iteration,train_loss,train_accuracy
50,0.6956,0.4831
100,0.6962,0.4791
150,0.6884,0.5281
200,0.6459,0.5913
250,0.5912,0.6422
300,0.5500,0.6791
350,0.5139,0.7088
400,0.4890,0.7294
450,0.4664,0.7462
500,0.4503,0.7590
550,0.4363,0.7701
600,0.4233,0.7802
650,0.4101,0.7893
700,0.4001,0.7964
750,0.3913,0.8035
800,0.3839,0.8087
850,0.3772,0.8133
900,0.3710,0.8177
950,0.3652,0.8222
1000,0.3599,0.8261
1050,0.3564,0.8289
1100,0.3542,0.8311
1150,0.3501,0.8337
1200,0.3467,0.8360
1250,0.3435,0.8384
1300,0.3409,0.8403
1350,0.3376,0.8425
1400,0.3351,0.8445
1450,0.3327,0.8461
1500,0.3303,0.8476
1550,0.3276,0.8493
1600,0.3248,0.8511
1650,0.3228,0.8525
1700,0.3213,0.8536
1750,0.3190,0.8552
1800,0.3173,0.8564
1850,0.3161,0.8573
1900,0.3149,0.8582
1950,0.3132,0.8593
2000,0.3111,0.8603
2050,0.3104,0.8611
2100,0.3091,0.8618
2150,0.2796,0.8798
2200,0.2666,0.8923
2250,0.2448,0.9035
2300,0.2472,0.9027
2350,0.2457,0.9036
2400,0.2472,0.9036
2450,0.2471,0.9024
2500,0.2480,0.9025
2550,0.2476,0.9018
2600,0.2505,0.9011
2650,0.2516,0.9001
2700,0.2516,0.9003
2750,0.2519,0.9002
2800,0.2523,0.9001
2850,0.2502,0.9009
2900,0.2505,0.9010
2950,0.2504,0.9010
3000,0.2504,0.9009
3050,0.2498,0.9011
3100,0.2494,0.9015
3150,0.2513,0.9006
3200,0.2518,0.9003
3250,0.2524,0.8998
3300,0.2529,0.8995
3350,0.2531,0.8993
3400,0.2539,0.8989
3450,0.2548,0.8983
3500,0.2550,0.8980
3550,0.2556,0.8976
3600,0.2557,0.8974
3650,0.2564,0.8969
3700,0.2575,0.8962
3750,0.2582,0.8960
3800,0.2587,0.8957
3850,0.2588,0.8959
3900,0.2586,0.8959
3950,0.2589,0.8957
4000,0.2589,0.8958
4050,0.2599,0.8953
4100,0.2604,0.8951
4150,0.2603,0.8951
4200,0.2602,0.8951
4250,0.2633,0.9040
4300,0.2507,0.9018
4350,0.2526,0.8994
4400,0.2581,0.8962
4450,0.2639,0.8939
4500,0.2648,0.8929
4550,0.2688,0.8908
4600,0.2665,0.8912
4650,0.2697,0.8897
4700,0.2717,0.8885
4750,0.2724,0.8883
4800,0.2720,0.8880
4850,0.2736,0.8870
4900,0.2754,0.8861
4950,0.2746,0.8864
5000,0.2745,0.8868
5050,0.2739,0.8867
5100,0.2751,0.8862
5150,0.2767,0.8855
5200,0.2779,0.8852
5250,0.2773,0.8853
5300,0.2764,0.8856
5350,0.2767,0.8853
5400,0.2769,0.8854
5450,0.2770,0.8854
5500,0.2770,0.8855
5550,0.2773,0.8852
5600,0.2776,0.8852
5650,0.2775,0.8852
5700,0.2770,0.8857
5750,0.2779,0.8851
5800,0.2776,0.8851
5850,0.2779,0.8851
5900,0.2782,0.8852
5950,0.2786,0.8849
6000,0.2786,0.8849
6050,0.2786,0.8853
6100,0.2789,0.8850
6150,0.2795,0.8847
6200,0.2801,0.8843
6250,0.2804,0.8842
6300,0.2803,0.8842
6350,0.2670,0.8865
6400,0.2601,0.8888
6450,0.2668,0.8895
6500,0.2671,0.8901
6550,0.2699,0.8894
6600,0.2734,0.8866
6650,0.2752,0.8856
6700,0.2766,0.8847
6750,0.2809,0.8831
6800,0.2801,0.8840
6850,0.2808,0.8834
6900,0.2779,0.8846
6950,0.2797,0.8842
7000,0.2804,0.8842
7050,0.2804,0.8839
7100,0.2805,0.8842
7150,0.2805,0.8836
7200,0.2810,0.8832
7250,0.2818,0.8832
7300,0.2829,0.8830
7350,0.2839,0.8825
7400,0.2842,0.8819
7450,0.2853,0.8813
7500,0.2852,0.8812
7550,0.2867,0.8807
7600,0.2867,0.8806
7650,0.2872,0.8804
7700,0.2868,0.8804
7750,0.2869,0.8802
7800,0.2866,0.8803
7850,0.2872,0.8801
7900,0.2871,0.8803
7950,0.2877,0.8797
8000,0.2871,0.8800
8050,0.2867,0.8801
8100,0.2871,0.8799
8150,0.2867,0.8799
8200,0.2865,0.8802
8250,0.2862,0.8804
8300,0.2865,0.8803
8350,0.2860,0.8805
8400,0.2855,0.8807
8450,0.2760,0.8851
8500,0.2612,0.8932
8550,0.2667,0.8881
8600,0.2696,0.8874
8650,0.2747,0.8851
8700,0.2765,0.8850
8750,0.2804,0.8830
8800,0.2812,0.8822
8850,0.2810,0.8823
8900,0.2803,0.8824
8950,0.2805,0.8827
9000,0.2825,0.8818
9050,0.2830,0.8819
9100,0.2830,0.8823
9150,0.2828,0.8819
9200,0.2819,0.8821
9250,0.2827,0.8820
9300,0.2830,0.8816
9350,0.2828,0.8819
9400,0.2827,0.8818
9450,0.2818,0.8820
9500,0.2820,0.8819
9550,0.2815,0.8824
9600,0.2806,0.8829
9650,0.2798,0.8836
9700,0.2794,0.8837
9750,0.2796,0.8833
9800,0.2794,0.8832
9850,0.2791,0.8834
9900,0.2786,0.8837
9950,0.2789,0.8838
10000,0.2790,0.8838
10050,0.2788,0.8838
10100,0.2786,0.8837
10150,0.2787,0.8835
10200,0.2783,0.8838
10250,0.2787,0.8835
10300,0.2789,0.8834
10350,0.2787,0.8837
10400,0.2783,0.8840
10450,0.2789,0.8840
10500,0.2790,0.8840
10550,0.2693,0.8844
10600,0.2613,0.8875
10650,0.2588,0.8901
10700,0.2625,0.8915
10750,0.2673,0.8906
10800,0.2703,0.8897
10850,0.2705,0.8893
10900,0.2706,0.8885
10950,0.2712,0.8879
11000,0.2684,0.8895
11050,0.2693,0.8889
11100,0.2689,0.8891
11150,0.2680,0.8894
11200,0.2692,0.8891
11250,0.2702,0.8886
11300,0.2697,0.8892
11350,0.2698,0.8893
11400,0.2699,0.8892
11450,0.2692,0.8898
11500,0.2703,0.8891
11550,0.2696,0.8895
11600,0.2693,0.8897
11650,0.2685,0.8901
11700,0.2681,0.8903
11750,0.2686,0.8898
11800,0.2679,0.8901
11850,0.2673,0.8903
11900,0.2672,0.8903
11950,0.2673,0.8903
12000,0.2671,0.8905
12050,0.2673,0.8903
12100,0.2668,0.8908
12150,0.2669,0.8908
12200,0.2671,0.8907
12250,0.2667,0.8908
12300,0.2664,0.8911
12350,0.2663,0.8911
12400,0.2665,0.8912
12450,0.2666,0.8912
12500,0.2667,0.8912
12550,0.2665,0.8912
12600,0.2665,0.8911
12650,0.2640,0.9050
12700,0.2779,0.8931
12750,0.2632,0.8961
12800,0.2611,0.8960
12850,0.2620,0.8953
12900,0.2617,0.8936
12950,0.2599,0.8934
