iteration,train_loss,train_accuracy
50,0.6910,0.5369
100,0.6925,0.5253
150,0.6910,0.5333
200,0.6819,0.5508
250,0.6342,0.6068
300,0.5852,0.6501
350,0.5498,0.6804
400,0.5193,0.7041
450,0.4960,0.7225
500,0.4762,0.7379
550,0.4605,0.7501
600,0.4480,0.7602
650,0.4356,0.7691
700,0.4236,0.7775
750,0.4139,0.7851
800,0.4047,0.7923
850,0.3975,0.7982
900,0.3905,0.8031
950,0.3839,0.8082
1000,0.3771,0.8130
1050,0.3700,0.8178
1100,0.3646,0.8214
1150,0.3597,0.8248
1200,0.3548,0.8281
1250,0.3506,0.8313
1300,0.3469,0.8340
1350,0.3430,0.8367
1400,0.3399,0.8390
1450,0.3363,0.8413
1500,0.3340,0.8429
1550,0.3308,0.8453
1600,0.3281,0.8472
1650,0.3249,0.8493
1700,0.3219,0.8511
1750,0.3185,0.8530
1800,0.3161,0.8547
1850,0.3138,0.8563
1900,0.3122,0.8573
1950,0.3099,0.8587
2000,0.3080,0.8600
2050,0.3063,0.8611
2100,0.3042,0.8624
2150,0.1959,0.9321
2200,0.1954,0.9287
2250,0.1985,0.9279
2300,0.1974,0.9289
2350,0.1958,0.9292
2400,0.1931,0.9303
2450,0.1907,0.9301
2500,0.1919,0.9303
2550,0.1907,0.9303
2600,0.1914,0.9299
2650,0.1932,0.9290
2700,0.1930,0.9286
2750,0.1932,0.9287
2800,0.1918,0.9296
2850,0.1926,0.9292
2900,0.1930,0.9290
2950,0.1935,0.9289
3000,0.1931,0.9290
3050,0.1929,0.9289
3100,0.1925,0.9292
3150,0.1911,0.9297
3200,0.1917,0.9293
3250,0.1919,0.9294
3300,0.1922,0.9290
3350,0.1917,0.9290
3400,0.1920,0.9290
3450,0.1914,0.9293
3500,0.1919,0.9291
3550,0.1915,0.9293
3600,0.1908,0.9295
3650,0.1907,0.9295
3700,0.1912,0.9290
3750,0.1909,0.9293
3800,0.1911,0.9293
3850,0.1912,0.9293
3900,0.1910,0.9293
3950,0.1906,0.9296
4000,0.1900,0.9297
4050,0.1899,0.9298
4100,0.1894,0.9301
4150,0.1887,0.9304
4200,0.1880,0.9307
4250,0.1306,0.9561
4300,0.1343,0.9545
4350,0.1356,0.9514
4400,0.1319,0.9536
4450,0.1358,0.9502
4500,0.1393,0.9499
4550,0.1381,0.9507
4600,0.1370,0.9512
4650,0.1394,0.9504
4700,0.1406,0.9494
4750,0.1415,0.9489
4800,0.1413,0.9492
4850,0.1422,0.9488
4900,0.1413,0.9492
4950,0.1403,0.9497
5000,0.1412,0.9495
5050,0.1421,0.9491
5100,0.1426,0.9491
5150,0.1436,0.9489
5200,0.1441,0.9487
5250,0.1456,0.9482
5300,0.1457,0.9481
5350,0.1460,0.9482
5400,0.1468,0.9479
5450,0.1464,0.9480
5500,0.1455,0.9486
5550,0.1450,0.9487
5600,0.1449,0.9487
5650,0.1461,0.9482
5700,0.1461,0.9482
5750,0.1465,0.9481
5800,0.1468,0.9480
5850,0.1469,0.9481
5900,0.1471,0.9479
5950,0.1472,0.9479
6000,0.1466,0.9481
6050,0.1468,0.9480
6100,0.1471,0.9478
6150,0.1469,0.9480
6200,0.1473,0.9479
6250,0.1476,0.9478
6300,0.1479,0.9476
6350,0.1006,0.9638
6400,0.0947,0.9680
6450,0.1004,0.9672
6500,0.1040,0.9668
6550,0.1098,0.9651
6600,0.1095,0.9646
6650,0.1115,0.9635
6700,0.1123,0.9630
6750,0.1150,0.9613
6800,0.1159,0.9609
6850,0.1137,0.9620
6900,0.1153,0.9614
6950,0.1145,0.9619
7000,0.1165,0.9612
7050,0.1167,0.9607
7100,0.1167,0.9606
7150,0.1174,0.9602
7200,0.1169,0.9604
7250,0.1173,0.9601
7300,0.1174,0.9600
7350,0.1172,0.9600
7400,0.1179,0.9597
7450,0.1184,0.9594
7500,0.1185,0.9592
7550,0.1187,0.9592
7600,0.1187,0.9593
7650,0.1189,0.9592
7700,0.1190,0.9589
7750,0.1198,0.9585
7800,0.1195,0.9586
7850,0.1191,0.9588
7900,0.1186,0.9589
7950,0.1186,0.9588
8000,0.1183,0.9590
8050,0.1188,0.9589
8100,0.1191,0.9585
8150,0.1194,0.9585
8200,0.1196,0.9585
8250,0.1196,0.9585
8300,0.1198,0.9583
8350,0.1195,0.9584
8400,0.1193,0.9586
8450,0.0740,0.9761
8500,0.0821,0.9747
8550,0.0854,0.9725
8600,0.0879,0.9704
8650,0.0880,0.9705
8700,0.0873,0.9712
8750,0.0858,0.9717
8800,0.0882,0.9709
8850,0.0888,0.9705
8900,0.0883,0.9705
8950,0.0881,0.9703
9000,0.0895,0.9696
9050,0.0900,0.9695
9100,0.0901,0.9697
9150,0.0899,0.9696
9200,0.0911,0.9693
9250,0.0913,0.9693
9300,0.0922,0.9692
9350,0.0919,0.9695
9400,0.0937,0.9688
9450,0.0943,0.9684
9500,0.0951,0.9682
9550,0.0955,0.9682
9600,0.0954,0.9680
9650,0.0958,0.9680
9700,0.0956,0.9681
9750,0.0958,0.9681
9800,0.0965,0.9679
9850,0.0963,0.9680
9900,0.0967,0.9677
9950,0.0973,0.9674
10000,0.0973,0.9674
10050,0.0977,0.9673
10100,0.0980,0.9671
10150,0.0976,0.9671
10200,0.0976,0.9671
10250,0.0979,0.9669
10300,0.0983,0.9667
10350,0.0985,0.9666
10400,0.0987,0.9665
10450,0.0986,0.9666
10500,0.0988,0.9665
10550,0.1106,0.9625
10600,0.0834,0.9738
10650,0.0810,0.9733
10700,0.0782,0.9743
10750,0.0782,0.9754
10800,0.0751,0.9760
10850,0.0762,0.9759
10900,0.0759,0.9762
10950,0.0779,0.9756
11000,0.0777,0.9755
11050,0.0762,0.9758
11100,0.0752,0.9763
11150,0.0750,0.9765
11200,0.0756,0.9766
11250,0.0772,0.9758
11300,0.0786,0.9754
11350,0.0783,0.9755
11400,0.0789,0.9752
11450,0.0797,0.9750
11500,0.0798,0.9749
11550,0.0794,0.9750
11600,0.0793,0.9751
11650,0.0791,0.9750
11700,0.0798,0.9745
11750,0.0803,0.9743
11800,0.0805,0.9741
11850,0.0799,0.9743
11900,0.0802,0.9742
11950,0.0799,0.9742
12000,0.0798,0.9742
12050,0.0801,0.9741
12100,0.0800,0.9741
12150,0.0800,0.9741
12200,0.0801,0.9739
12250,0.0807,0.9737
12300,0.0806,0.9738
12350,0.0805,0.9738
12400,0.0806,0.9738
12450,0.0809,0.9737
12500,0.0809,0.9736
12550,0.0809,0.9736
12600,0.0809,0.9736
12650,0.0699,0.9724
12700,0.0638,0.9786
12750,0.0591,0.9812
12800,0.0564,0.9817
12850,0.0563,0.9822
12900,0.0567,0.9820
12950,0.0575,0.9818
13000,0.0589,0.9814
13050,0.0578,0.9820
13100,0.0576,0.9819
13150,0.0576,0.9818
13200,0.0590,0.9816
13250,0.0590,0.9817
13300,0.0585,0.9819
13350,0.0586,0.9819
13400,0.0601,0.9815
13450,0.0602,0.9813
13500,0.0599,0.9816
13550,0.0596,0.9818
13600,0.0596,0.9818
13650,0.0597,0.9819
13700,0.0600,0.9819
13750,0.0597,0.9820
13800,0.0599,0.9819
13850,0.0603,0.9816
13900,0.0610,0.9814
13950,0.0615,0.9812
14000,0.0620,0.9810
14050,0.0621,0.9810
14100,0.0624,0.9808
14150,0.0622,0.9810
14200,0.0623,0.9809
14250,0.0629,0.9807
14300,0.0627,0.9807
14350,0.0628,0.9807
14400,0.0626,0.9807
14450,0.0626,0.9808
14500,0.0629,0.9808
14550,0.0628,0.9807
14600,0.0631,0.9806
14650,0.0631,0.9806
14700,0.0639,0.9803
14750,0.0690,0.9759
14800,0.0591,0.9805
14850,0.0599,0.9816
14900,0.0553,0.9829
14950,0.0557,0.9820
15000,0.0572,0.9822
15050,0.0582,0.9826
15100,0.0572,0.9830
15150,0.0577,0.9827
15200,0.0565,0.9830
15250,0.0562,0.9829
15300,0.0567,0.9830
15350,0.0567,0.9829
15400,0.0557,0.9832
15450,0.0557,0.9832
15500,0.0557,0.9832
15550,0.0564,0.9829
15600,0.0555,0.9832
15650,0.0558,0.9831
15700,0.0551,0.9834
15750,0.0548,0.9833
15800,0.0544,0.9836
15850,0.0545,0.9837
15900,0.0542,0.9837
15950,0.0540,0.9837
16000,0.0538,0.9839
16050,0.0531,0.9840
16100,0.0530,0.9840
16150,0.0529,0.9841
16200,0.0531,0.9840
16250,0.0531,0.9841
16300,0.0534,0.9841
16350,0.0532,0.9841
16400,0.0532,0.9841
16450,0.0530,0.9842
16500,0.0530,0.9842
16550,0.0529,0.9842
16600,0.0528,0.9843
16650,0.0525,0.9843
16700,0.0525,0.9843
16750,0.0522,0.9844
16800,0.0522,0.9844
