iteration,train_loss,train_accuracy
50,0.7049,0.4581
100,0.7041,0.4591
150,0.7030,0.4600
200,0.6977,0.4836
250,0.6782,0.5206
300,0.6344,0.5728
350,0.5952,0.6126
400,0.5608,0.6448
450,0.5334,0.6706
500,0.5113,0.6904
550,0.4910,0.7085
600,0.4730,0.7239
650,0.4591,0.7357
700,0.4481,0.7457
750,0.4384,0.7541
800,0.4282,0.7620
850,0.4195,0.7692
900,0.4112,0.7756
950,0.4033,0.7823
1000,0.3965,0.7874
1050,0.3916,0.7915
1100,0.3858,0.7961
1150,0.3790,0.8009
1200,0.3739,0.8047
1250,0.3691,0.8082
1300,0.3646,0.8115
1350,0.3602,0.8149
1400,0.3556,0.8185
1450,0.3518,0.8215
1500,0.3473,0.8247
1550,0.3438,0.8273
1600,0.3400,0.8301
1650,0.3362,0.8327
1700,0.3327,0.8352
1750,0.3300,0.8375
1800,0.3272,0.8394
1850,0.3245,0.8416
1900,0.3215,0.8437
1950,0.3195,0.8452
2000,0.3170,0.8470
2050,0.3145,0.8489
2100,0.3120,0.8506
2150,0.1660,0.9389
2200,0.1738,0.9359
2250,0.1733,0.9356
2300,0.1801,0.9321
2350,0.1779,0.9338
2400,0.1776,0.9345
2450,0.1802,0.9329
2500,0.1818,0.9316
2550,0.1823,0.9321
2600,0.1831,0.9311
2650,0.1816,0.9322
2700,0.1811,0.9321
2750,0.1824,0.9316
2800,0.1836,0.9310
2850,0.1833,0.9310
2900,0.1822,0.9317
2950,0.1822,0.9316
3000,0.1830,0.9313
3050,0.1829,0.9314
3100,0.1825,0.9320
3150,0.1820,0.9322
3200,0.1818,0.9324
3250,0.1828,0.9318
3300,0.1822,0.9322
3350,0.1821,0.9322
3400,0.1814,0.9325
3450,0.1807,0.9328
3500,0.1806,0.9329
3550,0.1808,0.9328
3600,0.1806,0.9329
3650,0.1805,0.9330
3700,0.1799,0.9335
3750,0.1797,0.9334
3800,0.1793,0.9337
3850,0.1791,0.9337
3900,0.1780,0.9342
3950,0.1780,0.9342
4000,0.1783,0.9341
4050,0.1778,0.9344
4100,0.1777,0.9345
4150,0.1778,0.9345
4200,0.1776,0.9347
4250,0.1394,0.9516
4300,0.1371,0.9538
4350,0.1287,0.9564
4400,0.1335,0.9544
4450,0.1375,0.9533
4500,0.1357,0.9539
4550,0.1386,0.9524
4600,0.1362,0.9528
4650,0.1364,0.9524
4700,0.1377,0.9522
4750,0.1369,0.9524
4800,0.1369,0.9521
4850,0.1352,0.9529
4900,0.1370,0.9522
4950,0.1369,0.9525
5000,0.1367,0.9526
5050,0.1365,0.9525
5100,0.1361,0.9528
5150,0.1363,0.9528
5200,0.1353,0.9534
5250,0.1359,0.9532
5300,0.1362,0.9530
5350,0.1365,0.9530
5400,0.1363,0.9530
5450,0.1353,0.9534
5500,0.1348,0.9536
5550,0.1350,0.9535
5600,0.1343,0.9538
5650,0.1347,0.9537
5700,0.1348,0.9538
5750,0.1343,0.9541
5800,0.1344,0.9541
5850,0.1341,0.9543
5900,0.1346,0.9540
5950,0.1346,0.9541
6000,0.1347,0.9542
6050,0.1349,0.9541
6100,0.1349,0.9542
6150,0.1346,0.9544
6200,0.1343,0.9546
6250,0.1338,0.9547
6300,0.1345,0.9544
6350,0.1085,0.9688
6400,0.1087,0.9659
6450,0.1075,0.9654
6500,0.1049,0.9663
6550,0.1080,0.9644
6600,0.1045,0.9651
6650,0.1040,0.9652
6700,0.1062,0.9639
6750,0.1067,0.9639
6800,0.1072,0.9639
6850,0.1073,0.9643
6900,0.1061,0.9648
6950,0.1077,0.9641
7000,0.1075,0.9639
7050,0.1078,0.9639
7100,0.1081,0.9639
7150,0.1076,0.9642
7200,0.1073,0.9644
7250,0.1086,0.9639
7300,0.1093,0.9636
7350,0.1095,0.9632
7400,0.1090,0.9634
7450,0.1094,0.9632
7500,0.1095,0.9629
7550,0.1094,0.9630
7600,0.1095,0.9630
7650,0.1092,0.9631
7700,0.1094,0.9630
7750,0.1093,0.9632
7800,0.1091,0.9632
7850,0.1092,0.9631
7900,0.1092,0.9631
7950,0.1092,0.9631
8000,0.1090,0.9631
8050,0.1089,0.9632
8100,0.1091,0.9631
8150,0.1090,0.9632
8200,0.1091,0.9631
8250,0.1092,0.9631
8300,0.1095,0.9629
8350,0.1099,0.9628
8400,0.1102,0.9627
8450,0.0663,0.9835
8500,0.0717,0.9814
8550,0.0724,0.9797
8600,0.0750,0.9788
8650,0.0757,0.9781
8700,0.0795,0.9766
8750,0.0813,0.9762
8800,0.0828,0.9755
8850,0.0846,0.9749
8900,0.0862,0.9742
8950,0.0857,0.9742
9000,0.0858,0.9740
9050,0.0857,0.9740
9100,0.0877,0.9736
9150,0.0879,0.9736
9200,0.0877,0.9736
9250,0.0878,0.9736
9300,0.0894,0.9730
9350,0.0890,0.9731
9400,0.0900,0.9728
9450,0.0893,0.9729
9500,0.0897,0.9728
9550,0.0899,0.9728
9600,0.0902,0.9725
9650,0.0907,0.9722
9700,0.0907,0.9720
9750,0.0906,0.9720
9800,0.0908,0.9718
9850,0.0912,0.9716
9900,0.0909,0.9716
9950,0.0908,0.9717
10000,0.0907,0.9717
10050,0.0905,0.9717
10100,0.0911,0.9717
10150,0.0910,0.9717
10200,0.0907,0.9718
10250,0.0906,0.9717
10300,0.0907,0.9716
10350,0.0907,0.9716
10400,0.0911,0.9714
10450,0.0914,0.9713
10500,0.0913,0.9714
10550,0.0843,0.9698
10600,0.0799,0.9746
10650,0.0754,0.9764
10700,0.0732,0.9767
10750,0.0730,0.9766
10800,0.0716,0.9772
10850,0.0718,0.9771
10900,0.0716,0.9771
10950,0.0724,0.9766
11000,0.0742,0.9763
11050,0.0742,0.9765
11100,0.0751,0.9765
11150,0.0751,0.9764
11200,0.0745,0.9767
11250,0.0742,0.9768
11300,0.0738,0.9770
11350,0.0736,0.9770
11400,0.0739,0.9771
11450,0.0740,0.9772
11500,0.0739,0.9774
11550,0.0738,0.9775
11600,0.0734,0.9777
11650,0.0731,0.9778
11700,0.0729,0.9779
11750,0.0737,0.9777
11800,0.0736,0.9778
11850,0.0737,0.9778
11900,0.0739,0.9776
11950,0.0743,0.9773
12000,0.0742,0.9774
12050,0.0745,0.9774
12100,0.0744,0.9774
12150,0.0741,0.9774
12200,0.0742,0.9774
12250,0.0741,0.9776
12300,0.0748,0.9773
12350,0.0747,0.9773
12400,0.0747,0.9773
12450,0.0745,0.9774
12500,0.0742,0.9775
12550,0.0741,0.9775
12600,0.0741,0.9775
12650,0.0376,0.9940
12700,0.0502,0.9897
12750,0.0546,0.9876
12800,0.0563,0.9863
12850,0.0562,0.9858
12900,0.0587,0.9843
12950,0.0597,0.9840
13000,0.0609,0.9835
13050,0.0603,0.9833
13100,0.0613,0.9833
13150,0.0613,0.9834
13200,0.0629,0.9830
13250,0.0623,0.9831
13300,0.0614,0.9835
13350,0.0617,0.9833
13400,0.0620,0.9832
13450,0.0617,0.9834
13500,0.0615,0.9833
13550,0.0609,0.9833
13600,0.0608,0.9834
13650,0.0607,0.9834
13700,0.0607,0.9833
13750,0.0611,0.9832
13800,0.0613,0.9831
13850,0.0607,0.9833
13900,0.0602,0.9834
13950,0.0604,0.9833
14000,0.0605,0.9832
14050,0.0609,0.9831
14100,0.0610,0.9830
14150,0.0608,0.9832
14200,0.0606,0.9832
14250,0.0607,0.9833
14300,0.0607,0.9831
14350,0.0609,0.9831
14400,0.0608,0.9831
14450,0.0609,0.9831
14500,0.0610,0.9829
14550,0.0610,0.9829
14600,0.0608,0.9830
14650,0.0607,0.9830
14700,0.0605,0.9830
14750,0.0397,0.9915
14800,0.0488,0.9887
14850,0.0485,0.9890
14900,0.0510,0.9871
14950,0.0526,0.9859
15000,0.0496,0.9868
15050,0.0489,0.9866
15100,0.0485,0.9866
15150,0.0483,0.9869
15200,0.0494,0.9866
15250,0.0505,0.9862
15300,0.0506,0.9862
15350,0.0505,0.9864
15400,0.0503,0.9865
15450,0.0502,0.9865
15500,0.0500,0.9866
15550,0.0506,0.9864
15600,0.0502,0.9865
15650,0.0499,0.9867
15700,0.0499,0.9867
15750,0.0499,0.9865
15800,0.0498,0.9866
15850,0.0502,0.9865
15900,0.0508,0.9863
15950,0.0503,0.9865
16000,0.0501,0.9866
16050,0.0504,0.9865
16100,0.0501,0.9866
16150,0.0500,0.9866
16200,0.0506,0.9864
16250,0.0508,0.9863
16300,0.0509,0.9863
16350,0.0507,0.9864
