iteration,train_loss,train_accuracy
50,0.7024,0.4587
100,0.7019,0.4544
150,0.7018,0.4517
200,0.6984,0.4753
250,0.6834,0.5191
300,0.6454,0.5690
350,0.6067,0.6087
400,0.5728,0.6395
450,0.5507,0.6616
500,0.5278,0.6823
550,0.5084,0.6996
600,0.4929,0.7138
650,0.4773,0.7266
700,0.4643,0.7377
750,0.4512,0.7480
800,0.4397,0.7570
850,0.4288,0.7654
900,0.4199,0.7722
950,0.4118,0.7783
1000,0.4040,0.7845
1050,0.3976,0.7894
1100,0.3916,0.7943
1150,0.3863,0.7985
1200,0.3815,0.8024
1250,0.3759,0.8064
1300,0.3706,0.8099
1350,0.3647,0.8139
1400,0.3598,0.8174
1450,0.3555,0.8204
1500,0.3517,0.8233
1550,0.3476,0.8261
1600,0.3435,0.8292
1650,0.3406,0.8313
1700,0.3372,0.8336
1750,0.3336,0.8360
1800,0.3299,0.8384
1850,0.3269,0.8404
1900,0.3236,0.8426
1950,0.3216,0.8441
2000,0.3187,0.8460
2050,0.3158,0.8478
2100,0.3136,0.8495
2150,0.1682,0.9368
2200,0.1699,0.9365
2250,0.1686,0.9375
2300,0.1759,0.9351
2350,0.1727,0.9353
2400,0.1726,0.9358
2450,0.1741,0.9348
2500,0.1730,0.9354
2550,0.1741,0.9350
2600,0.1751,0.9347
2650,0.1767,0.9341
2700,0.1757,0.9346
2750,0.1753,0.9346
2800,0.1744,0.9353
2850,0.1743,0.9349
2900,0.1743,0.9348
2950,0.1742,0.9348
3000,0.1744,0.9347
3050,0.1734,0.9353
3100,0.1726,0.9357
3150,0.1732,0.9353
3200,0.1727,0.9358
3250,0.1721,0.9362
3300,0.1718,0.9362
3350,0.1727,0.9359
3400,0.1726,0.9359
3450,0.1722,0.9363
3500,0.1719,0.9364
3550,0.1722,0.9363
3600,0.1720,0.9365
3650,0.1717,0.9367
3700,0.1716,0.9368
3750,0.1722,0.9366
3800,0.1718,0.9367
3850,0.1714,0.9369
3900,0.1713,0.9371
3950,0.1713,0.9371
4000,0.1709,0.9373
4050,0.1706,0.9375
4100,0.1701,0.9376
4150,0.1702,0.9375
4200,0.1700,0.9374
4250,0.1210,0.9554
4300,0.1167,0.9603
4350,0.1175,0.9602
4400,0.1159,0.9593
4450,0.1174,0.9600
4500,0.1161,0.9607
4550,0.1168,0.9602
4600,0.1190,0.9593
4650,0.1192,0.9590
4700,0.1196,0.9591
4750,0.1206,0.9583
4800,0.1216,0.9579
4850,0.1226,0.9574
4900,0.1235,0.9573
4950,0.1237,0.9570
5000,0.1242,0.9570
5050,0.1254,0.9566
5100,0.1255,0.9565
5150,0.1267,0.9560
5200,0.1270,0.9558
5250,0.1273,0.9557
5300,0.1280,0.9554
5350,0.1281,0.9552
5400,0.1280,0.9553
5450,0.1282,0.9552
5500,0.1279,0.9553
5550,0.1274,0.9557
5600,0.1278,0.9557
5650,0.1283,0.9553
5700,0.1280,0.9552
5750,0.1283,0.9551
5800,0.1288,0.9550
5850,0.1292,0.9548
5900,0.1290,0.9549
5950,0.1286,0.9551
6000,0.1284,0.9552
6050,0.1284,0.9553
6100,0.1283,0.9553
6150,0.1287,0.9552
6200,0.1287,0.9552
6250,0.1285,0.9554
6300,0.1283,0.9555
6350,0.1051,0.9638
6400,0.1041,0.9659
6450,0.0928,0.9706
6500,0.0910,0.9709
6550,0.0946,0.9694
6600,0.0986,0.9679
6650,0.1004,0.9673
6700,0.1001,0.9679
6750,0.0981,0.9684
6800,0.0977,0.9684
6850,0.0989,0.9682
6900,0.0985,0.9682
6950,0.0986,0.9681
7000,0.0980,0.9681
7050,0.0974,0.9685
7100,0.0971,0.9687
