iteration,train_loss,train_accuracy
50,0.7046,0.4537
100,0.7040,0.4541
150,0.6941,0.4942
200,0.6567,0.5578
250,0.5997,0.6168
300,0.5583,0.6574
350,0.5223,0.6890
400,0.4970,0.7099
450,0.4770,0.7277
500,0.4613,0.7412
550,0.4461,0.7537
600,0.4340,0.7645
650,0.4224,0.7736
700,0.4126,0.7817
750,0.4022,0.7897
800,0.3934,0.7965
850,0.3860,0.8026
900,0.3797,0.8073
950,0.3722,0.8124
1000,0.3665,0.8163
1050,0.3625,0.8198
1100,0.3572,0.8237
1150,0.3535,0.8263
1200,0.3490,0.8298
1250,0.3452,0.8325
1300,0.3420,0.8349
1350,0.3392,0.8369
1400,0.3371,0.8387
1450,0.3345,0.8405
1500,0.3317,0.8422
1550,0.3292,0.8441
1600,0.3267,0.8460
1650,0.3256,0.8471
1700,0.3232,0.8488
1750,0.3217,0.8501
1800,0.3203,0.8510
1850,0.3188,0.8523
1900,0.3180,0.8530
1950,0.3170,0.8538
2000,0.3158,0.8549
2050,0.3148,0.8556
2100,0.3140,0.8564
2150,0.2332,0.9130
2200,0.2334,0.9111
2250,0.2387,0.9075
2300,0.2419,0.9053
2350,0.2434,0.9056
2400,0.2383,0.9055
2450,0.2374,0.9056
2500,0.2384,0.9054
2550,0.2401,0.9046
2600,0.2413,0.9038
2650,0.2440,0.9020
2700,0.2448,0.9015
2750,0.2446,0.9018
2800,0.2460,0.9014
2850,0.2473,0.9008
2900,0.2463,0.9017
2950,0.2451,0.9025
3000,0.2462,0.9020
3050,0.2458,0.9023
3100,0.2453,0.9023
3150,0.2463,0.9021
3200,0.2458,0.9023
3250,0.2452,0.9028
3300,0.2457,0.9024
3350,0.2454,0.9024
3400,0.2461,0.9020
3450,0.2464,0.9019
3500,0.2458,0.9022
3550,0.2457,0.9024
3600,0.2459,0.9026
3650,0.2460,0.9024
3700,0.2459,0.9026
3750,0.2458,0.9026
3800,0.2465,0.9021
3850,0.2463,0.9020
3900,0.2469,0.9016
3950,0.2464,0.9019
4000,0.2462,0.9020
4050,0.2463,0.9019
4100,0.2461,0.9020
4150,0.2461,0.9020
4200,0.2466,0.9018
4250,0.2052,0.9211
4300,0.2125,0.9151
4350,0.2127,0.9177
4400,0.2197,0.9141
4450,0.2178,0.9141
4500,0.2202,0.9138
4550,0.2205,0.9139
4600,0.2226,0.9131
4650,0.2240,0.9123
4700,0.2244,0.9124
4750,0.2244,0.9121
4800,0.2257,0.9115
4850,0.2259,0.9115
4900,0.2256,0.9116
4950,0.2275,0.9110
5000,0.2283,0.9107
5050,0.2275,0.9107
5100,0.2275,0.9110
5150,0.2274,0.9110
5200,0.2277,0.9110
5250,0.2277,0.9111
5300,0.2269,0.9113
5350,0.2267,0.9113
5400,0.2269,0.9114
5450,0.2273,0.9112
5500,0.2265,0.9113
5550,0.2256,0.9118
5600,0.2243,0.9122
5650,0.2246,0.9120
5700,0.2239,0.9122
5750,0.2235,0.9122
