iteration,train_loss,train_accuracy
50,0.6886,0.5481
100,0.6880,0.5544
150,0.6880,0.5548
200,0.6860,0.5575
250,0.6749,0.5667
300,0.6386,0.6077
350,0.5988,0.6435
400,0.5651,0.6713
450,0.5413,0.6917
500,0.5192,0.7093
550,0.4997,0.7247
600,0.4836,0.7368
650,0.4697,0.7475
700,0.4577,0.7568
750,0.4469,0.7647
800,0.4353,0.7727
850,0.4254,0.7801
900,0.4166,0.7863
950,0.4094,0.7915
1000,0.4022,0.7968
1050,0.3960,0.8014
1100,0.3896,0.8060
1150,0.3835,0.8102
1200,0.3780,0.8140
1250,0.3727,0.8176
1300,0.3683,0.8206
1350,0.3632,0.8240
1400,0.3597,0.8263
1450,0.3559,0.8289
1500,0.3525,0.8312
1550,0.3492,0.8334
1600,0.3455,0.8359
1650,0.3420,0.8383
1700,0.3390,0.8403
1750,0.3354,0.8426
1800,0.3326,0.8443
1850,0.3300,0.8462
1900,0.3275,0.8480
1950,0.3252,0.8496
2000,0.3226,0.8513
2050,0.3206,0.8524
2100,0.3186,0.8538
2150,0.1723,0.9389
2200,0.1760,0.9349
2250,0.1775,0.9351
2300,0.1759,0.9348
2350,0.1738,0.9358
2400,0.1794,0.9322
2450,0.1793,0.9328
2500,0.1781,0.9328
2550,0.1796,0.9319
2600,0.1786,0.9322
2650,0.1786,0.9318
2700,0.1769,0.9327
2750,0.1780,0.9325
2800,0.1776,0.9327
2850,0.1771,0.9332
2900,0.1767,0.9334
2950,0.1777,0.9332
3000,0.1778,0.9333
3050,0.1770,0.9337
3100,0.1768,0.9338
3150,0.1774,0.9339
3200,0.1775,0.9339
3250,0.1773,0.9341
3300,0.1773,0.9341
3350,0.1768,0.9343
3400,0.1770,0.9344
3450,0.1762,0.9347
3500,0.1759,0.9350
3550,0.1756,0.9352
3600,0.1753,0.9354
3650,0.1745,0.9359
3700,0.1741,0.9359
3750,0.1745,0.9359
3800,0.1746,0.9359
3850,0.1748,0.9358
3900,0.1750,0.9357
3950,0.1745,0.9359
4000,0.1744,0.9359
4050,0.1741,0.9360
4100,0.1744,0.9360
4150,0.1740,0.9361
4200,0.1737,0.9362
4250,0.1211,0.9613
4300,0.1138,0.9647
4350,0.1183,0.9624
4400,0.1197,0.9604
4450,0.1208,0.9591
4500,0.1199,0.9599
4550,0.1230,0.9592
4600,0.1214,0.9597
4650,0.1220,0.9593
4700,0.1236,0.9590
4750,0.1255,0.9583
4800,0.1266,0.9579
4850,0.1274,0.9574
4900,0.1282,0.9572
4950,0.1277,0.9573
5000,0.1271,0.9575
5050,0.1269,0.9578
5100,0.1271,0.9576
5150,0.1279,0.9571
5200,0.1275,0.9572
5250,0.1274,0.9573
5300,0.1286,0.9568
5350,0.1287,0.9567
5400,0.1285,0.9568
5450,0.1284,0.9568
5500,0.1284,0.9568
5550,0.1279,0.9572
5600,0.1280,0.9572
5650,0.1282,0.9572
5700,0.1282,0.9571
5750,0.1283,0.9571
5800,0.1285,0.9569
5850,0.1286,0.9567
5900,0.1292,0.9563
5950,0.1293,0.9564
6000,0.1297,0.9562
6050,0.1297,0.9561
6100,0.1293,0.9562
6150,0.1294,0.9562
6200,0.1297,0.9560
6250,0.1300,0.9559
6300,0.1299,0.9559
6350,0.1219,0.9572
6400,0.1167,0.9609
6450,0.1111,0.9633
6500,0.1085,0.9641
6550,0.1110,0.9634
6600,0.1079,0.9648
6650,0.1068,0.9651
6700,0.1050,0.9651
6750,0.1039,0.9658
6800,0.1017,0.9666
6850,0.1026,0.9662
6900,0.1023,0.9665
6950,0.1031,0.9665
7000,0.1043,0.9663
7050,0.1050,0.9657
7100,0.1055,0.9656
7150,0.1056,0.9655
7200,0.1048,0.9658
7250,0.1052,0.9658
7300,0.1050,0.9657
7350,0.1051,0.9656
7400,0.1058,0.9654
7450,0.1063,0.9650
7500,0.1067,0.9650
7550,0.1073,0.9649
7600,0.1073,0.9647
7650,0.1072,0.9648
7700,0.1071,0.9648
7750,0.1067,0.9650
7800,0.1066,0.9650
7850,0.1067,0.9649
7900,0.1067,0.9650
7950,0.1074,0.9647
8000,0.1072,0.9648
8050,0.1069,0.9650
8100,0.1067,0.9651
8150,0.1067,0.9651
8200,0.1067,0.9652
8250,0.1071,0.9650
8300,0.1071,0.9652
8350,0.1068,0.9653
8400,0.1066,0.9654
8450,0.0808,0.9789
8500,0.0807,0.9758
8550,0.0839,0.9750
8600,0.0848,0.9745
8650,0.0870,0.9733
8700,0.0857,0.9741
8750,0.0860,0.9740
8800,0.0879,0.9736
8850,0.0866,0.9743
8900,0.0857,0.9741
8950,0.0863,0.9738
9000,0.0866,0.9737
9050,0.0863,0.9740
9100,0.0867,0.9738
9150,0.0868,0.9739
9200,0.0869,0.9736
9250,0.0864,0.9737
9300,0.0871,0.9733
9350,0.0865,0.9734
9400,0.0868,0.9732
9450,0.0878,0.9729
9500,0.0878,0.9730
9550,0.0879,0.9731
9600,0.0881,0.9729
9650,0.0885,0.9729
9700,0.0878,0.9732
9750,0.0872,0.9734
9800,0.0874,0.9733
9850,0.0876,0.9732
9900,0.0881,0.9729
9950,0.0878,0.9730
10000,0.0884,0.9727
10050,0.0885,0.9724
10100,0.0891,0.9721
10150,0.0891,0.9722
10200,0.0892,0.9721
10250,0.0890,0.9722
10300,0.0894,0.9720
10350,0.0896,0.9719
10400,0.0898,0.9719
10450,0.0898,0.9719
10500,0.0896,0.9720
10550,0.0810,0.9802
10600,0.0714,0.9812
10650,0.0698,0.9825
10700,0.0698,0.9819
10750,0.0700,0.9810
10800,0.0699,0.9808
10850,0.0693,0.9813
10900,0.0701,0.9812
10950,0.0699,0.9816
11000,0.0699,0.9812
11050,0.0693,0.9813
11100,0.0693,0.9812
11150,0.0702,0.9806
11200,0.0702,0.9807
11250,0.0698,0.9810
11300,0.0693,0.9810
11350,0.0695,0.9809
11400,0.0700,0.9805
11450,0.0705,0.9804
11500,0.0712,0.9802
11550,0.0718,0.9798
11600,0.0718,0.9798
11650,0.0723,0.9795
11700,0.0728,0.9792
11750,0.0726,0.9792
11800,0.0724,0.9792
11850,0.0726,0.9790
11900,0.0731,0.9789
11950,0.0736,0.9786
12000,0.0742,0.9784
12050,0.0742,0.9784
12100,0.0742,0.9783
12150,0.0741,0.9784
12200,0.0739,0.9784
12250,0.0737,0.9784
12300,0.0738,0.9784
12350,0.0737,0.9783
12400,0.0739,0.9783
12450,0.0739,0.9783
12500,0.0742,0.9782
12550,0.0744,0.9782
12600,0.0744,0.9782
12650,0.0657,0.9856
12700,0.0613,0.9836
12750,0.0610,0.9824
12800,0.0612,0.9826
12850,0.0599,0.9829
12900,0.0603,0.9826
12950,0.0608,0.9824
13000,0.0621,0.9820
13050,0.0618,0.9824
13100,0.0619,0.9826
13150,0.0620,0.9827
13200,0.0635,0.9820
13250,0.0644,0.9818
13300,0.0653,0.9814
13350,0.0652,0.9814
13400,0.0664,0.9810
13450,0.0666,0.9808
13500,0.0662,0.9811
13550,0.0658,0.9812
13600,0.0657,0.9814
13650,0.0660,0.9812
13700,0.0657,0.9813
13750,0.0659,0.9813
13800,0.0661,0.9811
13850,0.0656,0.9812
13900,0.0658,0.9810
13950,0.0659,0.9810
14000,0.0661,0.9810
14050,0.0661,0.9810
14100,0.0661,0.9809
14150,0.0662,0.9809
14200,0.0659,0.9809
14250,0.0658,0.9809
14300,0.0663,0.9807
14350,0.0662,0.9807
14400,0.0662,0.9808
14450,0.0662,0.9807
14500,0.0658,0.9810
14550,0.0658,0.9810
14600,0.0656,0.9811
14650,0.0657,0.9810
14700,0.0653,0.9811
14750,0.0492,0.9886
14800,0.0552,0.9865
14850,0.0542,0.9867
14900,0.0530,0.9864
14950,0.0549,0.9852
15000,0.0545,0.9852
15050,0.0546,0.9851
15100,0.0562,0.9844
15150,0.0568,0.9844
15200,0.0569,0.9844
15250,0.0562,0.9848
15300,0.0569,0.9845
15350,0.0568,0.9845
15400,0.0579,0.9839
15450,0.0580,0.9839
15500,0.0579,0.9839
15550,0.0571,0.9842
15600,0.0576,0.9840
15650,0.0576,0.9840
15700,0.0573,0.9841
15750,0.0567,0.9843
15800,0.0567,0.9842
15850,0.0565,0.9843
15900,0.0563,0.9843
15950,0.0562,0.9843
16000,0.0562,0.9845
16050,0.0561,0.9845
16100,0.0560,0.9846
16150,0.0559,0.9846
16200,0.0555,0.9847
16250,0.0553,0.9848
16300,0.0556,0.9847
16350,0.0553,0.9848
16400,0.0553,0.9849
16450,0.0553,0.9849
16500,0.0553,0.9850
16550,0.0555,0.9849
16600,0.0557,0.9849
16650,0.0558,0.9849
16700,0.0556,0.9849
16750,0.0556,0.9849
16800,0.0558,0.9848
