iteration,train_loss,train_accuracy
50,0.7039,0.4506
100,0.7028,0.4544
150,0.7014,0.4602
200,0.6981,0.4814
250,0.6839,0.5131
300,0.6407,0.5684
350,0.6009,0.6088
400,0.5681,0.6405
450,0.5392,0.6665
500,0.5178,0.6859
550,0.4990,0.7030
600,0.4848,0.7161
650,0.4699,0.7284
700,0.4567,0.7398
750,0.4473,0.7485
800,0.4362,0.7573
850,0.4271,0.7646
900,0.4191,0.7711
950,0.4116,0.7773
1000,0.4044,0.7834
1050,0.3978,0.7885
1100,0.3917,0.7932
1150,0.3864,0.7972
1200,0.3803,0.8017
1250,0.3755,0.8056
1300,0.3706,0.8094
1350,0.3658,0.8128
1400,0.3611,0.8163
1450,0.3566,0.8193
1500,0.3522,0.8223
1550,0.3476,0.8254
1600,0.3438,0.8281
1650,0.3398,0.8308
1700,0.3369,0.8329
1750,0.3333,0.8352
1800,0.3303,0.8374
1850,0.3275,0.8392
1900,0.3243,0.8413
1950,0.3215,0.8431
2000,0.3195,0.8447
2050,0.3167,0.8467
2100,0.3141,0.8485
2150,0.1887,0.9280
2200,0.1750,0.9352
2250,0.1796,0.9334
2300,0.1781,0.9345
2350,0.1786,0.9352
2400,0.1783,0.9365
2450,0.1800,0.9357
2500,0.1810,0.9352
2550,0.1799,0.9359
2600,0.1809,0.9354
2650,0.1798,0.9358
2700,0.1791,0.9361
2750,0.1806,0.9355
2800,0.1788,0.9364
2850,0.1780,0.9363
2900,0.1774,0.9361
2950,0.1772,0.9364
3000,0.1768,0.9367
3050,0.1775,0.9364
3100,0.1768,0.9365
3150,0.1773,0.9364
3200,0.1765,0.9366
3250,0.1762,0.9367
3300,0.1758,0.9368
3350,0.1756,0.9370
3400,0.1742,0.9375
3450,0.1739,0.9375
3500,0.1738,0.9375
3550,0.1740,0.9373
3600,0.1734,0.9373
3650,0.1733,0.9374
3700,0.1730,0.9376
3750,0.1735,0.9374
3800,0.1735,0.9374
3850,0.1734,0.9375
3900,0.1736,0.9375
3950,0.1733,0.9374
4000,0.1740,0.9373
4050,0.1739,0.9372
4100,0.1742,0.9370
4150,0.1738,0.9371
4200,0.1737,0.9370
4250,0.1188,0.9621
4300,0.1306,0.9548
4350,0.1237,0.9577
4400,0.1284,0.9557
4450,0.1264,0.9569
4500,0.1273,0.9568
4550,0.1277,0.9566
4600,0.1280,0.9566
4650,0.1299,0.9552
4700,0.1299,0.9554
4750,0.1303,0.9551
4800,0.1308,0.9556
4850,0.1303,0.9556
4900,0.1307,0.9556
4950,0.1317,0.9553
5000,0.1319,0.9551
5050,0.1309,0.9554
5100,0.1311,0.9551
5150,0.1310,0.9552
5200,0.1309,0.9555
5250,0.1299,0.9556
5300,0.1297,0.9558
5350,0.1300,0.9558
5400,0.1294,0.9560
5450,0.1288,0.9563
5500,0.1294,0.9559
5550,0.1299,0.9557
5600,0.1298,0.9558
5650,0.1307,0.9554
5700,0.1307,0.9555
5750,0.1311,0.9555
5800,0.1305,0.9556
5850,0.1308,0.9555
5900,0.1308,0.9556
5950,0.1312,0.9554
6000,0.1312,0.9554
6050,0.1311,0.9555
6100,0.1314,0.9554
6150,0.1306,0.9557
6200,0.1306,0.9557
6250,0.1308,0.9557
6300,0.1305,0.9557
6350,0.1167,0.9663
