iteration,train_loss,train_accuracy
12350,0.0755,0.9762
12400,0.0757,0.9762
12450,0.0757,0.9763
12500,0.0762,0.9761
12550,0.0759,0.9763
12600,0.0760,0.9762
12650,0.0491,0.9856
12700,0.0645,0.9811
12750,0.0611,0.9824
12800,0.0641,0.9812
12850,0.0630,0.9817
12900,0.0608,0.9827
12950,0.0598,0.9833
13000,0.0593,0.9832
13050,0.0588,0.9833
13100,0.0592,0.9830
13150,0.0593,0.9828
13200,0.0588,0.9831
13250,0.0595,0.9828
13300,0.0605,0.9826
13350,0.0603,0.9827
13400,0.0606,0.9825
13450,0.0602,0.9825
13500,0.0604,0.9825
13550,0.0605,0.9826
13600,0.0609,0.9825
13650,0.0605,0.9826
13700,0.0604,0.9827
13750,0.0604,0.9827
13800,0.0601,0.9828
13850,0.0603,0.9827
13900,0.0608,0.9824
13950,0.0610,0.9822
14000,0.0615,0.9820
14050,0.0610,0.9822
14100,0.0605,0.9824
14150,0.0606,0.9823
14200,0.0609,0.9822
14250,0.0607,0.9824
14300,0.0610,0.9824
14350,0.0610,0.9823
14400,0.0607,0.9825
14450,0.0606,0.9825
14500,0.0607,0.9826
14550,0.0607,0.9826
14600,0.0607,0.9827
14650,0.0606,0.9827
14700,0.0609,0.9826
14750,0.0444,0.9858
14800,0.0519,0.9844
14850,0.0489,0.9864
14900,0.0526,0.9851
14950,0.0549,0.9852
15000,0.0553,0.9853
15050,0.0548,0.9858
15100,0.0538,0.9856
15150,0.0526,0.9862
15200,0.0528,0.9862
15250,0.0537,0.9861
15300,0.0530,0.9862
15350,0.0526,0.9862
15400,0.0535,0.9858
15450,0.0533,0.9858
15500,0.0530,0.9859
15550,0.0528,0.9859
15600,0.0526,0.9860
15650,0.0520,0.9861
15700,0.0521,0.9862
15750,0.0517,0.9862
15800,0.0520,0.9860
15850,0.0521,0.9860
15900,0.0517,0.9861
15950,0.0518,0.9860
16000,0.0515,0.9861
16050,0.0515,0.9861
16100,0.0515,0.9862
16150,0.0517,0.9861
16200,0.0513,0.9863
16250,0.0515,0.9862
16300,0.0514,0.9862
16350,0.0517,0.9861
16400,0.0515,0.9861
16450,0.0515,0.9860
16500,0.0514,0.9859
16550,0.0512,0.9859
16600,0.0514,0.9858
16650,0.0509,0.9859
16700,0.0510,0.9859
16750,0.0510,0.9859
16800,0.0509,0.9859
