iteration,train_loss,train_accuracy
50,0.6961,0.4731
100,0.6961,0.4759
150,0.6950,0.4892
200,0.6886,0.5119
250,0.6535,0.5637
300,0.6080,0.6089
350,0.5711,0.6432
400,0.5406,0.6703
450,0.5141,0.6940
500,0.4945,0.7112
550,0.4761,0.7271
600,0.4595,0.7405
650,0.4469,0.7512
700,0.4356,0.7608
750,0.4240,0.7700
800,0.4141,0.7778
850,0.4057,0.7839
900,0.3977,0.7899
950,0.3915,0.7950
1000,0.3840,0.8007
1050,0.3784,0.8050
1100,0.3732,0.8094
1150,0.3683,0.8132
1200,0.3630,0.8169
1250,0.3590,0.8199
1300,0.3547,0.8232
1350,0.3503,0.8263
1400,0.3465,0.8289
1450,0.3426,0.8315
1500,0.3393,0.8337
1550,0.3363,0.8361
1600,0.3326,0.8384
1650,0.3302,0.8403
1700,0.3274,0.8420
1750,0.3242,0.8441
1800,0.3217,0.8457
1850,0.3191,0.8475
1900,0.3166,0.8494
1950,0.3147,0.8506
2000,0.3119,0.8525
2050,0.3093,0.8542
2100,0.3063,0.8560
2150,0.1782,0.9341
2200,0.1849,0.9281
2250,0.1765,0.9332
2300,0.1770,0.9330
2350,0.1822,0.9320
2400,0.1797,0.9325
2450,0.1837,0.9321
2500,0.1831,0.9315
2550,0.1836,0.9308
2600,0.1866,0.9299
2650,0.1857,0.9298
2700,0.1854,0.9294
2750,0.1842,0.9303
2800,0.1849,0.9297
2850,0.1825,0.9310
2900,0.1848,0.9300
2950,0.1846,0.9302
3000,0.1842,0.9302
3050,0.1845,0.9302
3100,0.1851,0.9301
3150,0.1861,0.9302
3200,0.1861,0.9305
3250,0.1861,0.9305
3300,0.1862,0.9303
3350,0.1869,0.9302
3400,0.1868,0.9303
3450,0.1875,0.9301
3500,0.1874,0.9302
3550,0.1875,0.9303
3600,0.1876,0.9302
3650,0.1868,0.9305
3700,0.1867,0.9308
3750,0.1865,0.9306
3800,0.1856,0.9310
3850,0.1857,0.9309
3900,0.1860,0.9306
3950,0.1855,0.9307
4000,0.1851,0.9310
4050,0.1845,0.9313
4100,0.1840,0.9315
4150,0.1838,0.9315
4200,0.1833,0.9318
4250,0.1023,0.9695
4300,0.1252,0.9616
4350,0.1292,0.9591
4400,0.1300,0.9575
4450,0.1302,0.9573
4500,0.1286,0.9577
