iteration,train_loss,train_accuracy
50,0.6969,0.4756
100,0.6973,0.4719
150,0.6952,0.4913
200,0.6852,0.5219
250,0.6423,0.5775
300,0.5959,0.6223
350,0.5592,0.6563
400,0.5275,0.6839
450,0.5024,0.7051
500,0.4816,0.7225
550,0.4652,0.7364
600,0.4498,0.7492
650,0.4374,0.7592
700,0.4257,0.7680
750,0.4155,0.7762
800,0.4071,0.7832
850,0.3981,0.7900
900,0.3899,0.7959
950,0.3836,0.8006
1000,0.3763,0.8060
1050,0.3706,0.8102
1100,0.3652,0.8143
1150,0.3613,0.8176
1200,0.3572,0.8210
1250,0.3522,0.8246
1300,0.3478,0.8279
1350,0.3442,0.8306
1400,0.3406,0.8332
1450,0.3366,0.8358
1500,0.3338,0.8379
1550,0.3309,0.8399
1600,0.3273,0.8423
1650,0.3244,0.8444
1700,0.3220,0.8462
1750,0.3193,0.8481
1800,0.3172,0.8497
1850,0.3150,0.8513
1900,0.3123,0.8530
1950,0.3099,0.8546
2000,0.3073,0.8565
2050,0.3052,0.8578
2100,0.3030,0.8592
2150,0.1843,0.9260
2200,0.1854,0.9284
2250,0.1851,0.9300
2300,0.1763,0.9334
2350,0.1771,0.9331
2400,0.1779,0.9330
2450,0.1845,0.9305
2500,0.1859,0.9299
2550,0.1863,0.9293
2600,0.1836,0.9311
2650,0.1814,0.9312
2700,0.1804,0.9323
2750,0.1802,0.9325
2800,0.1799,0.9327
2850,0.1806,0.9325
2900,0.1790,0.9327
2950,0.1799,0.9322
3000,0.1804,0.9322
3050,0.1804,0.9324
3100,0.1799,0.9326
3150,0.1796,0.9332
3200,0.1800,0.9331
3250,0.1791,0.9336
3300,0.1796,0.9335
3350,0.1802,0.9334
3400,0.1796,0.9336
3450,0.1791,0.9338
3500,0.1798,0.9338
3550,0.1799,0.9336
3600,0.1804,0.9335
3650,0.1808,0.9333
3700,0.1811,0.9331
3750,0.1807,0.9333
3800,0.1808,0.9332
3850,0.1802,0.9333
3900,0.1809,0.9330
3950,0.1811,0.9330
4000,0.1807,0.9333
4050,0.1812,0.9334
4100,0.1811,0.9334
4150,0.1806,0.9337
4200,0.1806,0.9337
4250,0.1210,0.9591
4300,0.1128,0.9613
4350,0.1253,0.9558
4400,0.1303,0.9526
4450,0.1308,0.9516
4500,0.1301,0.9519
4550,0.1337,0.9512
4600,0.1348,0.9508
4650,0.1343,0.9516
4700,0.1354,0.9516
4750,0.1379,0.9508
4800,0.1407,0.9501
4850,0.1420,0.9493
4900,0.1421,0.9496
4950,0.1429,0.9495
5000,0.1445,0.9487
5050,0.1435,0.9491
5100,0.1430,0.9494
5150,0.1420,0.9500
5200,0.1428,0.9496
5250,0.1427,0.9495
5300,0.1425,0.9496
5350,0.1420,0.9500
5400,0.1423,0.9498
5450,0.1425,0.9496
5500,0.1425,0.9497
5550,0.1422,0.9498
5600,0.1426,0.9495
5650,0.1424,0.9496
5700,0.1420,0.9499
5750,0.1425,0.9496
5800,0.1422,0.9496
5850,0.1422,0.9498
5900,0.1432,0.9494
5950,0.1430,0.9495
6000,0.1422,0.9497
6050,0.1423,0.9497
6100,0.1423,0.9498
6150,0.1424,0.9497
6200,0.1426,0.9496
6250,0.1430,0.9494
6300,0.1429,0.9494
6350,0.0975,0.9663
6400,0.1051,0.9656
6450,0.1047,0.9654
6500,0.1053,0.9648
6550,0.1038,0.9644
6600,0.1060,0.9638
6650,0.1082,0.9627
6700,0.1059,0.9634
6750,0.1085,0.9625
6800,0.1096,0.9620
6850,0.1104,0.9617
6900,0.1099,0.9619
6950,0.1105,0.9620
7000,0.1114,0.9613
7050,0.1124,0.9609
7100,0.1128,0.9609
7150,0.1131,0.9607
7200,0.1131,0.9606
7250,0.1143,0.9601
7300,0.1155,0.9598
7350,0.1155,0.9599
7400,0.1149,0.9602
7450,0.1153,0.9600
7500,0.1159,0.9600
7550,0.1164,0.9598
7600,0.1166,0.9598
7650,0.1169,0.9596
7700,0.1170,0.9595
7750,0.1171,0.9596
7800,0.1167,0.9597
7850,0.1168,0.9600
7900,0.1169,0.9599
