iteration,train_loss,train_accuracy
3100,0.3625,0.8417
9450,0.3058,0.8702
3150,0.3628,0.8417
9500,0.3056,0.8706
3200,0.3620,0.8415
9550,0.3057,0.8705
3250,0.3628,0.8410
9600,0.3052,0.8706
3300,0.3626,0.8413
9650,0.3052,0.8707
3350,0.3620,0.8413
9700,0.3060,0.8701
3400,0.3622,0.8408
9750,0.3059,0.8701
3450,0.3622,0.8407
9800,0.3059,0.8699
3500,0.3612,0.8410
9850,0.3055,0.8701
3550,0.3608,0.8409
9900,0.3054,0.8701
3600,0.3611,0.8408
9950,0.3046,0.8706
3650,0.3614,0.8409
10000,0.3044,0.8708
3700,0.3612,0.8410
10050,0.3042,0.8712
3750,0.3607,0.8411
10100,0.3036,0.8716
3800,0.3612,0.8408
10150,0.3030,0.8716
3850,0.3608,0.8412
10200,0.3029,0.8718
3900,0.3605,0.8412
10250,0.3028,0.8722
3950,0.3604,0.8412
10300,0.3032,0.8720
4000,0.3609,0.8411
10350,0.3018,0.8725
4050,0.3606,0.8415
10400,0.3017,0.8726
4100,0.3599,0.8418
10450,0.3022,0.8723
4150,0.3594,0.8422
10500,0.3024,0.8721
4200,0.3589,0.8427
10550,0.2859,0.8812
4250,0.3482,0.8467
10600,0.2804,0.8852
4300,0.3385,0.8597
10650,0.2880,0.8779
4350,0.3365,0.8576
10700,0.2818,0.8806
4400,0.3350,0.8576
10750,0.2764,0.8830
4450,0.3334,0.8573
10800,0.2758,0.8845
4500,0.3362,0.8557
10850,0.2798,0.8820
4550,0.3352,0.8564
10900,0.2811,0.8817
4600,0.3362,0.8556
10950,0.2841,0.8801
4650,0.3369,0.8546
11000,0.2821,0.8812
4700,0.3381,0.8544
11050,0.2807,0.8819
4750,0.3380,0.8543
11100,0.2819,0.8812
4800,0.3372,0.8544
11150,0.2793,0.8824
4850,0.3379,0.8541
11200,0.2791,0.8824
4900,0.3366,0.8550
11250,0.2803,0.8817
4950,0.3368,0.8546
11300,0.2793,0.8821
5000,0.3362,0.8550
11350,0.2798,0.8815
5050,0.3361,0.8550
11400,0.2802,0.8815
5100,0.3365,0.8545
11450,0.2803,0.8815
5150,0.3372,0.8542
11500,0.2820,0.8807
5200,0.3374,0.8544
11550,0.2833,0.8805
5250,0.3379,0.8543
11600,0.2836,0.8805
11650,0.2832,0.8808
5300,0.3375,0.8547
11700,0.2833,0.8808
5350,0.3374,0.8548
5400,0.3369,0.8549
11750,0.2837,0.8802
5450,0.3366,0.8551
11800,0.2848,0.8799
5500,0.3360,0.8552
11850,0.2848,0.8798
11900,0.2855,0.8796
5550,0.3362,0.8551
5600,0.3362,0.8554
11950,0.2855,0.8794
5650,0.3373,0.8549
12000,0.2860,0.8791
5700,0.3373,0.8548
12050,0.2852,0.8793
5750,0.3374,0.8549
12100,0.2856,0.8792
12150,0.2854,0.8794
5800,0.3381,0.8546
12200,0.2847,0.8797
5850,0.3379,0.8548
12250,0.2851,0.8795
5900,0.3366,0.8555
12300,0.2845,0.8799
5950,0.3365,0.8554
12350,0.2845,0.8798
6000,0.3362,0.8555
12400,0.2852,0.8793
6050,0.3361,0.8557
12450,0.2855,0.8792
6100,0.3357,0.8559
12500,0.2853,0.8793
6150,0.3354,0.8560
12550,0.2855,0.8793
6200,0.3354,0.8558
12600,0.2857,0.8793
6250,0.3356,0.8559
12650,0.2717,0.8846
6300,0.3356,0.8559
12700,0.2820,0.8779
6350,0.3150,0.8635
12750,0.2800,0.8802
6400,0.3356,0.8597
12800,0.2794,0.8812
6450,0.3268,0.8605
12850,0.2793,0.8825
6500,0.3316,0.8582
12900,0.2784,0.8825
6550,0.3200,0.8625
12950,0.2789,0.8825
6600,0.3236,0.8604
13000,0.2779,0.8834
6650,0.3230,0.8611
13050,0.2811,0.8823
6700,0.3228,0.8619
13100,0.2772,0.8848
13150,0.2759,0.8852
6750,0.3188,0.8647
6800,0.3177,0.8651
13200,0.2749,0.8858
13250,0.2734,0.8867
6850,0.3156,0.8654
13300,0.2725,0.8873
6900,0.3133,0.8672
6950,0.3128,0.8674
13350,0.2717,0.8877
13400,0.2720,0.8882
7000,0.3145,0.8661
13450,0.2715,0.8887
7050,0.3139,0.8662
7100,0.3137,0.8670
13500,0.2726,0.8873
13550,0.2724,0.8874
7150,0.3134,0.8672
13600,0.2729,0.8868
7200,0.3131,0.8670
13650,0.2730,0.8868
7250,0.3128,0.8672
13700,0.2723,0.8868
7300,0.3116,0.8681
13750,0.2719,0.8871
7350,0.3129,0.8676
13800,0.2714,0.8872
7400,0.3131,0.8673
13850,0.2713,0.8877
7450,0.3134,0.8672
13900,0.2712,0.8876
7500,0.3149,0.8665
13950,0.2717,0.8870
7550,0.3147,0.8664
14000,0.2720,0.8870
7600,0.3144,0.8666
14050,0.2719,0.8870
7650,0.3157,0.8659
14100,0.2721,0.8869
7700,0.3161,0.8658
14150,0.2716,0.8869
14200,0.2722,0.8868
7750,0.3159,0.8659
14250,0.2720,0.8869
7800,0.3157,0.8660
7850,0.3151,0.8664
14300,0.2717,0.8871
7900,0.3151,0.8664
14350,0.2719,0.8869
14400,0.2710,0.8874
7950,0.3152,0.8662
8000,0.3156,0.8660
14450,0.2710,0.8873
14500,0.2707,0.8875
8050,0.3150,0.8660
14550,0.2707,0.8874
8100,0.3152,0.8656
14600,0.2702,0.8877
8150,0.3151,0.8656
14650,0.2699,0.8877
8200,0.3156,0.8653
14700,0.2695,0.8880
8250,0.3157,0.8651
14750,0.2473,0.9020
8300,0.3155,0.8652
14800,0.2564,0.8984
8350,0.3154,0.8654
14850,0.2580,0.8975
8400,0.3156,0.8652
14900,0.2554,0.8984
8450,0.2767,0.8768
14950,0.2555,0.8988
8500,0.2943,0.8687
15000,0.2572,0.8971
8550,0.2891,0.8743
15050,0.2597,0.8957
8600,0.2948,0.8730
15100,0.2624,0.8933
8650,0.2993,0.8718
15150,0.2606,0.8944
8700,0.2962,0.8736
15200,0.2596,0.8942
8750,0.2999,0.8725
15250,0.2592,0.8943
8800,0.3007,0.8717
15300,0.2578,0.8954
8850,0.3008,0.8715
15350,0.2562,0.8961
8900,0.2993,0.8719
15400,0.2570,0.8957
8950,0.3024,0.8707
15450,0.2576,0.8956
9000,0.3019,0.8711
15500,0.2584,0.8951
9050,0.3002,0.8722
15550,0.2593,0.8945
9100,0.2998,0.8726
15600,0.2595,0.8942
9150,0.3013,0.8717
15650,0.2588,0.8946
9200,0.3011,0.8716
15700,0.2567,0.8955
9250,0.3002,0.8717
15750,0.2574,0.8955
9300,0.3015,0.8714
15800,0.2574,0.8953
9350,0.3008,0.8717
15850,0.2565,0.8956
9400,0.3011,0.8719
15900,0.2565,0.8957
9450,0.3018,0.8716
15950,0.2573,0.8953
9500,0.3022,0.8714
16000,0.2575,0.8951
9550,0.3023,0.8714
16050,0.2573,0.8951
9600,0.3015,0.8721
16100,0.2566,0.8952
9650,0.3007,0.8725
16150,0.2568,0.8949
9700,0.3001,0.8729
16200,0.2565,0.8952
9750,0.3000,0.8732
16250,0.2560,0.8955
9800,0.2986,0.8741
16300,0.2562,0.8954
9850,0.2985,0.8742
16350,0.2561,0.8954
9900,0.2976,0.8747
16400,0.2556,0.8955
16450,0.2555,0.8956
9950,0.2979,0.8744
10000,0.2973,0.8747
16500,0.2555,0.8955
10050,0.2987,0.8742
16550,0.2554,0.8957
10100,0.2989,0.8740
16600,0.2558,0.8953
16650,0.2559,0.8954
10150,0.2992,0.8741
10200,0.2984,0.8743
16700,0.2556,0.8955
10250,0.2989,0.8740
16750,0.2558,0.8956
16800,0.2554,0.8959
10300,0.2990,0.8742
10350,0.2989,0.8743
10400,0.2989,0.8741
10450,0.2982,0.8745
10500,0.2978,0.8748
10550,0.2672,0.8865
10600,0.2986,0.8730
10650,0.2881,0.8788
10700,0.2892,0.8774
10750,0.2890,0.8783
10800,0.2921,0.8762
10850,0.2936,0.8759
10900,0.2900,0.8784
10950,0.2881,0.8786
11000,0.2886,0.8783
11050,0.2896,0.8774
11100,0.2907,0.8768
11150,0.2875,0.8784
11200,0.2872,0.8788
11250,0.2867,0.8786
11300,0.2871,0.8779
11350,0.2871,0.8780
11400,0.2861,0.8782
11450,0.2856,0.8785
11500,0.2859,0.8787
11550,0.2849,0.8791
11600,0.2840,0.8796
11650,0.2837,0.8799
11700,0.2841,0.8801
11750,0.2838,0.8801
11800,0.2842,0.8798
11850,0.2830,0.8802
11900,0.2840,0.8798
11950,0.2833,0.8799
12000,0.2822,0.8803
12050,0.2820,0.8806
12100,0.2814,0.8809
12150,0.2814,0.8810
12200,0.2814,0.8811
12250,0.2811,0.8813
12300,0.2805,0.8818
12350,0.2812,0.8815
12400,0.2812,0.8814
12450,0.2805,0.8817
12500,0.2808,0.8815
12550,0.2808,0.8815
12600,0.2802,0.8820
12650,0.2485,0.9026
12700,0.2753,0.8812
12750,0.2758,0.8842
12800,0.2723,0.8869
12850,0.2686,0.8876
12900,0.2683,0.8880
12950,0.2691,0.8885
13000,0.2683,0.8885
13050,0.2680,0.8888
13100,0.2712,0.8875
13150,0.2708,0.8870
13200,0.2683,0.8877
13250,0.2694,0.8876
13300,0.2682,0.8882
13350,0.2669,0.8883
13400,0.2683,0.8872
13450,0.2675,0.8873
13500,0.2669,0.8875
13550,0.2661,0.8883
13600,0.2658,0.8889
13650,0.2654,0.8888
13700,0.2657,0.8890
13750,0.2658,0.8893
13800,0.2655,0.8892
13850,0.2657,0.8893
13900,0.2654,0.8896
13950,0.2656,0.8898
14000,0.2655,0.8899
14050,0.2656,0.8899
14100,0.2661,0.8898
14150,0.2669,0.8895
14200,0.2665,0.8898
14250,0.2659,0.8900
14300,0.2657,0.8901
14350,0.2656,0.8904
14400,0.2652,0.8903
14450,0.2645,0.8909
14500,0.2644,0.8909
14550,0.2644,0.8911
14600,0.2643,0.8911
14650,0.2646,0.8908
14700,0.2646,0.8907
14750,0.2493,0.8878
14800,0.2401,0.8997
14850,0.2331,0.9052
14900,0.2401,0.9008
14950,0.2444,0.9005
15000,0.2464,0.8983
15050,0.2436,0.9003
15100,0.2467,0.8976
15150,0.2475,0.8974
15200,0.2507,0.8965
15250,0.2489,0.8979
15300,0.2490,0.8982
15350,0.2495,0.8981
15400,0.2495,0.8981
15450,0.2503,0.8979
15500,0.2508,0.8978
15550,0.2504,0.8981
15600,0.2506,0.8978
15650,0.2504,0.8980
15700,0.2502,0.8980
15750,0.2491,0.8985
15800,0.2486,0.8986
15850,0.2487,0.8987
15900,0.2497,0.8984
15950,0.2497,0.8982
16000,0.2493,0.8983
16050,0.2495,0.8985
16100,0.2493,0.8988
16150,0.2484,0.8990
16200,0.2471,0.8998
16250,0.2464,0.9002
16300,0.2464,0.9001
16350,0.2462,0.9002
16400,0.2456,0.9005
16450,0.2456,0.9003
16500,0.2458,0.9003
16550,0.2459,0.9002
16600,0.2458,0.9002
16650,0.2451,0.9004
16700,0.2450,0.9004
16750,0.2457,0.9002
16800,0.2457,0.9001
