iteration,train_loss,train_accuracy
50,0.6913,0.5469
100,0.6905,0.5459
150,0.6886,0.5483
200,0.6714,0.5720
250,0.6171,0.6268
300,0.5677,0.6667
350,0.5317,0.6953
400,0.5025,0.7186
450,0.4793,0.7372
500,0.4616,0.7506
550,0.4461,0.7628
600,0.4338,0.7724
650,0.4220,0.7812
700,0.4130,0.7881
750,0.4035,0.7945
800,0.3943,0.8009
850,0.3883,0.8055
900,0.3807,0.8111
950,0.3747,0.8155
1000,0.3698,0.8190
1050,0.3647,0.8227
1100,0.3599,0.8261
1150,0.3572,0.8283
1200,0.3534,0.8309
1250,0.3495,0.8335
1300,0.3460,0.8360
1350,0.3426,0.8385
1400,0.3394,0.8408
1450,0.3367,0.8427
1500,0.3337,0.8451
1550,0.3308,0.8472
1600,0.3290,0.8486
1650,0.3267,0.8500
1700,0.3246,0.8514
1750,0.3224,0.8527
1800,0.3196,0.8543
1850,0.3177,0.8557
1900,0.3157,0.8571
1950,0.3136,0.8583
2000,0.3114,0.8596
2050,0.3098,0.8607
2100,0.3080,0.8619
2150,0.2007,0.9341
2200,0.2089,0.9258
2250,0.2059,0.9255
2300,0.2047,0.9249
2350,0.2070,0.9239
2400,0.2082,0.9228
2450,0.2071,0.9229
2500,0.2064,0.9227
2550,0.2063,0.9226
2600,0.2071,0.9227
2650,0.2055,0.9235
2700,0.2047,0.9238
2750,0.2052,0.9237
2800,0.2041,0.9241
2850,0.2054,0.9236
2900,0.2040,0.9245
2950,0.2050,0.9239
3000,0.2059,0.9237
3050,0.2057,0.9241
3100,0.2067,0.9234
3150,0.2062,0.9235
3200,0.2059,0.9234
3250,0.2066,0.9232
3300,0.2076,0.9226
3350,0.2066,0.9230
3400,0.2066,0.9229
3450,0.2066,0.9228
3500,0.2058,0.9232
3550,0.2064,0.9229
3600,0.2063,0.9229
3650,0.2066,0.9228
3700,0.2061,0.9227
3750,0.2062,0.9226
3800,0.2057,0.9229
3850,0.2048,0.9233
3900,0.2045,0.9233
3950,0.2042,0.9236
4000,0.2037,0.9238
4050,0.2037,0.9237
4100,0.2037,0.9237
4150,0.2039,0.9236
4200,0.2037,0.9237
4250,0.1406,0.9472
4300,0.1430,0.9463
4350,0.1537,0.9434
4400,0.1584,0.9406
4450,0.1632,0.9385
4500,0.1633,0.9390
4550,0.1635,0.9382
4600,0.1608,0.9398
4650,0.1625,0.9398
4700,0.1624,0.9397
4750,0.1623,0.9393
4800,0.1640,0.9387
4850,0.1629,0.9392
4900,0.1649,0.9386
4950,0.1651,0.9386
5000,0.1655,0.9385
5050,0.1657,0.9387
5100,0.1659,0.9388
5150,0.1648,0.9392
5200,0.1644,0.9395
5250,0.1638,0.9400
5300,0.1642,0.9400
5350,0.1637,0.9404
5400,0.1637,0.9403
5450,0.1633,0.9405
5500,0.1635,0.9403
5550,0.1631,0.9405
5600,0.1630,0.9404
5650,0.1628,0.9406
5700,0.1628,0.9405
5750,0.1632,0.9405
5800,0.1631,0.9407
5850,0.1626,0.9410
5900,0.1617,0.9414
5950,0.1618,0.9412
6000,0.1621,0.9411
6050,0.1623,0.9411
6100,0.1625,0.9412
6150,0.1619,0.9413
6200,0.1618,0.9413
6250,0.1619,0.9411
6300,0.1624,0.9409
6350,0.1318,0.9589
6400,0.1270,0.9581
6450,0.1226,0.9590
6500,0.1260,0.9586
6550,0.1247,0.9592
6600,0.1280,0.9574
6650,0.1287,0.9567
6700,0.1311,0.9547
6750,0.1311,0.9549
6800,0.1323,0.9540
6850,0.1335,0.9535
6900,0.1346,0.9532
6950,0.1331,0.9538
7000,0.1331,0.9539
7050,0.1343,0.9533
7100,0.1356,0.9529
7150,0.1361,0.9527
7200,0.1358,0.9527
7250,0.1355,0.9530
7300,0.1356,0.9529
7350,0.1349,0.9532
7400,0.1353,0.9529
7450,0.1352,0.9530
7500,0.1351,0.9533
7550,0.1348,0.9534
7600,0.1344,0.9535
7650,0.1347,0.9533
7700,0.1343,0.9534
7750,0.1344,0.9534
7800,0.1347,0.9532
7850,0.1343,0.9533
7900,0.1344,0.9534
7950,0.1339,0.9536
8000,0.1340,0.9536
8050,0.1348,0.9533
8100,0.1348,0.9531
8150,0.1346,0.9532
8200,0.1348,0.9531
8250,0.1343,0.9533
8300,0.1348,0.9531
8350,0.1353,0.9529
8400,0.1354,0.9528
8450,0.0958,0.9715
8500,0.0956,0.9710
8550,0.1029,0.9678
8600,0.1077,0.9657
8650,0.1060,0.9654
8700,0.1058,0.9652
