iteration,train_loss,train_accuracy
50,0.6973,0.4794
100,0.6973,0.4750
150,0.6965,0.4819
200,0.6940,0.5025
250,0.6915,0.5126
300,0.6824,0.5258
350,0.6558,0.5626
400,0.6198,0.5988
450,0.5877,0.6285
500,0.5590,0.6540
550,0.5374,0.6740
600,0.5186,0.6905
650,0.5018,0.7051
700,0.4871,0.7173
750,0.4752,0.7277
800,0.4638,0.7371
850,0.4543,0.7453
900,0.4451,0.7528
950,0.4366,0.7597
1000,0.4283,0.7663
1050,0.4207,0.7722
1100,0.4130,0.7781
1150,0.4056,0.7835
1200,0.4008,0.7876
1250,0.3945,0.7923
1300,0.3896,0.7960
1350,0.3846,0.7997
1400,0.3804,0.8030
1450,0.3754,0.8066
1500,0.3700,0.8104
1550,0.3651,0.8137
1600,0.3612,0.8166
1650,0.3578,0.8192
1700,0.3544,0.8218
1750,0.3514,0.8244
1800,0.3480,0.8268
1850,0.3447,0.8291
1900,0.3421,0.8311
1950,0.3394,0.8331
2000,0.3364,0.8352
2050,0.3336,0.8370
2100,0.3307,0.8389
2150,0.1855,0.9334
2200,0.1907,0.9290
2250,0.1852,0.9326
2300,0.1909,0.9310
2350,0.1870,0.9319
2400,0.1893,0.9303
2450,0.1876,0.9301
2500,0.1880,0.9305
2550,0.1884,0.9303
2600,0.1907,0.9287
2650,0.1887,0.9299
2700,0.1900,0.9297
2750,0.1893,0.9301
2800,0.1892,0.9300
2850,0.1883,0.9301
2900,0.1875,0.9307
2950,0.1879,0.9307
3000,0.1869,0.9315
3050,0.1877,0.9309
3100,0.1869,0.9314
3150,0.1870,0.9312
3200,0.1880,0.9306
3250,0.1867,0.9311
3300,0.1870,0.9313
3350,0.1869,0.9313
3400,0.1867,0.9312
3450,0.1856,0.9316
3500,0.1867,0.9312
3550,0.1858,0.9316
3600,0.1848,0.9320
3650,0.1846,0.9322
3700,0.1847,0.9322
3750,0.1840,0.9325
3800,0.1842,0.9324
3850,0.1847,0.9320
3900,0.1843,0.9322
3950,0.1840,0.9324
4000,0.1830,0.9328
4050,0.1819,0.9332
4100,0.1819,0.9333
4150,0.1813,0.9335
4200,0.1811,0.9335
4250,0.1236,0.9621
4300,0.1239,0.9613
4350,0.1286,0.9573
4400,0.1335,0.9548
4450,0.1332,0.9551
4500,0.1338,0.9540
4550,0.1340,0.9541
4600,0.1357,0.9534
4650,0.1352,0.9540
4700,0.1361,0.9541
4750,0.1358,0.9537
4800,0.1366,0.9530
4850,0.1360,0.9529
4900,0.1369,0.9524
4950,0.1362,0.9528
5000,0.1368,0.9524
5050,0.1362,0.9528
5100,0.1371,0.9522
5150,0.1374,0.9520
5200,0.1368,0.9522
5250,0.1367,0.9524
5300,0.1367,0.9525
5350,0.1369,0.9526
5400,0.1362,0.9529
5450,0.1356,0.9530
5500,0.1355,0.9531
5550,0.1355,0.9532
5600,0.1354,0.9532
5650,0.1358,0.9531
5700,0.1357,0.9531
5750,0.1358,0.9529
5800,0.1359,0.9528
5850,0.1359,0.9529
5900,0.1359,0.9529
5950,0.1353,0.9533
6000,0.1353,0.9533
6050,0.1347,0.9537
6100,0.1346,0.9537
6150,0.1348,0.9538
6200,0.1348,0.9537
6250,0.1350,0.9535
6300,0.1354,0.9534
6350,0.0799,0.9762
6400,0.0963,0.9691
6450,0.1056,0.9654
6500,0.1043,0.9656
6550,0.1041,0.9656
6600,0.1040,0.9657
6650,0.1040,0.9655
6700,0.1046,0.9653
6750,0.1065,0.9645
6800,0.1052,0.9653
6850,0.1064,0.9650
6900,0.1058,0.9653
6950,0.1077,0.9647
7000,0.1072,0.9646
7050,0.1075,0.9646
7100,0.1073,0.9646
7150,0.1088,0.9641
7200,0.1095,0.9640
7250,0.1098,0.9639
7300,0.1095,0.9640
7350,0.1100,0.9635
7400,0.1104,0.9636
7450,0.1103,0.9636
7500,0.1104,0.9634
7550,0.1104,0.9636
7600,0.1106,0.9636
7650,0.1104,0.9637
7700,0.1106,0.9635
7750,0.1107,0.9634
7800,0.1106,0.9635
7850,0.1106,0.9634
7900,0.1102,0.9635
7950,0.1105,0.9636
8000,0.1107,0.9634
8050,0.1102,0.9635
8100,0.1102,0.9637
8150,0.1105,0.9636
8200,0.1106,0.9635
8250,0.1107,0.9635
8300,0.1107,0.9634
8350,0.1110,0.9634
8400,0.1113,0.9632
8450,0.0840,0.9779
8500,0.0856,0.9732
8550,0.0911,0.9725
8600,0.0885,0.9737
8650,0.0885,0.9733
8700,0.0889,0.9737
8750,0.0870,0.9740
8800,0.0862,0.9740
8850,0.0897,0.9725
8900,0.0904,0.9720
8950,0.0908,0.9717
9000,0.0919,0.9713
9050,0.0931,0.9708
9100,0.0929,0.9709
9150,0.0924,0.9710
9200,0.0923,0.9711
9250,0.0924,0.9711
9300,0.0919,0.9714
9350,0.0916,0.9714
9400,0.0919,0.9713
9450,0.0924,0.9712
9500,0.0921,0.9711
9550,0.0921,0.9710
9600,0.0921,0.9710
9650,0.0922,0.9708
9700,0.0925,0.9706
9750,0.0929,0.9704
9800,0.0928,0.9705
9850,0.0930,0.9705
9900,0.0930,0.9705
9950,0.0938,0.9702
10000,0.0938,0.9702
10050,0.0939,0.9701
10100,0.0938,0.9701
10150,0.0938,0.9702
10200,0.0946,0.9699
10250,0.0954,0.9697
10300,0.0958,0.9695
10350,0.0953,0.9698
10400,0.0956,0.9697
10450,0.0959,0.9696
10500,0.0961,0.9694
10550,0.0632,0.9792
10600,0.0596,0.9824
10650,0.0597,0.9827
10700,0.0690,0.9792
10750,0.0690,0.9795
10800,0.0686,0.9800
10850,0.0713,0.9794
10900,0.0724,0.9790
10950,0.0756,0.9778
11000,0.0752,0.9778
11050,0.0770,0.9771
11100,0.0765,0.9774
11150,0.0761,0.9775
11200,0.0757,0.9775
11250,0.0757,0.9777
11300,0.0762,0.9774
11350,0.0749,0.9778
11400,0.0756,0.9774
11450,0.0760,0.9772
11500,0.0765,0.9770
11550,0.0773,0.9766
11600,0.0773,0.9766
11650,0.0778,0.9765
11700,0.0777,0.9766
11750,0.0774,0.9767
11800,0.0780,0.9764
11850,0.0774,0.9765
11900,0.0776,0.9764
11950,0.0780,0.9762
12000,0.0783,0.9760
12050,0.0786,0.9757
12100,0.0789,0.9756
12150,0.0794,0.9754
12200,0.0794,0.9753
12250,0.0798,0.9753
12300,0.0800,0.9752
12350,0.0801,0.9752
12400,0.0800,0.9752
12450,0.0806,0.9751
12500,0.0810,0.9749
12550,0.0813,0.9748
12600,0.0811,0.9748
12650,0.0575,0.9784
12700,0.0619,0.9803
12750,0.0690,0.9784
12800,0.0751,0.9762
12850,0.0717,0.9777
12900,0.0709,0.9776
12950,0.0697,0.9784
13000,0.0698,0.9786
13050,0.0690,0.9786
13100,0.0698,0.9782
13150,0.0709,0.9779
13200,0.0710,0.9781
13250,0.0710,0.9783
13300,0.0706,0.9787
13350,0.0703,0.9789
13400,0.0717,0.9786
13450,0.0717,0.9784
13500,0.0713,0.9788
13550,0.0705,0.9788
13600,0.0701,0.9789
13650,0.0700,0.9788
13700,0.0696,0.9789
13750,0.0698,0.9788
13800,0.0701,0.9787
13850,0.0703,0.9786
13900,0.0703,0.9786
13950,0.0697,0.9788
14000,0.0696,0.9788
14050,0.0703,0.9785
14100,0.0700,0.9788
14150,0.0695,0.9790
14200,0.0697,0.9790
14250,0.0695,0.9791
14300,0.0691,0.9792
14350,0.0694,0.9790
14400,0.0695,0.9790
14450,0.0695,0.9789
14500,0.0694,0.9790
14550,0.0696,0.9789
14600,0.0699,0.9788
14650,0.0698,0.9789
14700,0.0698,0.9789
14750,0.0480,0.9915
14800,0.0555,0.9852
14850,0.0633,0.9823
14900,0.0661,0.9811
14950,0.0646,0.9816
15000,0.0649,0.9818
15050,0.0632,0.9822
15100,0.0622,0.9825
15150,0.0624,0.9822
15200,0.0635,0.9817
15250,0.0631,0.9817
15300,0.0645,0.9813
15350,0.0636,0.9816
15400,0.0643,0.9813
15450,0.0644,0.9810
15500,0.0640,0.9808
15550,0.0634,0.9810
15600,0.0633,0.9811
15650,0.0633,0.9811
15700,0.0638,0.9809
15750,0.0634,0.9811
15800,0.0631,0.9811
15850,0.0633,0.9811
15900,0.0636,0.9810
15950,0.0638,0.9809
16000,0.0635,0.9810
16050,0.0635,0.9811
16100,0.0635,0.9811
16150,0.0635,0.9811
