iteration,train_loss,train_accuracy
50,0.6872,0.5525
100,0.6875,0.5506
150,0.6864,0.5552
200,0.6671,0.5973
250,0.6114,0.6478
300,0.5636,0.6855
350,0.5312,0.7100
400,0.5056,0.7292
450,0.4788,0.7476
500,0.4630,0.7594
550,0.4456,0.7717
600,0.4329,0.7809
650,0.4223,0.7884
700,0.4127,0.7947
750,0.4021,0.8019
800,0.3949,0.8069
850,0.3863,0.8123
900,0.3789,0.8174
950,0.3729,0.8216
1000,0.3676,0.8251
1050,0.3628,0.8282
1100,0.3578,0.8312
1150,0.3531,0.8340
1200,0.3490,0.8365
1250,0.3454,0.8389
1300,0.3422,0.8410
1350,0.3392,0.8430
1400,0.3356,0.8452
1450,0.3329,0.8470
1500,0.3296,0.8489
1550,0.3269,0.8509
1600,0.3239,0.8530
1650,0.3215,0.8544
1700,0.3187,0.8562
1750,0.3167,0.8574
1800,0.3150,0.8587
1850,0.3130,0.8601
1900,0.3107,0.8615
1950,0.3092,0.8626
2000,0.3079,0.8635
2050,0.3061,0.8647
2100,0.3042,0.8658
2150,0.2074,0.9083
2200,0.2046,0.9111
2250,0.2031,0.9167
2300,0.2071,0.9152
2350,0.2066,0.9168
2400,0.2023,0.9198
2450,0.2055,0.9184
2500,0.2068,0.9187
2550,0.2054,0.9189
2600,0.2054,0.9192
2650,0.2063,0.9185
2700,0.2111,0.9162
2750,0.2095,0.9169
2800,0.2107,0.9168
2850,0.2099,0.9171
2900,0.2101,0.9173
2950,0.2101,0.9177
3000,0.2111,0.9175
3050,0.2104,0.9178
3100,0.2101,0.9180
3150,0.2101,0.9183
3200,0.2109,0.9181
3250,0.2109,0.9180
3300,0.2112,0.9181
3350,0.2109,0.9182
3400,0.2106,0.9186
3450,0.2111,0.9185
3500,0.2112,0.9184
3550,0.2097,0.9190
3600,0.2098,0.9190
3650,0.2094,0.9191
3700,0.2088,0.9194
3750,0.2089,0.9192
3800,0.2085,0.9195
3850,0.2084,0.9197
3900,0.2078,0.9200
3950,0.2073,0.9202
4000,0.2070,0.9203
4050,0.2064,0.9206
4100,0.2061,0.9207
4150,0.2059,0.9208
4200,0.2064,0.9207
4250,0.1550,0.9442
4300,0.1686,0.9375
4350,0.1652,0.9397
4400,0.1582,0.9419
4450,0.1559,0.9420
4500,0.1585,0.9416
4550,0.1609,0.9410
4600,0.1649,0.9398
4650,0.1652,0.9395
4700,0.1651,0.9393
4750,0.1664,0.9387
4800,0.1672,0.9384
4850,0.1681,0.9380
4900,0.1676,0.9377
4950,0.1681,0.9375
5000,0.1677,0.9381
5050,0.1677,0.9376
5100,0.1677,0.9375
5150,0.1681,0.9376
5200,0.1673,0.9379
5250,0.1672,0.9382
5300,0.1677,0.9379
5350,0.1676,0.9379
5400,0.1689,0.9374
5450,0.1696,0.9371
5500,0.1699,0.9369
5550,0.1696,0.9370
5600,0.1699,0.9370
5650,0.1707,0.9367
5700,0.1704,0.9368
5750,0.1708,0.9366
5800,0.1707,0.9364
5850,0.1707,0.9364
5900,0.1704,0.9366
5950,0.1705,0.9364
6000,0.1702,0.9366
6050,0.1701,0.9365
6100,0.1700,0.9366
6150,0.1702,0.9365
6200,0.1700,0.9367
6250,0.1697,0.9369
6300,0.1699,0.9370
6350,0.1046,0.9638
6400,0.1242,0.9524
6450,0.1256,0.9552
6500,0.1326,0.9528
6550,0.1338,0.9518
6600,0.1376,0.9495
6650,0.1376,0.9502
6700,0.1397,0.9493
6750,0.1392,0.9495
6800,0.1401,0.9492
6850,0.1403,0.9491
6900,0.1408,0.9495
6950,0.1429,0.9488
7000,0.1434,0.9484
7050,0.1429,0.9489
7100,0.1428,0.9489
7150,0.1429,0.9487
7200,0.1429,0.9489
7250,0.1427,0.9491
7300,0.1425,0.9490
7350,0.1423,0.9490
7400,0.1434,0.9485
7450,0.1437,0.9485
7500,0.1436,0.9484
7550,0.1442,0.9483
7600,0.1441,0.9484
7650,0.1444,0.9485
7700,0.1445,0.9487
7750,0.1446,0.9484
7800,0.1445,0.9485
7850,0.1444,0.9485
7900,0.1445,0.9482
7950,0.1444,0.9481
8000,0.1447,0.9480
8050,0.1453,0.9478
8100,0.1455,0.9477
8150,0.1454,0.9477
8200,0.1448,0.9480
8250,0.1448,0.9481
8300,0.1450,0.9479
8350,0.1453,0.9478
8400,0.1451,0.9478
8450,0.1044,0.9623
8500,0.0996,0.9665
8550,0.1127,0.9601
8600,0.1150,0.9604
8650,0.1143,0.9613
8700,0.1146,0.9606
8750,0.1147,0.9606
8800,0.1181,0.9598
8850,0.1179,0.9602
8900,0.1197,0.9589
8950,0.1217,0.9579
9000,0.1217,0.9579
9050,0.1214,0.9576
9100,0.1210,0.9578
9150,0.1217,0.9575
9200,0.1218,0.9572
9250,0.1219,0.9569
9300,0.1214,0.9569
9350,0.1202,0.9573
9400,0.1201,0.9575
9450,0.1200,0.9576
9500,0.1206,0.9574
9550,0.1204,0.9574
9600,0.1196,0.9573
9650,0.1201,0.9573
9700,0.1202,0.9575
9750,0.1196,0.9575
9800,0.1198,0.9576
9850,0.1199,0.9577
9900,0.1206,0.9575
9950,0.1204,0.9576
10000,0.1201,0.9577
10050,0.1202,0.9576
10100,0.1199,0.9578
10150,0.1203,0.9576
10200,0.1214,0.9572
10250,0.1213,0.9572
10300,0.1214,0.9572
10350,0.1213,0.9573
10400,0.1207,0.9576
10450,0.1210,0.9574
10500,0.1210,0.9575
10550,0.1296,0.9542
10600,0.1090,0.9609
10650,0.1089,0.9620
10700,0.1000,0.9661
10750,0.0980,0.9662
10800,0.0971,0.9670
10850,0.0968,0.9671
10900,0.0951,0.9680
10950,0.0957,0.9677
11000,0.0956,0.9675
11050,0.0958,0.9677
11100,0.0959,0.9674
11150,0.0964,0.9671
11200,0.0968,0.9669
11250,0.0969,0.9668
11300,0.0971,0.9667
11350,0.0975,0.9667
11400,0.0968,0.9669
11450,0.0973,0.9668
11500,0.0973,0.9670
11550,0.0979,0.9668
11600,0.0979,0.9669
11650,0.0989,0.9665
11700,0.0990,0.9665
11750,0.0995,0.9663
11800,0.0992,0.9663
11850,0.1001,0.9660
11900,0.0999,0.9661
11950,0.0996,0.9662
12000,0.0998,0.9660
12050,0.1003,0.9661
12100,0.1002,0.9660
12150,0.1000,0.9660
12200,0.1002,0.9660
12250,0.1007,0.9658
12300,0.1004,0.9659
12350,0.1002,0.9658
12400,0.0998,0.9659
12450,0.0999,0.9659
12500,0.0999,0.9660
12550,0.1003,0.9658
12600,0.1005,0.9657
12650,0.0700,0.9772
12700,0.0725,0.9766
12750,0.0790,0.9752
12800,0.0767,0.9757
12850,0.0793,0.9751
12900,0.0788,0.9752
12950,0.0805,0.9740
13000,0.0812,0.9742
13050,0.0783,0.9755
13100,0.0784,0.9752
13150,0.0774,0.9752
13200,0.0780,0.9748
13250,0.0785,0.9746
13300,0.0772,0.9754
13350,0.0766,0.9758
13400,0.0774,0.9753
13450,0.0783,0.9749
13500,0.0784,0.9751
13550,0.0789,0.9751
13600,0.0800,0.9747
13650,0.0802,0.9746
13700,0.0805,0.9744
13750,0.0809,0.9744
13800,0.0810,0.9744
13850,0.0806,0.9745
13900,0.0807,0.9745
13950,0.0809,0.9744
14000,0.0813,0.9742
14050,0.0810,0.9742
14100,0.0812,0.9741
14150,0.0808,0.9742
14200,0.0807,0.9741
14250,0.0806,0.9741
14300,0.0806,0.9741
14350,0.0809,0.9742
14400,0.0809,0.9742
14450,0.0811,0.9742
14500,0.0810,0.9742
14550,0.0810,0.9741
14600,0.0810,0.9742
14650,0.0810,0.9742
14700,0.0810,0.9740
14750,0.0834,0.9702
14800,0.0672,0.9787
14850,0.0680,0.9787
14900,0.0699,0.9775
14950,0.0672,0.9780
15000,0.0645,0.9792
15050,0.0640,0.9795
15100,0.0644,0.9798
15150,0.0646,0.9801
15200,0.0640,0.9801
15250,0.0643,0.9799
15300,0.0642,0.9799
15350,0.0636,0.9800
15400,0.0639,0.9801
15450,0.0636,0.9803
15500,0.0637,0.9803
15550,0.0638,0.9805
15600,0.0639,0.9803
15650,0.0632,0.9806
15700,0.0629,0.9806
15750,0.0622,0.9807
15800,0.0621,0.9808
15850,0.0626,0.9806
15900,0.0621,0.9809
15950,0.0624,0.9808
16000,0.0631,0.9806
16050,0.0641,0.9804
16100,0.0638,0.9805
16150,0.0641,0.9805
16200,0.0650,0.9802
16250,0.0654,0.9799
16300,0.0654,0.9799
16350,0.0651,0.9799
16400,0.0652,0.9799
16450,0.0656,0.9798
16500,0.0654,0.9799
16550,0.0654,0.9799
16600,0.0652,0.9800
16650,0.0653,0.9799
16700,0.0653,0.9798
16750,0.0658,0.9797
16800,0.0659,0.9796
