iteration,train_loss,train_accuracy
50,0.6891,0.5525
100,0.6904,0.5391
150,0.6895,0.5463
200,0.6834,0.5522
250,0.6422,0.5995
300,0.5941,0.6421
350,0.5578,0.6742
400,0.5272,0.6989
450,0.5034,0.7183
500,0.4816,0.7356
550,0.4671,0.7473
600,0.4511,0.7589
650,0.4365,0.7691
700,0.4237,0.7783
750,0.4124,0.7861
800,0.4041,0.7927
850,0.3974,0.7982
900,0.3905,0.8035
950,0.3845,0.8078
1000,0.3781,0.8119
1050,0.3721,0.8162
1100,0.3674,0.8197
1150,0.3618,0.8232
1200,0.3579,0.8260
1250,0.3528,0.8293
1300,0.3488,0.8319
1350,0.3446,0.8348
1400,0.3410,0.8370
1450,0.3385,0.8391
1500,0.3344,0.8417
1550,0.3318,0.8435
1600,0.3286,0.8457
1650,0.3253,0.8479
1700,0.3227,0.8497
1750,0.3196,0.8516
1800,0.3171,0.8532
1850,0.3146,0.8548
1900,0.3124,0.8563
1950,0.3099,0.8578
2000,0.3074,0.8591
2050,0.3059,0.8603
2100,0.3037,0.8617
2150,0.1823,0.9334
2200,0.1716,0.9372
2250,0.1702,0.9394
2300,0.1683,0.9391
2350,0.1732,0.9362
2400,0.1757,0.9357
2450,0.1770,0.9363
2500,0.1791,0.9356
2550,0.1791,0.9347
2600,0.1785,0.9343
2650,0.1804,0.9337
2700,0.1829,0.9325
2750,0.1826,0.9328
2800,0.1823,0.9327
2850,0.1813,0.9331
2900,0.1826,0.9326
2950,0.1823,0.9328
3000,0.1817,0.9329
3050,0.1834,0.9320
3100,0.1824,0.9325
3150,0.1832,0.9325
3200,0.1823,0.9327
3250,0.1822,0.9326
3300,0.1820,0.9326
3350,0.1815,0.9330
3400,0.1823,0.9327
3450,0.1823,0.9326
3500,0.1816,0.9331
3550,0.1811,0.9333
3600,0.1809,0.9333
3650,0.1802,0.9336
3700,0.1798,0.9338
3750,0.1797,0.9340
3800,0.1797,0.9340
3850,0.1796,0.9341
3900,0.1794,0.9341
3950,0.1789,0.9342
4000,0.1793,0.9340
4050,0.1791,0.9341
4100,0.1789,0.9342
