iteration,train_loss,train_accuracy
8600,0.0874,0.9727
8650,0.0867,0.9732
8700,0.0894,0.9721
8750,0.0890,0.9721
8800,0.0888,0.9721
8850,0.0875,0.9728
8900,0.0861,0.9732
8950,0.0865,0.9730
9000,0.0864,0.9731
9050,0.0857,0.9735
9100,0.0847,0.9740
9150,0.0846,0.9741
9200,0.0845,0.9743
9250,0.0839,0.9743
9300,0.0838,0.9743
9350,0.0836,0.9745
9400,0.0844,0.9741
9450,0.0845,0.9741
9500,0.0845,0.9740
9550,0.0849,0.9738
9600,0.0854,0.9737
9650,0.0852,0.9737
9700,0.0854,0.9737
9750,0.0856,0.9736
9800,0.0853,0.9736
9850,0.0856,0.9734
9900,0.0864,0.9731
9950,0.0872,0.9730
10000,0.0872,0.9728
10050,0.0874,0.9728
10100,0.0873,0.9728
10150,0.0872,0.9728
10200,0.0875,0.9726
10250,0.0880,0.9723
10300,0.0877,0.9724
10350,0.0875,0.9725
10400,0.0875,0.9726
10450,0.0881,0.9724
10500,0.0882,0.9723
10550,0.0692,0.9781
10600,0.0636,0.9828
10650,0.0584,0.9834
10700,0.0599,0.9821
10750,0.0634,0.9817
10800,0.0624,0.9819
10850,0.0612,0.9825
10900,0.0599,0.9831
10950,0.0619,0.9826
11000,0.0625,0.9824
11050,0.0630,0.9824
11100,0.0650,0.9818
11150,0.0654,0.9817
11200,0.0674,0.9808
11250,0.0680,0.9807
11300,0.0691,0.9802
11350,0.0688,0.9803
11400,0.0703,0.9797
11450,0.0707,0.9794
11500,0.0709,0.9793
11550,0.0711,0.9793
11600,0.0715,0.9791
11650,0.0710,0.9791
11700,0.0711,0.9791
11750,0.0712,0.9791
11800,0.0715,0.9790
11850,0.0720,0.9788
11900,0.0722,0.9786
11950,0.0718,0.9787
12000,0.0721,0.9787
12050,0.0723,0.9785
12100,0.0727,0.9784
12150,0.0728,0.9784
12200,0.0729,0.9784
12250,0.0728,0.9784
12300,0.0725,0.9785
12350,0.0728,0.9784
12400,0.0728,0.9783
12450,0.0729,0.9782
12500,0.0732,0.9781
12550,0.0729,0.9782
12600,0.0734,0.9780
12650,0.0564,0.9856
12700,0.0635,0.9831
12750,0.0590,0.9831
12800,0.0577,0.9837
12850,0.0585,0.9829
12900,0.0606,0.9819
12950,0.0607,0.9820
13000,0.0580,0.9828
13050,0.0594,0.9827
13100,0.0583,0.9832
13150,0.0582,0.9831
13200,0.0580,0.9831
13250,0.0587,0.9828
13300,0.0580,0.9831
13350,0.0582,0.9830
13400,0.0585,0.9828
13450,0.0579,0.9830
13500,0.0584,0.9828
13550,0.0590,0.9826
13600,0.0592,0.9827
13650,0.0591,0.9827
13700,0.0596,0.9826
13750,0.0595,0.9827
13800,0.0599,0.9826
13850,0.0604,0.9825
13900,0.0615,0.9820
13950,0.0616,0.9820
14000,0.0611,0.9822
14050,0.0610,0.9822
14100,0.0610,0.9823
14150,0.0607,0.9824
14200,0.0607,0.9824
14250,0.0608,0.9824
14300,0.0606,0.9824
14350,0.0603,0.9825
14400,0.0601,0.9826
14450,0.0600,0.9827
14500,0.0599,0.9827
14550,0.0599,0.9827
14600,0.0597,0.9827
14650,0.0598,0.9827
14700,0.0598,0.9827
14750,0.0452,0.9872
14800,0.0525,0.9861
14850,0.0525,0.9864
14900,0.0547,0.9855
14950,0.0567,0.9849
15000,0.0550,0.9853
15050,0.0539,0.9854
15100,0.0543,0.9855
15150,0.0542,0.9854
15200,0.0549,0.9850
15250,0.0545,0.9851
15300,0.0537,0.9853
15350,0.0537,0.9852
15400,0.0539,0.9852
15450,0.0548,0.9849
15500,0.0543,0.9851
15550,0.0542,0.9850
15600,0.0537,0.9852
15650,0.0531,0.9853
15700,0.0535,0.9852
15750,0.0537,0.9851
15800,0.0534,0.9853
15850,0.0538,0.9852
15900,0.0536,0.9852
15950,0.0535,0.9850
16000,0.0535,0.9850
16050,0.0541,0.9848
16100,0.0540,0.9848
16150,0.0538,0.9849
16200,0.0541,0.9848
16250,0.0543,0.9846
16300,0.0540,0.9848
16350,0.0542,0.9846
16400,0.0539,0.9847
16450,0.0541,0.9846
16500,0.0541,0.9846
16550,0.0541,0.9845
16600,0.0541,0.9845
16650,0.0541,0.9845
16700,0.0542,0.9845
16750,0.0543,0.9845
16800,0.0541,0.9846
