iteration,train_loss,train_accuracy
4700,0.1320,0.9556
4750,0.1314,0.9558
4800,0.1305,0.9563
4850,0.1314,0.9560
4900,0.1321,0.9557
4950,0.1315,0.9558
5000,0.1323,0.9556
5050,0.1330,0.9549
5100,0.1331,0.9549
5150,0.1328,0.9549
5200,0.1330,0.9549
5250,0.1331,0.9549
5300,0.1340,0.9544
5350,0.1343,0.9543
5400,0.1342,0.9543
5450,0.1346,0.9539
5500,0.1350,0.9538
5550,0.1360,0.9535
5600,0.1371,0.9529
5650,0.1376,0.9526
5700,0.1369,0.9528
5750,0.1370,0.9529
5800,0.1369,0.9529
5850,0.1367,0.9531
5900,0.1369,0.9530
5950,0.1374,0.9529
6000,0.1385,0.9524
6050,0.1380,0.9525
6100,0.1378,0.9526
6150,0.1378,0.9525
6200,0.1382,0.9523
6250,0.1380,0.9524
6300,0.1381,0.9524
6350,0.1047,0.9663
6400,0.1008,0.9677
6450,0.1020,0.9663
6500,0.1051,0.9654
6550,0.1038,0.9657
6600,0.1044,0.9651
6650,0.1029,0.9657
6700,0.1012,0.9665
6750,0.1039,0.9655
6800,0.1041,0.9654
6850,0.1042,0.9651
6900,0.1050,0.9654
6950,0.1045,0.9654
7000,0.1062,0.9649
7050,0.1073,0.9645
7100,0.1071,0.9646
7150,0.1075,0.9643
7200,0.1076,0.9644
7250,0.1070,0.9647
7300,0.1079,0.9644
7350,0.1078,0.9644
7400,0.1080,0.9642
7450,0.1087,0.9639
7500,0.1091,0.9641
7550,0.1095,0.9640
7600,0.1099,0.9639
7650,0.1101,0.9638
7700,0.1096,0.9638
7750,0.1105,0.9636
7800,0.1102,0.9638
7850,0.1101,0.9638
7900,0.1102,0.9638
7950,0.1102,0.9637
8000,0.1100,0.9638
8050,0.1100,0.9639
8100,0.1102,0.9639
8150,0.1104,0.9639
8200,0.1106,0.9638
8250,0.1114,0.9635
8300,0.1112,0.9634
8350,0.1109,0.9636
8400,0.1116,0.9632
8450,0.0882,0.9743
8500,0.0825,0.9747
8550,0.0917,0.9720
8600,0.0943,0.9708
8650,0.0916,0.9716
8700,0.0899,0.9714
8750,0.0900,0.9712
8800,0.0887,0.9721
8850,0.0870,0.9726
8900,0.0880,0.9725
8950,0.0884,0.9723
9000,0.0889,0.9722
9050,0.0884,0.9723
9100,0.0892,0.9721
9150,0.0899,0.9719
9200,0.0901,0.9719
9250,0.0904,0.9716
9300,0.0909,0.9717
9350,0.0910,0.9716
9400,0.0916,0.9712
9450,0.0912,0.9715
9500,0.0912,0.9714
9550,0.0922,0.9707
9600,0.0924,0.9707
9650,0.0930,0.9703
9700,0.0930,0.9703
9750,0.0930,0.9703
9800,0.0928,0.9701
9850,0.0930,0.9701
9900,0.0928,0.9702
9950,0.0930,0.9701
10000,0.0932,0.9700
10050,0.0932,0.9700
10100,0.0931,0.9700
10150,0.0934,0.9699
10200,0.0933,0.9698
10250,0.0936,0.9697
10300,0.0937,0.9696
10350,0.0936,0.9697
10400,0.0939,0.9696
10450,0.0939,0.9694
10500,0.0942,0.9693
10550,0.0754,0.9771
10600,0.0695,0.9758
10650,0.0737,0.9752
10700,0.0727,0.9767
10750,0.0735,0.9772
10800,0.0724,0.9777
10850,0.0724,0.9782
10900,0.0726,0.9776
10950,0.0728,0.9778
11000,0.0738,0.9773
11050,0.0756,0.9769
11100,0.0747,0.9776
11150,0.0760,0.9770
11200,0.0759,0.9768
11250,0.0764,0.9767
11300,0.0764,0.9767
11350,0.0764,0.9770
11400,0.0764,0.9771
11450,0.0765,0.9768
11500,0.0765,0.9768
11550,0.0770,0.9765
11600,0.0767,0.9766
11650,0.0771,0.9765
11700,0.0771,0.9765
11750,0.0778,0.9763
11800,0.0779,0.9763
11850,0.0782,0.9761
11900,0.0780,0.9762
11950,0.0775,0.9763
12000,0.0775,0.9762
12050,0.0777,0.9762
12100,0.0777,0.9761
12150,0.0781,0.9760
12200,0.0779,0.9761
12250,0.0779,0.9760
12300,0.0783,0.9759
12350,0.0778,0.9761
12400,0.0780,0.9760
12450,0.0778,0.9761
12500,0.0779,0.9760
12550,0.0780,0.9760
12600,0.0783,0.9759
12650,0.0804,0.9772
12700,0.0688,0.9803
12750,0.0686,0.9812
12800,0.0665,0.9819
12850,0.0630,0.9829
12900,0.0620,0.9831
12950,0.0618,0.9830
13000,0.0605,0.9834
13050,0.0609,0.9832
13100,0.0620,0.9827
13150,0.0620,0.9827
13200,0.0614,0.9829
13250,0.0614,0.9828
13300,0.0623,0.9825
13350,0.0630,0.9819
13400,0.0633,0.9820
13450,0.0631,0.9820
13500,0.0627,0.9821
13550,0.0621,0.9823
13600,0.0627,0.9820
13650,0.0625,0.9822
13700,0.0628,0.9822
13750,0.0630,0.9822
13800,0.0636,0.9819
13850,0.0636,0.9819
13900,0.0639,0.9819
13950,0.0638,0.9819
14000,0.0640,0.9817
14050,0.0642,0.9817
14100,0.0647,0.9815
14150,0.0648,0.9815
14200,0.0651,0.9813
14250,0.0648,0.9815
14300,0.0649,0.9813
14350,0.0647,0.9813
14400,0.0646,0.9813
14450,0.0646,0.9814
14500,0.0644,0.9816
14550,0.0641,0.9816
14600,0.0640,0.9816
14650,0.0640,0.9815
14700,0.0642,0.9814
14750,0.0674,0.9844
14800,0.0524,0.9848
14850,0.0503,0.9851
14900,0.0512,0.9855
14950,0.0507,0.9865
15000,0.0503,0.9871
15050,0.0511,0.9868
15100,0.0508,0.9867
15150,0.0511,0.9866
15200,0.0523,0.9859
15250,0.0520,0.9859
15300,0.0527,0.9857
15350,0.0533,0.9855
15400,0.0532,0.9855
15450,0.0534,0.9855
15500,0.0536,0.9853
15550,0.0535,0.9854
15600,0.0533,0.9853
15650,0.0535,0.9853
15700,0.0527,0.9856
15750,0.0531,0.9855
15800,0.0537,0.9852
15850,0.0538,0.9851
15900,0.0540,0.9851
15950,0.0541,0.9851
16000,0.0540,0.9851
16050,0.0540,0.9851
16100,0.0541,0.9851
16150,0.0538,0.9853
16200,0.0539,0.9852
16250,0.0545,0.9850
16300,0.0544,0.9851
16350,0.0542,0.9851
16400,0.0541,0.9851
16450,0.0540,0.9852
16500,0.0536,0.9853
16550,0.0534,0.9853
16600,0.0536,0.9853
16650,0.0536,0.9853
16700,0.0534,0.9854
16750,0.0534,0.9854
16800,0.0533,0.9854
