iteration,train_loss,train_accuracy
10750,0.0834,0.9754
10800,0.0837,0.9754
10850,0.0839,0.9754
10900,0.0852,0.9743
10950,0.0865,0.9732
11000,0.0886,0.9725
11050,0.0891,0.9718
11100,0.0890,0.9717
11150,0.0895,0.9715
11200,0.0889,0.9718
11250,0.0887,0.9718
11300,0.0881,0.9719
11350,0.0882,0.9715
11400,0.0888,0.9714
11450,0.0883,0.9718
11500,0.0883,0.9717
11550,0.0882,0.9716
11600,0.0883,0.9718
11650,0.0885,0.9718
11700,0.0891,0.9716
11750,0.0887,0.9718
11800,0.0885,0.9719
11850,0.0890,0.9719
11900,0.0892,0.9718
11950,0.0894,0.9718
12000,0.0899,0.9716
12050,0.0897,0.9716
12100,0.0896,0.9716
12150,0.0896,0.9715
12200,0.0897,0.9714
12250,0.0897,0.9714
12300,0.0897,0.9715
12350,0.0897,0.9714
12400,0.0899,0.9714
12450,0.0899,0.9714
12500,0.0900,0.9714
12550,0.0901,0.9714
12600,0.0902,0.9713
12650,0.0991,0.9627
12700,0.0957,0.9650
12750,0.0882,0.9700
12800,0.0830,0.9732
12850,0.0775,0.9751
12900,0.0775,0.9749
12950,0.0786,0.9743
13000,0.0778,0.9747
13050,0.0779,0.9749
13100,0.0771,0.9751
13150,0.0771,0.9748
13200,0.0775,0.9748
13250,0.0776,0.9747
13300,0.0787,0.9742
13350,0.0782,0.9743
13400,0.0794,0.9741
13450,0.0791,0.9740
13500,0.0791,0.9741
13550,0.0796,0.9740
13600,0.0800,0.9739
13650,0.0797,0.9742
13700,0.0796,0.9742
13750,0.0798,0.9743
13800,0.0791,0.9745
13850,0.0788,0.9745
13900,0.0785,0.9747
13950,0.0790,0.9744
14000,0.0791,0.9745
14050,0.0790,0.9745
14100,0.0791,0.9744
14150,0.0796,0.9743
14200,0.0795,0.9743
14250,0.0798,0.9742
14300,0.0801,0.9743
14350,0.0804,0.9743
14400,0.0804,0.9742
14450,0.0802,0.9742
14500,0.0804,0.9741
14550,0.0808,0.9741
14600,0.0807,0.9741
14650,0.0805,0.9741
14700,0.0807,0.9741
14750,0.0660,0.9787
14800,0.0772,0.9766
14850,0.0714,0.9795
14900,0.0724,0.9791
14950,0.0710,0.9790
15000,0.0706,0.9789
15050,0.0718,0.9784
15100,0.0717,0.9783
15150,0.0717,0.9785
15200,0.0727,0.9780
15250,0.0728,0.9777
15300,0.0719,0.9783
15350,0.0719,0.9782
15400,0.0716,0.9784
15450,0.0715,0.9783
15500,0.0720,0.9782
15550,0.0724,0.9778
15600,0.0730,0.9775
15650,0.0735,0.9773
15700,0.0733,0.9773
15750,0.0740,0.9771
15800,0.0743,0.9772
15850,0.0743,0.9771
15900,0.0734,0.9775
15950,0.0732,0.9775
16000,0.0735,0.9773
16050,0.0747,0.9768
16100,0.0744,0.9769
16150,0.0744,0.9769
16200,0.0743,0.9769
16250,0.0738,0.9771
16300,0.0739,0.9771
16350,0.0741,0.9770
16400,0.0741,0.9770
16450,0.0738,0.9770
16500,0.0739,0.9771
16550,0.0742,0.9769
16600,0.0741,0.9769
16650,0.0746,0.9768
16700,0.0747,0.9768
16750,0.0748,0.9768
16800,0.0748,0.9767
