iteration,train_loss,train_accuracy
8850,0.0840,0.9721
8900,0.0854,0.9718
8950,0.0862,0.9711
9000,0.0863,0.9712
9050,0.0877,0.9706
9100,0.0887,0.9705
9150,0.0882,0.9710
9200,0.0885,0.9705
9250,0.0886,0.9707
9300,0.0893,0.9704
9350,0.0892,0.9703
9400,0.0889,0.9704
9450,0.0890,0.9703
9500,0.0893,0.9701
9550,0.0903,0.9699
9600,0.0911,0.9698
9650,0.0913,0.9699
9700,0.0915,0.9699
9750,0.0917,0.9698
9800,0.0919,0.9698
9850,0.0916,0.9699
9900,0.0916,0.9699
9950,0.0920,0.9696
10000,0.0922,0.9695
10050,0.0920,0.9696
10100,0.0920,0.9697
10150,0.0921,0.9696
10200,0.0923,0.9696
10250,0.0929,0.9694
10300,0.0935,0.9692
10350,0.0939,0.9691
10400,0.0942,0.9691
10450,0.0941,0.9691
10500,0.0943,0.9691
10550,0.0677,0.9802
10600,0.0635,0.9797
10650,0.0702,0.9774
10700,0.0709,0.9771
10750,0.0696,0.9774
10800,0.0709,0.9773
10850,0.0744,0.9760
10900,0.0753,0.9753
10950,0.0742,0.9758
11000,0.0736,0.9760
11050,0.0735,0.9761
11100,0.0726,0.9763
11150,0.0738,0.9759
11200,0.0748,0.9755
11250,0.0760,0.9753
11300,0.0762,0.9751
11350,0.0766,0.9752
11400,0.0767,0.9751
11450,0.0761,0.9754
11500,0.0761,0.9753
11550,0.0766,0.9751
11600,0.0769,0.9751
11650,0.0767,0.9751
11700,0.0770,0.9751
11750,0.0765,0.9752
11800,0.0770,0.9751
11850,0.0767,0.9752
11900,0.0768,0.9750
11950,0.0764,0.9752
12000,0.0764,0.9754
12050,0.0771,0.9751
12100,0.0772,0.9750
12150,0.0769,0.9751
12200,0.0770,0.9751
12250,0.0768,0.9752
12300,0.0769,0.9752
12350,0.0769,0.9751
12400,0.0765,0.9753
12450,0.0765,0.9753
12500,0.0768,0.9751
12550,0.0768,0.9751
12600,0.0770,0.9750
12650,0.0595,0.9832
12700,0.0662,0.9790
12750,0.0618,0.9809
12800,0.0593,0.9822
12850,0.0604,0.9817
12900,0.0583,0.9827
12950,0.0587,0.9827
13000,0.0599,0.9825
13050,0.0592,0.9822
13100,0.0598,0.9819
13150,0.0600,0.9813
13200,0.0599,0.9814
13250,0.0598,0.9811
13300,0.0608,0.9809
13350,0.0598,0.9813
13400,0.0608,0.9810
13450,0.0610,0.9812
13500,0.0606,0.9815
13550,0.0607,0.9813
13600,0.0607,0.9815
13650,0.0609,0.9815
13700,0.0603,0.9817
13750,0.0602,0.9818
13800,0.0604,0.9817
13850,0.0605,0.9816
13900,0.0608,0.9815
13950,0.0608,0.9815
14000,0.0608,0.9814
14050,0.0610,0.9814
14100,0.0609,0.9814
14150,0.0605,0.9816
14200,0.0606,0.9816
14250,0.0602,0.9817
14300,0.0604,0.9816
14350,0.0606,0.9814
14400,0.0610,0.9814
14450,0.0608,0.9816
14500,0.0608,0.9816
14550,0.0609,0.9816
14600,0.0608,0.9816
14650,0.0605,0.9817
14700,0.0608,0.9816
14750,0.0525,0.9844
14800,0.0452,0.9883
14850,0.0479,0.9880
14900,0.0499,0.9860
14950,0.0498,0.9868
15000,0.0486,0.9868
15050,0.0493,0.9863
15100,0.0497,0.9861
15150,0.0484,0.9867
15200,0.0481,0.9866
15250,0.0494,0.9860
15300,0.0485,0.9862
15350,0.0500,0.9856
15400,0.0504,0.9855
15450,0.0503,0.9857
15500,0.0499,0.9859
15550,0.0499,0.9859
15600,0.0498,0.9860
15650,0.0492,0.9862
15700,0.0495,0.9862
15750,0.0493,0.9861
15800,0.0486,0.9863
15850,0.0485,0.9863
15900,0.0487,0.9863
15950,0.0491,0.9862
16000,0.0491,0.9862
16050,0.0493,0.9863
16100,0.0498,0.9862
16150,0.0498,0.9862
16200,0.0497,0.9863
16250,0.0495,0.9862
16300,0.0493,0.9863
16350,0.0493,0.9862
16400,0.0497,0.9861
16450,0.0496,0.9860
16500,0.0497,0.9859
16550,0.0498,0.9858
16600,0.0498,0.9859
16650,0.0496,0.9860
16700,0.0494,0.9860
16750,0.0490,0.9862
16800,0.0490,0.9862
