iteration,train_loss,train_accuracy
50,0.6878,0.5437
100,0.6867,0.5563
150,0.6840,0.5587
200,0.6442,0.6108
250,0.5877,0.6581
300,0.5433,0.6925
350,0.5103,0.7177
400,0.4846,0.7378
450,0.4624,0.7533
500,0.4456,0.7656
550,0.4303,0.7768
600,0.4191,0.7855
650,0.4077,0.7938
700,0.3989,0.8004
750,0.3912,0.8060
800,0.3833,0.8114
850,0.3777,0.8156
900,0.3723,0.8198
950,0.3659,0.8240
1000,0.3615,0.8273
1050,0.3589,0.8296
1100,0.3555,0.8322
1150,0.3547,0.8332
1200,0.3543,0.8340
1250,0.3541,0.8347
1300,0.3531,0.8355
1350,0.3526,0.8364
1400,0.3525,0.8368
1450,0.3525,0.8371
1500,0.3514,0.8379
1550,0.3509,0.8385
1600,0.3510,0.8386
1650,0.3506,0.8390
1700,0.3504,0.8392
1750,0.3506,0.8393
1800,0.3506,0.8395
1850,0.3505,0.8399
1900,0.3503,0.8400
1950,0.3506,0.8400
2000,0.3512,0.8398
2050,0.3510,0.8400
2100,0.3513,0.8401
2150,0.3356,0.8546
2200,0.3547,0.8431
2250,0.3576,0.8401
2300,0.3622,0.8383
2350,0.3616,0.8393
2400,0.3646,0.8382
2450,0.3650,0.8385
2500,0.3643,0.8380
2550,0.3666,0.8365
2600,0.3658,0.8361
2650,0.3649,0.8367
2700,0.3646,0.8370
2750,0.3630,0.8379
2800,0.3645,0.8377
2850,0.3661,0.8363
2900,0.3653,0.8374
2950,0.3657,0.8371
3000,0.3638,0.8384
3050,0.3639,0.8383
3100,0.3646,0.8380
3150,0.3643,0.8386
3200,0.3635,0.8394
3250,0.3637,0.8393
3300,0.3623,0.8402
3350,0.3630,0.8403
3400,0.3628,0.8402
3450,0.3623,0.8406
3500,0.3623,0.8408
3550,0.3625,0.8408
3600,0.3623,0.8411
3650,0.3624,0.8411
3700,0.3621,0.8416
3750,0.3622,0.8418
3800,0.3627,0.8413
3850,0.3621,0.8418
3900,0.3623,0.8418
3950,0.3625,0.8418
4000,0.3619,0.8421
4050,0.3625,0.8419
4100,0.3630,0.8415
4150,0.3628,0.8415
4200,0.3629,0.8413
4250,0.3444,0.8579
4300,0.3515,0.8505
4350,0.3411,0.8548
4400,0.3449,0.8519
4450,0.3481,0.8494
4500,0.3458,0.8511
4550,0.3441,0.8514
4600,0.3462,0.8505
4650,0.3482,0.8484
4700,0.3485,0.8481
4750,0.3479,0.8479
4800,0.3476,0.8486
4850,0.3489,0.8484
4900,0.3483,0.8482
4950,0.3480,0.8482
5000,0.3477,0.8488
5050,0.3476,0.8495
5100,0.3482,0.8496
5150,0.3495,0.8490
5200,0.3504,0.8484
5250,0.3498,0.8487
5300,0.3503,0.8490
5350,0.3495,0.8492
5400,0.3493,0.8496
5450,0.3495,0.8497
5500,0.3495,0.8498
5550,0.3496,0.8497
5600,0.3497,0.8497
5650,0.3493,0.8499
5700,0.3495,0.8498
5750,0.3497,0.8497
5800,0.3494,0.8500
5850,0.3495,0.8501
5900,0.3484,0.8508
5950,0.3484,0.8506
6000,0.3481,0.8508
6050,0.3472,0.8512
6100,0.3472,0.8511
6150,0.3473,0.8512
6200,0.3464,0.8517
6250,0.3467,0.8514
6300,0.3466,0.8513
6350,0.3461,0.8528
6400,0.3294,0.8594
6450,0.3317,0.8582
6500,0.3280,0.8612
6550,0.3289,0.8606
6600,0.3277,0.8606
6650,0.3270,0.8608
6700,0.3304,0.8574
6750,0.3284,0.8581
6800,0.3295,0.8578
6850,0.3308,0.8570
6900,0.3301,0.8575
6950,0.3305,0.8568
7000,0.3311,0.8568
7050,0.3308,0.8574
7100,0.3310,0.8578
7150,0.3304,0.8581
7200,0.3297,0.8583
7250,0.3310,0.8572
7300,0.3304,0.8572
7350,0.3307,0.8567
7400,0.3312,0.8562
7450,0.3310,0.8564
7500,0.3305,0.8569
7550,0.3295,0.8579
7600,0.3295,0.8576
7650,0.3298,0.8573
7700,0.3302,0.8572
7750,0.3302,0.8574
7800,0.3304,0.8576
7850,0.3305,0.8576
7900,0.3299,0.8579
7950,0.3293,0.8583
8000,0.3288,0.8585
8050,0.3285,0.8586
8100,0.3276,0.8592
8150,0.3279,0.8588
8200,0.3281,0.8585
8250,0.3281,0.8586
8300,0.3276,0.8589
8350,0.3274,0.8590
8400,0.3275,0.8590
8450,0.2686,0.8925
8500,0.2864,0.8798
8550,0.2991,0.8738
8600,0.3005,0.8740
8650,0.3046,0.8703
8700,0.3087,0.8660
8750,0.3099,0.8653
8800,0.3124,0.8642
8850,0.3147,0.8638
8900,0.3143,0.8643
8950,0.3157,0.8640
9000,0.3134,0.8651
9050,0.3148,0.8647
9100,0.3144,0.8645
9150,0.3135,0.8653
9200,0.3143,0.8652
9250,0.3153,0.8642
9300,0.3147,0.8649
9350,0.3132,0.8656
9400,0.3135,0.8659
9450,0.3136,0.8658
9500,0.3135,0.8660
9550,0.3143,0.8657
9600,0.3145,0.8656
9650,0.3147,0.8656
9700,0.3158,0.8651
9750,0.3157,0.8651
9800,0.3158,0.8650
9850,0.3150,0.8656
9900,0.3151,0.8656
9950,0.3154,0.8655
10000,0.3157,0.8654
10050,0.3152,0.8659
10100,0.3147,0.8659
10150,0.3143,0.8664
10200,0.3139,0.8667
10250,0.3140,0.8666
10300,0.3139,0.8665
10350,0.3135,0.8668
10400,0.3135,0.8668
10450,0.3130,0.8670
10500,0.3131,0.8672
10550,0.3173,0.8604
10600,0.3044,0.8664
10650,0.3049,0.8700
10700,0.3035,0.8700
10750,0.3012,0.8702
10800,0.3005,0.8703
10850,0.3007,0.8711
10900,0.3009,0.8716
10950,0.3029,0.8714
11000,0.3036,0.8716
11050,0.3047,0.8713
11100,0.3022,0.8727
11150,0.3017,0.8725
11200,0.3001,0.8733
11250,0.2995,0.8735
11300,0.2993,0.8740
11350,0.2984,0.8736
11400,0.2994,0.8730
11450,0.3005,0.8726
11500,0.3005,0.8724
11550,0.3004,0.8727
11600,0.2999,0.8731
11650,0.3014,0.8724
11700,0.3013,0.8724
11750,0.3007,0.8724
11800,0.3010,0.8721
11850,0.3005,0.8717
11900,0.3000,0.8720
11950,0.3011,0.8714
12000,0.3014,0.8713
12050,0.3013,0.8714
12100,0.3018,0.8714
12150,0.3014,0.8716
12200,0.3015,0.8714
12250,0.3017,0.8715
12300,0.3013,0.8716
12350,0.3013,0.8716
12400,0.3012,0.8716
12450,0.3001,0.8722
12500,0.3006,0.8721
12550,0.3004,0.8720
12600,0.2999,0.8722
12650,0.3309,0.8582
12700,0.3085,0.8688
12750,0.2941,0.8757
12800,0.2970,0.8743
12850,0.2974,0.8722
12900,0.2953,0.8747
12950,0.2925,0.8762
13000,0.2919,0.8767
13050,0.2918,0.8760
13100,0.2926,0.8760
13150,0.2913,0.8761
13200,0.2901,0.8766
13250,0.2905,0.8764
13300,0.2906,0.8761
13350,0.2903,0.8762
13400,0.2882,0.8769
13450,0.2887,0.8766
13500,0.2898,0.8763
13550,0.2903,0.8762
13600,0.2904,0.8758
13650,0.2892,0.8764
13700,0.2887,0.8769
13750,0.2896,0.8761
13800,0.2894,0.8762
13850,0.2894,0.8760
13900,0.2895,0.8764
13950,0.2897,0.8766
14000,0.2890,0.8767
14050,0.2886,0.8772
14100,0.2886,0.8767
14150,0.2889,0.8766
14200,0.2883,0.8769
14250,0.2870,0.8777
14300,0.2867,0.8777
14350,0.2867,0.8777
14400,0.2871,0.8773
14450,0.2860,0.8777
14500,0.2860,0.8777
14550,0.2857,0.8779
14600,0.2854,0.8780
14650,0.2853,0.8779
14700,0.2849,0.8783
