iteration,train_loss,train_accuracy
50,0.6955,0.4906
100,0.6964,0.4878
150,0.6949,0.4971
200,0.6874,0.5184
250,0.6471,0.5781
300,0.5995,0.6242
350,0.5603,0.6595
400,0.5319,0.6851
450,0.5079,0.7060
500,0.4896,0.7218
550,0.4715,0.7365
600,0.4557,0.7496
650,0.4432,0.7595
700,0.4314,0.7687
750,0.4208,0.7764
800,0.4113,0.7836
850,0.4019,0.7902
900,0.3949,0.7958
950,0.3891,0.8008
1000,0.3835,0.8055
1050,0.3773,0.8101
1100,0.3709,0.8144
1150,0.3672,0.8175
1200,0.3619,0.8211
1250,0.3567,0.8246
1300,0.3527,0.8276
1350,0.3488,0.8302
1400,0.3445,0.8332
1450,0.3412,0.8355
1500,0.3379,0.8379
1550,0.3349,0.8399
1600,0.3317,0.8421
1650,0.3297,0.8438
1700,0.3271,0.8454
1750,0.3237,0.8475
1800,0.3216,0.8490
1850,0.3188,0.8508
1900,0.3165,0.8521
1950,0.3148,0.8535
2000,0.3120,0.8553
2050,0.3099,0.8567
2100,0.3073,0.8583
2150,0.1761,0.9355
2200,0.1680,0.9375
2250,0.1654,0.9392
2300,0.1642,0.9410
2350,0.1705,0.9374
2400,0.1721,0.9370
2450,0.1756,0.9355
2500,0.1742,0.9362
2550,0.1757,0.9352
2600,0.1762,0.9348
2650,0.1779,0.9336
2700,0.1807,0.9325
2750,0.1799,0.9327
2800,0.1815,0.9322
2850,0.1799,0.9330
2900,0.1808,0.9321
2950,0.1798,0.9326
3000,0.1786,0.9334
3050,0.1791,0.9332
3100,0.1791,0.9332
3150,0.1779,0.9337
3200,0.1774,0.9339
3250,0.1776,0.9338
3300,0.1769,0.9343
3350,0.1773,0.9342
3400,0.1772,0.9343
3450,0.1770,0.9346
3500,0.1772,0.9348
3550,0.1764,0.9351
3600,0.1766,0.9351
3650,0.1767,0.9351
3700,0.1769,0.9351
3750,0.1767,0.9351
3800,0.1767,0.9351
3850,0.1768,0.9351
3900,0.1770,0.9350
3950,0.1770,0.9349
4000,0.1767,0.9349
4050,0.1764,0.9351
4100,0.1760,0.9353
4150,0.1758,0.9354
4200,0.1757,0.9355
4250,0.0954,0.9673
4300,0.1023,0.9674
4350,0.1118,0.9630
4400,0.1137,0.9619
4450,0.1235,0.9583
4500,0.1230,0.9582
4550,0.1238,0.9580
4600,0.1250,0.9574
4650,0.1249,0.9576
4700,0.1254,0.9577
4750,0.1259,0.9574
4800,0.1263,0.9570
4850,0.1263,0.9571
4900,0.1271,0.9570
4950,0.1280,0.9564
5000,0.1280,0.9564
5050,0.1277,0.9564
5100,0.1288,0.9559
5150,0.1298,0.9556
5200,0.1299,0.9555
5250,0.1312,0.9551
5300,0.1307,0.9552
5350,0.1307,0.9551
5400,0.1308,0.9551
5450,0.1317,0.9548
5500,0.1321,0.9546
5550,0.1321,0.9544
5600,0.1321,0.9543
5650,0.1320,0.9545
5700,0.1321,0.9545
5750,0.1319,0.9545
5800,0.1321,0.9545
5850,0.1319,0.9545
5900,0.1323,0.9544
5950,0.1329,0.9543
6000,0.1330,0.9541
6050,0.1330,0.9542
6100,0.1332,0.9541
6150,0.1336,0.9538
6200,0.1341,0.9535
6250,0.1344,0.9535
6300,0.1344,0.9535
6350,0.1068,0.9655
6400,0.1012,0.9656
6450,0.1001,0.9669
6500,0.0980,0.9679
6550,0.1014,0.9664
6600,0.1020,0.9660
6650,0.1014,0.9662
6700,0.1023,0.9660
6750,0.1037,0.9651
6800,0.1048,0.9647
6850,0.1059,0.9644
6900,0.1071,0.9634
6950,0.1077,0.9634
7000,0.1071,0.9634
7050,0.1061,0.9639
7100,0.1057,0.9641
7150,0.1065,0.9639
7200,0.1075,0.9635
7250,0.1093,0.9627
7300,0.1095,0.9628
7350,0.1089,0.9633
7400,0.1100,0.9629
7450,0.1099,0.9630
7500,0.1113,0.9624
7550,0.1113,0.9623
7600,0.1114,0.9623
7650,0.1114,0.9623
7700,0.1113,0.9622
7750,0.1107,0.9624
7800,0.1111,0.9622
7850,0.1116,0.9621
7900,0.1121,0.9620
7950,0.1116,0.9622
8000,0.1109,0.9625
8050,0.1106,0.9627
8100,0.1107,0.9627
8150,0.1111,0.9624
8200,0.1112,0.9625
8250,0.1111,0.9624
8300,0.1116,0.9622
8350,0.1115,0.9621
8400,0.1118,0.9621
8450,0.0781,0.9761
8500,0.0891,0.9714
8550,0.0899,0.9718
8600,0.0887,0.9713
8650,0.0871,0.9726
8700,0.0851,0.9727
8750,0.0887,0.9717
8800,0.0930,0.9698
8850,0.0925,0.9700
8900,0.0917,0.9708
8950,0.0913,0.9711
9000,0.0907,0.9711
9050,0.0897,0.9715
9100,0.0897,0.9710
9150,0.0896,0.9709
9200,0.0888,0.9714
9250,0.0889,0.9714
9300,0.0887,0.9713
9350,0.0894,0.9710
9400,0.0894,0.9710
9450,0.0895,0.9709
9500,0.0900,0.9706
9550,0.0905,0.9703
9600,0.0905,0.9704
9650,0.0902,0.9706
9700,0.0900,0.9706
9750,0.0901,0.9704
9800,0.0908,0.9701
9850,0.0911,0.9699
9900,0.0914,0.9697
9950,0.0916,0.9697
10000,0.0919,0.9695
10050,0.0916,0.9696
10100,0.0917,0.9696
10150,0.0917,0.9696
10200,0.0920,0.9695
10250,0.0918,0.9695
10300,0.0920,0.9694
10350,0.0923,0.9693
10400,0.0924,0.9693
10450,0.0927,0.9693
10500,0.0921,0.9695
10550,0.0895,0.9719
10600,0.0701,0.9805
10650,0.0649,0.9820
10700,0.0654,0.9816
10750,0.0668,0.9806
10800,0.0697,0.9792
10850,0.0716,0.9787
10900,0.0724,0.9780
10950,0.0738,0.9777
11000,0.0743,0.9771
11050,0.0751,0.9769
11100,0.0750,0.9770
11150,0.0745,0.9772
11200,0.0750,0.9770
11250,0.0757,0.9770
11300,0.0771,0.9762
11350,0.0781,0.9760
11400,0.0779,0.9760
11450,0.0777,0.9760
11500,0.0772,0.9761
11550,0.0768,0.9762
11600,0.0763,0.9763
11650,0.0757,0.9767
11700,0.0758,0.9765
11750,0.0750,0.9769
11800,0.0749,0.9769
11850,0.0746,0.9770
11900,0.0741,0.9772
11950,0.0741,0.9772
12000,0.0741,0.9772
12050,0.0741,0.9772
12100,0.0750,0.9769
12150,0.0757,0.9766
12200,0.0755,0.9766
12250,0.0759,0.9766
12300,0.0760,0.9764
12350,0.0757,0.9765
12400,0.0754,0.9765
12450,0.0752,0.9765
12500,0.0749,0.9766
12550,0.0751,0.9766
12600,0.0751,0.9766
12650,0.0462,0.9856
12700,0.0547,0.9823
12750,0.0589,0.9812
12800,0.0595,0.9822
12850,0.0594,0.9827
12900,0.0607,0.9821
12950,0.0615,0.9822
13000,0.0623,0.9820
13050,0.0615,0.9821
13100,0.0619,0.9821
13150,0.0609,0.9822
13200,0.0617,0.9819
13250,0.0605,0.9823
13300,0.0603,0.9824
13350,0.0595,0.9827
13400,0.0597,0.9825
13450,0.0607,0.9820
13500,0.0605,0.9820
13550,0.0611,0.9818
13600,0.0613,0.9816
13650,0.0609,0.9818
13700,0.0613,0.9817
13750,0.0616,0.9815
13800,0.0616,0.9814
13850,0.0618,0.9814
13900,0.0619,0.9814
13950,0.0622,0.9813
14000,0.0623,0.9813
14050,0.0625,0.9813
14100,0.0624,0.9813
14150,0.0622,0.9813
14200,0.0627,0.9812
14250,0.0624,0.9813
14300,0.0619,0.9814
14350,0.0619,0.9814
14400,0.0618,0.9815
14450,0.0617,0.9815
14500,0.0613,0.9817
14550,0.0613,0.9817
14600,0.0615,0.9816
14650,0.0615,0.9816
14700,0.0616,0.9816
14750,0.0581,0.9815
14800,0.0448,0.9844
14850,0.0463,0.9849
14900,0.0477,0.9849
14950,0.0481,0.9852
15000,0.0481,0.9855
15050,0.0474,0.9858
15100,0.0465,0.9861
15150,0.0458,0.9865
15200,0.0466,0.9865
15250,0.0465,0.9866
15300,0.0480,0.9859
15350,0.0483,0.9857
15400,0.0481,0.9860
15450,0.0489,0.9859
15500,0.0489,0.9859
15550,0.0488,0.9860
15600,0.0488,0.9860
15650,0.0488,0.9860
15700,0.0485,0.9861
15750,0.0495,0.9858
