iteration,train_loss,train_accuracy
50,0.6959,0.4906
100,0.6949,0.4956
150,0.6945,0.4942
200,0.6934,0.5012
250,0.6890,0.5184
300,0.6710,0.5498
350,0.6335,0.5918
400,0.5988,0.6252
450,0.5709,0.6509
500,0.5484,0.6722
550,0.5277,0.6898
600,0.5112,0.7044
650,0.4959,0.7172
700,0.4822,0.7287
750,0.4692,0.7390
800,0.4573,0.7480
850,0.4459,0.7567
900,0.4367,0.7640
950,0.4287,0.7701
1000,0.4209,0.7762
1050,0.4139,0.7818
1100,0.4065,0.7870
1150,0.4006,0.7914
1200,0.3945,0.7958
1250,0.3886,0.7999
1300,0.3840,0.8035
1350,0.3788,0.8069
1400,0.3740,0.8106
1450,0.3693,0.8138
1500,0.3652,0.8169
1550,0.3613,0.8195
1600,0.3574,0.8223
1650,0.3546,0.8243
1700,0.3505,0.8270
1750,0.3475,0.8290
1800,0.3446,0.8311
1850,0.3422,0.8330
1900,0.3388,0.8353
1950,0.3352,0.8373
2000,0.3319,0.8395
2050,0.3295,0.8412
2100,0.3265,0.8432
2150,0.2056,0.9232
2200,0.1954,0.9294
2250,0.1932,0.9272
2300,0.1879,0.9289
2350,0.1903,0.9285
2400,0.1890,0.9289
2450,0.1872,0.9299
2500,0.1901,0.9288
2550,0.1913,0.9287
2600,0.1884,0.9296
2650,0.1876,0.9302
2700,0.1861,0.9313
2750,0.1862,0.9309
2800,0.1864,0.9307
2850,0.1862,0.9307
2900,0.1859,0.9309
2950,0.1854,0.9314
3000,0.1857,0.9313
3050,0.1851,0.9314
3100,0.1846,0.9319
3150,0.1846,0.9318
3200,0.1841,0.9322
3250,0.1836,0.9324
3300,0.1819,0.9329
3350,0.1818,0.9330
3400,0.1820,0.9329
3450,0.1817,0.9331
3500,0.1807,0.9334
3550,0.1809,0.9334
3600,0.1805,0.9337
3650,0.1805,0.9338
3700,0.1798,0.9341
3750,0.1798,0.9341
3800,0.1798,0.9343
3850,0.1792,0.9346
3900,0.1790,0.9347
3950,0.1787,0.9348
4000,0.1781,0.9351
4050,0.1781,0.9352
4100,0.1786,0.9350
4150,0.1783,0.9352
4200,0.1776,0.9355
4250,0.1222,0.9554
4300,0.1220,0.9552
4350,0.1205,0.9569
4400,0.1281,0.9548
4450,0.1283,0.9554
4500,0.1315,0.9539
4550,0.1340,0.9533
4600,0.1339,0.9530
4650,0.1339,0.9535
4700,0.1331,0.9536
4750,0.1329,0.9538
4800,0.1332,0.9535
4850,0.1342,0.9532
4900,0.1345,0.9534
4950,0.1331,0.9541
5000,0.1331,0.9540
5050,0.1328,0.9541
5100,0.1322,0.9541
5150,0.1322,0.9542
5200,0.1317,0.9543
5250,0.1327,0.9539
5300,0.1329,0.9538
5350,0.1335,0.9535
5400,0.1336,0.9535
5450,0.1343,0.9534
5500,0.1348,0.9535
5550,0.1347,0.9534
5600,0.1345,0.9533
5650,0.1345,0.9532
5700,0.1346,0.9531
5750,0.1347,0.9530
5800,0.1347,0.9529
5850,0.1344,0.9530
5900,0.1343,0.9531
5950,0.1338,0.9533
6000,0.1336,0.9534
6050,0.1334,0.9534
6100,0.1336,0.9534
6150,0.1337,0.9532
6200,0.1336,0.9533
6250,0.1337,0.9533
6300,0.1342,0.9531
6350,0.0989,0.9696
6400,0.1017,0.9709
6450,0.1045,0.9674
6500,0.1036,0.9674
6550,0.1058,0.9657
6600,0.1014,0.9670
6650,0.1013,0.9665
6700,0.1022,0.9663
6750,0.1049,0.9655
6800,0.1032,0.9658
6850,0.1034,0.9658
6900,0.1031,0.9660
6950,0.1024,0.9665
7000,0.1026,0.9664
7050,0.1033,0.9661
7100,0.1038,0.9659
7150,0.1048,0.9657
7200,0.1046,0.9657
7250,0.1042,0.9658
7300,0.1038,0.9658
7350,0.1046,0.9653
7400,0.1057,0.9649
7450,0.1063,0.9647
7500,0.1068,0.9644
7550,0.1070,0.9643
7600,0.1068,0.9644
7650,0.1071,0.9643
7700,0.1072,0.9641
7750,0.1068,0.9642
7800,0.1069,0.9642
7850,0.1069,0.9642
7900,0.1067,0.9642
7950,0.1064,0.9642
8000,0.1065,0.9643
8050,0.1069,0.9643
8100,0.1071,0.9641
8150,0.1074,0.9640
8200,0.1078,0.9639
8250,0.1075,0.9640
8300,0.1076,0.9640
8350,0.1080,0.9638
8400,0.1077,0.9640
8450,0.0846,0.9724
8500,0.0858,0.9721
8550,0.0846,0.9727
8600,0.0848,0.9732
8650,0.0845,0.9729
8700,0.0837,0.9740
8750,0.0863,0.9731
8800,0.0865,0.9727
8850,0.0847,0.9734
8900,0.0862,0.9729
8950,0.0866,0.9728
9000,0.0869,0.9725
9050,0.0865,0.9727
9100,0.0866,0.9726
9150,0.0874,0.9723
9200,0.0877,0.9721
9250,0.0875,0.9722
9300,0.0874,0.9722
9350,0.0882,0.9718
9400,0.0888,0.9716
9450,0.0892,0.9714
9500,0.0891,0.9714
9550,0.0895,0.9712
9600,0.0896,0.9710
9650,0.0901,0.9709
9700,0.0902,0.9709
9750,0.0897,0.9709
9800,0.0900,0.9708
9850,0.0907,0.9705
9900,0.0912,0.9704
9950,0.0912,0.9704
10000,0.0914,0.9702
10050,0.0917,0.9700
10100,0.0915,0.9700
10150,0.0920,0.9698
10200,0.0917,0.9699
10250,0.0920,0.9698
10300,0.0917,0.9700
10350,0.0917,0.9699
10400,0.0918,0.9700
10450,0.0913,0.9702
10500,0.0915,0.9702
10550,0.0572,0.9844
