iteration,train_loss,train_accuracy
11950,0.0715,0.9786
12000,0.0713,0.9787
12050,0.0719,0.9783
12100,0.0717,0.9783
12150,0.0715,0.9784
12200,0.0716,0.9783
12250,0.0711,0.9785
12300,0.0713,0.9784
12350,0.0713,0.9783
12400,0.0709,0.9785
12450,0.0713,0.9783
12500,0.0714,0.9783
12550,0.0714,0.9783
12600,0.0713,0.9783
12650,0.0395,0.9880
12700,0.0564,0.9852
12750,0.0528,0.9869
12800,0.0557,0.9851
12850,0.0574,0.9848
12900,0.0585,0.9837
12950,0.0578,0.9837
13000,0.0580,0.9835
13050,0.0575,0.9838
13100,0.0580,0.9837
13150,0.0594,0.9834
13200,0.0599,0.9830
13250,0.0596,0.9832
13300,0.0597,0.9832
13350,0.0600,0.9830
13400,0.0605,0.9826
13450,0.0603,0.9826
13500,0.0599,0.9828
13550,0.0600,0.9828
13600,0.0603,0.9825
13650,0.0600,0.9825
13700,0.0599,0.9825
13750,0.0595,0.9826
13800,0.0593,0.9827
13850,0.0598,0.9825
13900,0.0597,0.9826
13950,0.0599,0.9826
14000,0.0598,0.9827
14050,0.0605,0.9824
14100,0.0608,0.9824
14150,0.0607,0.9824
14200,0.0604,0.9825
14250,0.0603,0.9826
14300,0.0602,0.9826
14350,0.0604,0.9826
14400,0.0602,0.9827
14450,0.0601,0.9827
14500,0.0598,0.9828
14550,0.0602,0.9826
14600,0.0606,0.9824
14650,0.0605,0.9825
14700,0.0604,0.9825
14750,0.0525,0.9801
14800,0.0516,0.9839
14850,0.0519,0.9846
14900,0.0497,0.9856
14950,0.0479,0.9863
15000,0.0486,0.9863
15050,0.0503,0.9856
15100,0.0497,0.9861
15150,0.0501,0.9861
15200,0.0503,0.9860
15250,0.0500,0.9864
15300,0.0497,0.9865
15350,0.0492,0.9869
15400,0.0497,0.9866
15450,0.0503,0.9864
15500,0.0502,0.9866
15550,0.0499,0.9865
15600,0.0497,0.9866
15650,0.0504,0.9862
15700,0.0502,0.9863
15750,0.0510,0.9858
15800,0.0510,0.9860
15850,0.0513,0.9859
15900,0.0515,0.9858
15950,0.0517,0.9856
16000,0.0517,0.9856
16050,0.0519,0.9857
16100,0.0518,0.9858
16150,0.0518,0.9858
16200,0.0519,0.9858
16250,0.0518,0.9858
16300,0.0516,0.9858
16350,0.0519,0.9858
16400,0.0521,0.9856
16450,0.0518,0.9858
16500,0.0517,0.9858
16550,0.0521,0.9857
16600,0.0522,0.9856
16650,0.0521,0.9856
16700,0.0520,0.9856
16750,0.0518,0.9856
16800,0.0518,0.9857
