iteration,train_loss,train_accuracy
13600,0.0575,0.9838
13650,0.0579,0.9838
13700,0.0580,0.9838
13750,0.0587,0.9835
13800,0.0594,0.9833
13850,0.0596,0.9831
13900,0.0599,0.9830
13950,0.0599,0.9829
14000,0.0597,0.9831
14050,0.0601,0.9829
14100,0.0598,0.9830
14150,0.0603,0.9829
14200,0.0605,0.9829
14250,0.0600,0.9831
14300,0.0602,0.9831
14350,0.0601,0.9830
14400,0.0600,0.9830
14450,0.0598,0.9831
14500,0.0597,0.9832
14550,0.0596,0.9832
14600,0.0598,0.9831
14650,0.0598,0.9831
14700,0.0599,0.9831
14750,0.0609,0.9858
14800,0.0546,0.9870
14850,0.0531,0.9859
14900,0.0582,0.9847
14950,0.0541,0.9863
15000,0.0562,0.9852
15050,0.0557,0.9852
15100,0.0553,0.9851
15150,0.0554,0.9850
15200,0.0547,0.9854
15250,0.0541,0.9855
15300,0.0533,0.9858
15350,0.0531,0.9858
15400,0.0527,0.9862
15450,0.0527,0.9862
15500,0.0524,0.9862
15550,0.0527,0.9861
15600,0.0525,0.9862
15650,0.0521,0.9863
15700,0.0519,0.9862
15750,0.0523,0.9860
15800,0.0522,0.9861
15850,0.0521,0.9860
15900,0.0518,0.9861
15950,0.0519,0.9860
16000,0.0518,0.9861
16050,0.0514,0.9862
16100,0.0508,0.9864
16150,0.0505,0.9865
16200,0.0504,0.9866
16250,0.0509,0.9863
16300,0.0513,0.9861
16350,0.0513,0.9862
16400,0.0508,0.9864
16450,0.0508,0.9865
16500,0.0508,0.9865
16550,0.0507,0.9865
16600,0.0508,0.9863
16650,0.0507,0.9862
16700,0.0507,0.9863
16750,0.0509,0.9863
16800,0.0507,0.9864
