iteration,train_loss,train_accuracy
50,0.7180,0.4412
100,0.7187,0.4309
150,0.7099,0.4642
200,0.6908,0.5114
250,0.6431,0.5751
300,0.5990,0.6200
350,0.5621,0.6547
400,0.5280,0.6829
450,0.5037,0.7040
500,0.4859,0.7201
550,0.4693,0.7340
600,0.4536,0.7467
650,0.4407,0.7573
700,0.4285,0.7669
750,0.4165,0.7758
800,0.4059,0.7834
850,0.3962,0.7904
900,0.3899,0.7953
950,0.3837,0.8003
1000,0.3765,0.8058
1050,0.3712,0.8100
1100,0.3665,0.8139
1150,0.3622,0.8174
1200,0.3572,0.8213
1250,0.3530,0.8246
1300,0.3487,0.8277
1350,0.3453,0.8303
1400,0.3411,0.8332
1450,0.3371,0.8359
1500,0.3334,0.8383
1550,0.3302,0.8404
1600,0.3266,0.8428
1650,0.3243,0.8447
1700,0.3218,0.8462
1750,0.3198,0.8477
1800,0.3176,0.8493
1850,0.3148,0.8512
1900,0.3122,0.8530
1950,0.3105,0.8543
2000,0.3079,0.8559
2050,0.3054,0.8576
2100,0.3036,0.8589
2150,0.1666,0.9389
2200,0.1770,0.9346
2250,0.1848,0.9317
2300,0.1895,0.9290
2350,0.1836,0.9310
2400,0.1826,0.9323
2450,0.1834,0.9314
2500,0.1859,0.9303
2550,0.1849,0.9301
2600,0.1845,0.9305
2650,0.1839,0.9309
2700,0.1827,0.9317
2750,0.1825,0.9315
2800,0.1822,0.9319
2850,0.1824,0.9320
2900,0.1822,0.9317
2950,0.1827,0.9311
3000,0.1834,0.9309
3050,0.1843,0.9307
3100,0.1848,0.9306
3150,0.1852,0.9305
3200,0.1853,0.9305
3250,0.1850,0.9307
3300,0.1857,0.9305
3350,0.1861,0.9304
3400,0.1867,0.9300
3450,0.1867,0.9298
3500,0.1865,0.9299
3550,0.1864,0.9299
3600,0.1860,0.9301
3650,0.1864,0.9301
3700,0.1862,0.9301
3750,0.1862,0.9302
3800,0.1860,0.9302
3850,0.1867,0.9299
3900,0.1867,0.9298
3950,0.1864,0.9299
4000,0.1864,0.9300
