iteration,train_loss,train_accuracy
50,0.7038,0.4619
100,0.7052,0.4531
150,0.7026,0.4648
200,0.6913,0.5073
250,0.6513,0.5694
300,0.6042,0.6164
350,0.5664,0.6517
400,0.5344,0.6791
450,0.5098,0.7001
500,0.4930,0.7159
550,0.4766,0.7302
600,0.4592,0.7439
650,0.4467,0.7544
700,0.4355,0.7633
750,0.4251,0.7712
800,0.4159,0.7784
850,0.4085,0.7845
900,0.4005,0.7906
950,0.3936,0.7958
1000,0.3878,0.8004
1050,0.3811,0.8054
1100,0.3748,0.8101
1150,0.3703,0.8135
1200,0.3656,0.8171
1250,0.3616,0.8200
1300,0.3571,0.8230
1350,0.3529,0.8261
1400,0.3486,0.8290
1450,0.3446,0.8316
1500,0.3412,0.8340
1550,0.3372,0.8368
1600,0.3337,0.8391
1650,0.3307,0.8412
1700,0.3272,0.8434
1750,0.3242,0.8454
1800,0.3207,0.8475
1850,0.3185,0.8494
1900,0.3161,0.8510
1950,0.3132,0.8529
2000,0.3108,0.8545
2050,0.3077,0.8565
2100,0.3056,0.8578
2150,0.1613,0.9429
2200,0.1622,0.9463
2250,0.1654,0.9433
2300,0.1721,0.9394
2350,0.1687,0.9416
2400,0.1736,0.9389
2450,0.1755,0.9379
2500,0.1786,0.9359
2550,0.1785,0.9356
2600,0.1775,0.9354
2650,0.1777,0.9352
2700,0.1773,0.9350
2750,0.1767,0.9348
2800,0.1755,0.9358
2850,0.1753,0.9361
2900,0.1764,0.9355
2950,0.1769,0.9350
3000,0.1776,0.9347
3050,0.1783,0.9345
3100,0.1786,0.9345
3150,0.1790,0.9342
3200,0.1798,0.9338
3250,0.1787,0.9343
3300,0.1777,0.9349
3350,0.1772,0.9353
3400,0.1765,0.9357
3450,0.1758,0.9359
3500,0.1760,0.9358
3550,0.1764,0.9356
3600,0.1761,0.9357
3650,0.1760,0.9357
3700,0.1753,0.9360
3750,0.1753,0.9359
3800,0.1749,0.9362
3850,0.1752,0.9362
3900,0.1747,0.9364
3950,0.1746,0.9365
4000,0.1750,0.9361
4050,0.1745,0.9364
4100,0.1740,0.9365
4150,0.1735,0.9366
4200,0.1732,0.9369
4250,0.1073,0.9635
4300,0.1151,0.9613
4350,0.1171,0.9597
4400,0.1203,0.9591
4450,0.1207,0.9579
4500,0.1213,0.9578
4550,0.1209,0.9576
4600,0.1253,0.9554
4650,0.1277,0.9539
4700,0.1264,0.9548
4750,0.1267,0.9549
4800,0.1285,0.9544
4850,0.1291,0.9543
4900,0.1295,0.9545
4950,0.1305,0.9541
5000,0.1303,0.9541
5050,0.1308,0.9538
5100,0.1308,0.9538
5150,0.1308,0.9538
5200,0.1312,0.9538
5250,0.1311,0.9540
5300,0.1311,0.9540
5350,0.1317,0.9538
5400,0.1328,0.9533
5450,0.1322,0.9534
5500,0.1323,0.9535
5550,0.1330,0.9532
5600,0.1331,0.9531
5650,0.1341,0.9528
5700,0.1335,0.9530
5750,0.1336,0.9529
5800,0.1340,0.9528
5850,0.1337,0.9529
5900,0.1331,0.9531
5950,0.1323,0.9534
6000,0.1322,0.9534
6050,0.1326,0.9533
6100,0.1330,0.9532
6150,0.1330,0.9530
6200,0.1332,0.9530
6250,0.1331,0.9530
6300,0.1328,0.9531
6350,0.1099,0.9679
6400,0.0914,0.9723
6450,0.0919,0.9726
6500,0.0896,0.9724
6550,0.0925,0.9706
6600,0.0909,0.9709
6650,0.0931,0.9704
6700,0.0922,0.9706
6750,0.0946,0.9691
6800,0.0937,0.9693
6850,0.0960,0.9685
6900,0.0975,0.9677
6950,0.0990,0.9671
7000,0.0985,0.9671
7050,0.0986,0.9672
7100,0.0997,0.9667
7150,0.1003,0.9664
7200,0.1010,0.9660
7250,0.1017,0.9658
7300,0.1023,0.9657
7350,0.1026,0.9654
7400,0.1030,0.9651
7450,0.1031,0.9652
7500,0.1031,0.9650
7550,0.1031,0.9649
7600,0.1030,0.9650
7650,0.1027,0.9652
7700,0.1025,0.9653
7750,0.1026,0.9652
7800,0.1023,0.9655
7850,0.1028,0.9653
7900,0.1027,0.9652
7950,0.1038,0.9648
8000,0.1043,0.9647
8050,0.1042,0.9648
8100,0.1044,0.9646
8150,0.1045,0.9646
8200,0.1048,0.9645
8250,0.1049,0.9645
8300,0.1053,0.9644
8350,0.1055,0.9645
8400,0.1058,0.9643
8450,0.0686,0.9789
8500,0.0714,0.9795
8550,0.0739,0.9762
8600,0.0743,0.9764
8650,0.0730,0.9772
8700,0.0749,0.9766
8750,0.0763,0.9762
8800,0.0770,0.9763
8850,0.0787,0.9757
8900,0.0779,0.9760
8950,0.0774,0.9764
9000,0.0777,0.9763
9050,0.0779,0.9760
9100,0.0787,0.9756
9150,0.0791,0.9756
9200,0.0790,0.9758
9250,0.0791,0.9756
9300,0.0795,0.9755
9350,0.0797,0.9753
9400,0.0795,0.9754
9450,0.0799,0.9753
9500,0.0801,0.9752
9550,0.0805,0.9750
9600,0.0804,0.9750
9650,0.0805,0.9749
9700,0.0805,0.9750
9750,0.0803,0.9751
9800,0.0807,0.9748
9850,0.0809,0.9747
9900,0.0815,0.9745
9950,0.0817,0.9744
10000,0.0819,0.9743
10050,0.0819,0.9742
10100,0.0829,0.9738
10150,0.0829,0.9738
10200,0.0834,0.9737
10250,0.0837,0.9736
10300,0.0841,0.9733
10350,0.0841,0.9733
10400,0.0847,0.9730
10450,0.0846,0.9730
10500,0.0847,0.9730
10550,0.0656,0.9802
10600,0.0605,0.9820
10650,0.0611,0.9812
10700,0.0607,0.9814
10750,0.0628,0.9806
10800,0.0644,0.9800
10850,0.0653,0.9798
10900,0.0646,0.9803
10950,0.0663,0.9796
11000,0.0656,0.9801
11050,0.0657,0.9800
11100,0.0666,0.9798
11150,0.0668,0.9797
11200,0.0655,0.9803
11250,0.0657,0.9803
11300,0.0658,0.9801
11350,0.0654,0.9802
11400,0.0655,0.9801
11450,0.0660,0.9800
11500,0.0660,0.9802
11550,0.0666,0.9801
11600,0.0671,0.9799
11650,0.0675,0.9797
11700,0.0672,0.9798
11750,0.0670,0.9799
11800,0.0676,0.9797
11850,0.0676,0.9796
11900,0.0677,0.9795
11950,0.0670,0.9799
12000,0.0667,0.9800
12050,0.0669,0.9799
12100,0.0675,0.9797
12150,0.0676,0.9797
12200,0.0674,0.9798
12250,0.0676,0.9797
12300,0.0677,0.9796
12350,0.0676,0.9796
12400,0.0675,0.9796
12450,0.0675,0.9796
12500,0.0675,0.9796
12550,0.0675,0.9796
12600,0.0679,0.9795
12650,0.0613,0.9820
12700,0.0587,0.9836
12750,0.0589,0.9824
12800,0.0596,0.9815
12850,0.0573,0.9824
12900,0.0570,0.9826
12950,0.0542,0.9838
13000,0.0536,0.9838
13050,0.0533,0.9841
13100,0.0524,0.9843
13150,0.0531,0.9841
13200,0.0528,0.9842
13250,0.0522,0.9843
13300,0.0523,0.9843
13350,0.0525,0.9843
13400,0.0530,0.9841
13450,0.0532,0.9841
13500,0.0529,0.9840
13550,0.0529,0.9842
13600,0.0531,0.9839
13650,0.0525,0.9841
13700,0.0529,0.9841
13750,0.0530,0.9840
13800,0.0532,0.9838
13850,0.0536,0.9837
13900,0.0538,0.9837
13950,0.0540,0.9837
14000,0.0535,0.9838
14050,0.0533,0.9839
14100,0.0537,0.9838
14150,0.0540,0.9837
14200,0.0540,0.9836
14250,0.0540,0.9836
14300,0.0541,0.9837
14350,0.0543,0.9835
14400,0.0545,0.9836
14450,0.0544,0.9836
14500,0.0542,0.9837
14550,0.0544,0.9836
14600,0.0546,0.9835
14650,0.0548,0.9834
14700,0.0550,0.9834
14750,0.0397,0.9915
14800,0.0436,0.9891
14850,0.0450,0.9890
14900,0.0465,0.9882
14950,0.0432,0.9892
15000,0.0439,0.9886
15050,0.0439,0.9889
15100,0.0443,0.9886
15150,0.0443,0.9884
15200,0.0441,0.9887
15250,0.0441,0.9887
15300,0.0442,0.9886
15350,0.0434,0.9887
15400,0.0440,0.9885
15450,0.0440,0.9884
15500,0.0427,0.9889
15550,0.0425,0.9889
15600,0.0427,0.9887
15650,0.0429,0.9886
15700,0.0429,0.9886
15750,0.0430,0.9886
15800,0.0433,0.9885
15850,0.0431,0.9886
15900,0.0433,0.9885
15950,0.0431,0.9886
16000,0.0427,0.9887
16050,0.0425,0.9887
16100,0.0423,0.9888
16150,0.0428,0.9887
16200,0.0428,0.9886
16250,0.0424,0.9887
16300,0.0427,0.9886
16350,0.0431,0.9884
16400,0.0430,0.9885
16450,0.0431,0.9885
16500,0.0437,0.9883
16550,0.0437,0.9883
16600,0.0436,0.9883
