iteration,train_loss,train_accuracy
50,0.6896,0.5487
100,0.6904,0.5409
150,0.6905,0.5367
200,0.6885,0.5478
250,0.6759,0.5776
300,0.6322,0.6238
350,0.5881,0.6596
400,0.5566,0.6846
450,0.5304,0.7048
500,0.5083,0.7216
550,0.4909,0.7346
600,0.4746,0.7470
650,0.4611,0.7573
700,0.4495,0.7655
750,0.4386,0.7737
800,0.4291,0.7807
850,0.4190,0.7875
900,0.4119,0.7925
950,0.4037,0.7981
1000,0.3963,0.8032
1050,0.3907,0.8075
1100,0.3854,0.8114
1150,0.3806,0.8147
1200,0.3762,0.8180
1250,0.3708,0.8216
1300,0.3665,0.8245
1350,0.3611,0.8279
1400,0.3574,0.8300
1450,0.3540,0.8322
1500,0.3497,0.8349
1550,0.3450,0.8377
1600,0.3410,0.8402
1650,0.3380,0.8420
1700,0.3351,0.8440
1750,0.3317,0.8460
1800,0.3290,0.8476
1850,0.3252,0.8498
1900,0.3229,0.8512
1950,0.3207,0.8524
2000,0.3176,0.8543
2050,0.3151,0.8559
2100,0.3121,0.8578
2150,0.1755,0.9293
2200,0.1634,0.9359
2250,0.1688,0.9341
2300,0.1675,0.9369
2350,0.1669,0.9378
2400,0.1693,0.9369
2450,0.1720,0.9358
2500,0.1720,0.9358
2550,0.1738,0.9355
2600,0.1773,0.9337
2650,0.1775,0.9335
2700,0.1755,0.9345
2750,0.1758,0.9341
2800,0.1749,0.9347
2850,0.1747,0.9347
2900,0.1738,0.9352
2950,0.1734,0.9357
3000,0.1740,0.9352
3050,0.1733,0.9354
3100,0.1725,0.9358
3150,0.1723,0.9360
3200,0.1738,0.9356
3250,0.1740,0.9357
3300,0.1742,0.9356
3350,0.1739,0.9360
3400,0.1746,0.9358
3450,0.1741,0.9358
3500,0.1736,0.9360
3550,0.1735,0.9361
3600,0.1736,0.9359
3650,0.1738,0.9359
3700,0.1738,0.9360
3750,0.1738,0.9361
3800,0.1734,0.9363
3850,0.1728,0.9366
3900,0.1720,0.9370
3950,0.1715,0.9371
4000,0.1712,0.9371
4050,0.1713,0.9372
4100,0.1708,0.9375
4150,0.1706,0.9375
4200,0.1701,0.9378
4250,0.1276,0.9591
4300,0.1286,0.9569
4350,0.1205,0.9595
4400,0.1198,0.9611
4450,0.1231,0.9592
4500,0.1226,0.9591
4550,0.1224,0.9586
4600,0.1244,0.9580
