iteration,train_loss,train_accuracy
15600,0.3410,0.8483
15650,0.3410,0.8484
15700,0.3425,0.8480
15750,0.3425,0.8475
15800,0.3418,0.8480
15850,0.3418,0.8482
15900,0.3421,0.8481
15950,0.3430,0.8476
16000,0.3423,0.8479
16050,0.3420,0.8481
16100,0.3415,0.8485
16150,0.3418,0.8482
16200,0.3422,0.8482
16250,0.3421,0.8482
16300,0.3416,0.8485
16350,0.3413,0.8486
16400,0.3411,0.8488
16450,0.3407,0.8490
16500,0.3405,0.8491
16550,0.3400,0.8492
16600,0.3400,0.8495
16650,0.3398,0.8496
16700,0.3397,0.8496
16750,0.3390,0.8501
16800,0.3388,0.8503
