iteration,train_loss,train_accuracy
50,0.6894,0.5469
100,0.6870,0.5519
150,0.6782,0.5681
200,0.6193,0.6330
250,0.5619,0.6783
300,0.5228,0.7098
350,0.4929,0.7321
400,0.4686,0.7500
450,0.4487,0.7650
500,0.4299,0.7780
550,0.4177,0.7867
600,0.4059,0.7954
650,0.3974,0.8014
700,0.3876,0.8083
750,0.3805,0.8130
800,0.3728,0.8181
850,0.3666,0.8226
900,0.3623,0.8261
950,0.3592,0.8286
1000,0.3542,0.8320
1050,0.3506,0.8344
1100,0.3482,0.8359
1150,0.3461,0.8377
1200,0.3436,0.8397
1250,0.3426,0.8408
1300,0.3442,0.8404
1350,0.3469,0.8392
1400,0.3496,0.8382
1450,0.3520,0.8374
1500,0.3530,0.8369
1550,0.3552,0.8364
1600,0.3574,0.8354
1650,0.3586,0.8350
1700,0.3600,0.8348
1750,0.3618,0.8341
1800,0.3639,0.8329
1850,0.3640,0.8328
1900,0.3651,0.8326
1950,0.3657,0.8326
2000,0.3664,0.8326
2050,0.3672,0.8323
2100,0.3675,0.8322
2150,0.3876,0.8268
2200,0.3842,0.8236
2250,0.3728,0.8311
2300,0.3698,0.8353
2350,0.3675,0.8356
2400,0.3670,0.8361
2450,0.3717,0.8324
2500,0.3737,0.8318
2550,0.3755,0.8308
2600,0.3763,0.8314
2650,0.3763,0.8324
2700,0.3758,0.8332
2750,0.3770,0.8317
2800,0.3765,0.8325
2850,0.3790,0.8310
2900,0.3802,0.8309
2950,0.3805,0.8313
3000,0.3805,0.8314
3050,0.3793,0.8318
3100,0.3792,0.8311
3150,0.3802,0.8306
3200,0.3797,0.8307
3250,0.3789,0.8317
3300,0.3782,0.8321
3350,0.3778,0.8325
3400,0.3790,0.8320
3450,0.3786,0.8325
3500,0.3786,0.8328
3550,0.3774,0.8336
3600,0.3777,0.8334
3650,0.3775,0.8338
3700,0.3776,0.8339
3750,0.3781,0.8334
3800,0.3789,0.8331
3850,0.3791,0.8330
3900,0.3797,0.8325
3950,0.3797,0.8325
4000,0.3791,0.8327
4050,0.3795,0.8323
4100,0.3801,0.8318
