iteration,train_loss,train_accuracy
6900,0.1022,0.9656
6950,0.1028,0.9656
7000,0.1021,0.9659
7050,0.1019,0.9657
7100,0.1027,0.9655
7150,0.1024,0.9655
7200,0.1034,0.9650
7250,0.1033,0.9652
7300,0.1043,0.9648
7350,0.1048,0.9646
7400,0.1047,0.9645
7450,0.1041,0.9647
7500,0.1038,0.9650
7550,0.1041,0.9650
7600,0.1047,0.9648
7650,0.1043,0.9649
7700,0.1049,0.9647
7750,0.1056,0.9645
7800,0.1053,0.9646
7850,0.1056,0.9645
7900,0.1059,0.9644
7950,0.1060,0.9643
8000,0.1062,0.9644
8050,0.1063,0.9645
8100,0.1067,0.9643
8150,0.1069,0.9643
8200,0.1069,0.9641
8250,0.1064,0.9644
8300,0.1060,0.9646
8350,0.1066,0.9644
8400,0.1068,0.9643
8450,0.0830,0.9706
8500,0.0843,0.9725
8550,0.0885,0.9722
8600,0.0854,0.9725
8650,0.0861,0.9721
8700,0.0839,0.9737
8750,0.0843,0.9735
8800,0.0845,0.9728
8850,0.0856,0.9724
8900,0.0858,0.9726
8950,0.0848,0.9726
9000,0.0842,0.9730
9050,0.0836,0.9733
9100,0.0836,0.9732
9150,0.0826,0.9735
9200,0.0842,0.9729
9250,0.0846,0.9728
9300,0.0843,0.9730
9350,0.0846,0.9726
9400,0.0845,0.9726
9450,0.0846,0.9725
9500,0.0848,0.9725
9550,0.0854,0.9722
9600,0.0856,0.9722
9650,0.0855,0.9723
9700,0.0859,0.9722
9750,0.0862,0.9721
9800,0.0867,0.9718
9850,0.0869,0.9717
9900,0.0868,0.9717
9950,0.0871,0.9717
10000,0.0872,0.9716
10050,0.0879,0.9713
10100,0.0874,0.9715
10150,0.0872,0.9715
10200,0.0866,0.9717
10250,0.0868,0.9717
10300,0.0865,0.9718
10350,0.0869,0.9717
10400,0.0871,0.9715
10450,0.0873,0.9714
10500,0.0876,0.9713
10550,0.0636,0.9802
10600,0.0650,0.9801
10650,0.0677,0.9793
10700,0.0672,0.9786
10750,0.0663,0.9792
10800,0.0669,0.9786
10850,0.0645,0.9796
10900,0.0658,0.9794
10950,0.0675,0.9792
11000,0.0678,0.9789
11050,0.0669,0.9793
11100,0.0682,0.9786
11150,0.0691,0.9785
11200,0.0686,0.9785
11250,0.0696,0.9782
11300,0.0703,0.9780
11350,0.0704,0.9778
11400,0.0703,0.9779
11450,0.0703,0.9779
11500,0.0708,0.9779
11550,0.0709,0.9779
11600,0.0713,0.9777
11650,0.0721,0.9774
11700,0.0725,0.9772
11750,0.0723,0.9773
11800,0.0726,0.9771
11850,0.0725,0.9772
11900,0.0729,0.9769
11950,0.0729,0.9769
12000,0.0729,0.9768
12050,0.0734,0.9767
12100,0.0738,0.9765
12150,0.0741,0.9764
12200,0.0745,0.9761
12250,0.0744,0.9763
12300,0.0743,0.9763
12350,0.0744,0.9761
12400,0.0746,0.9761
12450,0.0746,0.9761
12500,0.0748,0.9760
12550,0.0748,0.9760
12600,0.0751,0.9760
12650,0.0923,0.9712
12700,0.0700,0.9766
12750,0.0637,0.9804
12800,0.0606,0.9815
12850,0.0617,0.9813
12900,0.0641,0.9803
12950,0.0638,0.9804
13000,0.0627,0.9806
13050,0.0608,0.9817
13100,0.0604,0.9820
13150,0.0600,0.9822
13200,0.0598,0.9820
13250,0.0593,0.9820
13300,0.0597,0.9817
13350,0.0597,0.9817
13400,0.0596,0.9816
13450,0.0596,0.9817
13500,0.0601,0.9816
13550,0.0601,0.9816
13600,0.0607,0.9816
13650,0.0607,0.9816
13700,0.0602,0.9816
13750,0.0604,0.9815
13800,0.0600,0.9817
13850,0.0596,0.9818
13900,0.0599,0.9817
13950,0.0597,0.9818
14000,0.0599,0.9818
14050,0.0599,0.9817
14100,0.0600,0.9817
14150,0.0596,0.9819
14200,0.0593,0.9820
14250,0.0597,0.9819
14300,0.0596,0.9820
14350,0.0595,0.9821
14400,0.0597,0.9821
14450,0.0600,0.9820
14500,0.0599,0.9821
14550,0.0601,0.9819
14600,0.0603,0.9817
14650,0.0605,0.9817
14700,0.0605,0.9817
14750,0.0442,0.9886
14800,0.0515,0.9852
14850,0.0516,0.9846
14900,0.0511,0.9853
14950,0.0504,0.9854
15000,0.0501,0.9859
15050,0.0488,0.9864
15100,0.0488,0.9863
15150,0.0491,0.9864
15200,0.0489,0.9864
15250,0.0500,0.9862
15300,0.0501,0.9860
15350,0.0502,0.9859
15400,0.0495,0.9859
15450,0.0500,0.9854
15500,0.0502,0.9852
15550,0.0507,0.9849
15600,0.0502,0.9851
15650,0.0506,0.9852
15700,0.0505,0.9852
15750,0.0500,0.9854
15800,0.0499,0.9855
15850,0.0496,0.9857
15900,0.0499,0.9856
15950,0.0499,0.9857
16000,0.0494,0.9860
16050,0.0494,0.9859
16100,0.0494,0.9861
16150,0.0499,0.9859
16200,0.0503,0.9858
16250,0.0499,0.9859
16300,0.0500,0.9859
16350,0.0500,0.9858
16400,0.0498,0.9858
16450,0.0497,0.9857
16500,0.0501,0.9855
16550,0.0502,0.9855
16600,0.0501,0.9856
16650,0.0499,0.9857
16700,0.0498,0.9858
16750,0.0501,0.9857
16800,0.0499,0.9857
