iteration,train_loss,train_accuracy
50,0.6985,0.4662
100,0.6991,0.4603
150,0.6993,0.4600
200,0.6989,0.4666
250,0.6968,0.4836
300,0.6879,0.5093
350,0.6626,0.5499
400,0.6305,0.5853
450,0.5995,0.6160
500,0.5733,0.6408
550,0.5509,0.6612
600,0.5329,0.6779
650,0.5157,0.6932
700,0.5019,0.7054
750,0.4892,0.7165
800,0.4777,0.7264
850,0.4663,0.7360
900,0.4575,0.7433
950,0.4480,0.7512
1000,0.4394,0.7582
1050,0.4320,0.7644
1100,0.4251,0.7697
1150,0.4185,0.7749
1200,0.4124,0.7799
1250,0.4063,0.7847
1300,0.4013,0.7886
1350,0.3964,0.7926
1400,0.3916,0.7962
1450,0.3876,0.7993
1500,0.3833,0.8026
1550,0.3790,0.8058
1600,0.3751,0.8085
1650,0.3713,0.8112
1700,0.3678,0.8139
1750,0.3639,0.8166
1800,0.3608,0.8188
1850,0.3573,0.8215
1900,0.3542,0.8238
1950,0.3516,0.8259
2000,0.3488,0.8279
2050,0.3456,0.8300
2100,0.3429,0.8319
2150,0.2021,0.9266
2200,0.1963,0.9277
2250,0.2042,0.9227
2300,0.2061,0.9219
2350,0.2072,0.9212
2400,0.2106,0.9190
2450,0.2097,0.9193
2500,0.2095,0.9192
2550,0.2073,0.9202
2600,0.2062,0.9210
2650,0.2038,0.9224
2700,0.2044,0.9222
2750,0.2032,0.9229
2800,0.2030,0.9234
2850,0.2032,0.9230
2900,0.2040,0.9228
2950,0.2033,0.9231
3000,0.2027,0.9234
3050,0.2013,0.9239
3100,0.2008,0.9241
3150,0.2004,0.9244
3200,0.1999,0.9246
3250,0.1993,0.9247
3300,0.1992,0.9248
3350,0.1987,0.9252
3400,0.1991,0.9249
3450,0.1984,0.9254
3500,0.1975,0.9255
3550,0.1977,0.9254
3600,0.1967,0.9259
3650,0.1962,0.9262
3700,0.1958,0.9263
3750,0.1955,0.9266
3800,0.1949,0.9271
3850,0.1943,0.9274
3900,0.1937,0.9277
3950,0.1937,0.9277
4000,0.1930,0.9280
4050,0.1922,0.9284
4100,0.1917,0.9287
4150,0.1918,0.9286
4200,0.1923,0.9283
4250,0.1324,0.9576
4300,0.1424,0.9535
4350,0.1408,0.9553
4400,0.1415,0.9543
4450,0.1423,0.9544
4500,0.1409,0.9543
4550,0.1421,0.9531
4600,0.1439,0.9525
4650,0.1461,0.9514
4700,0.1479,0.9507
4750,0.1468,0.9512
4800,0.1476,0.9502
4850,0.1476,0.9498
4900,0.1477,0.9498
4950,0.1474,0.9499
5000,0.1478,0.9497
5050,0.1497,0.9490
5100,0.1484,0.9497
5150,0.1491,0.9494
5200,0.1489,0.9497
5250,0.1494,0.9496
5300,0.1495,0.9491
5350,0.1493,0.9493
5400,0.1488,0.9494
5450,0.1491,0.9493
5500,0.1495,0.9490
5550,0.1494,0.9489
5600,0.1499,0.9485
5650,0.1493,0.9486
5700,0.1495,0.9484
5750,0.1497,0.9482
5800,0.1494,0.9483
5850,0.1493,0.9483
5900,0.1491,0.9483
5950,0.1493,0.9484
6000,0.1494,0.9481
6050,0.1491,0.9482
6100,0.1484,0.9485
6150,0.1490,0.9484
6200,0.1493,0.9484
6250,0.1493,0.9485
6300,0.1494,0.9484
6350,0.0971,0.9729
6400,0.1041,0.9666
6450,0.1076,0.9658
6500,0.1126,0.9639
6550,0.1135,0.9643
6600,0.1213,0.9605
6650,0.1222,0.9597
6700,0.1227,0.9592
