iteration,train_loss,train_accuracy
50,0.7014,0.4519
100,0.7004,0.4622
150,0.6987,0.4727
200,0.6974,0.4786
250,0.6949,0.4989
300,0.6802,0.5377
350,0.6423,0.5808
400,0.6076,0.6152
450,0.5775,0.6436
500,0.5527,0.6667
550,0.5303,0.6862
600,0.5108,0.7022
650,0.4954,0.7154
700,0.4835,0.7260
750,0.4717,0.7357
800,0.4607,0.7443
850,0.4511,0.7520
900,0.4412,0.7595
950,0.4322,0.7656
1000,0.4237,0.7725
1050,0.4173,0.7778
1100,0.4101,0.7834
1150,0.4040,0.7882
1200,0.3984,0.7925
1250,0.3928,0.7966
1300,0.3872,0.8006
1350,0.3819,0.8041
1400,0.3774,0.8073
1450,0.3729,0.8106
1500,0.3686,0.8135
1550,0.3637,0.8166
1600,0.3593,0.8197
1650,0.3559,0.8224
1700,0.3520,0.8251
1750,0.3488,0.8275
1800,0.3454,0.8298
1850,0.3422,0.8321
1900,0.3392,0.8340
1950,0.3365,0.8359
2000,0.3336,0.8379
2050,0.3307,0.8398
2100,0.3284,0.8415
2150,0.1859,0.9266
2200,0.1895,0.9323
2250,0.1894,0.9313
2300,0.1884,0.9313
2350,0.1853,0.9317
2400,0.1855,0.9322
2450,0.1889,0.9312
2500,0.1859,0.9322
2550,0.1875,0.9313
2600,0.1862,0.9315
2650,0.1878,0.9306
2700,0.1864,0.9309
2750,0.1863,0.9308
2800,0.1851,0.9313
2850,0.1853,0.9313
2900,0.1864,0.9307
2950,0.1851,0.9311
3000,0.1840,0.9318
3050,0.1835,0.9320
3100,0.1837,0.9321
3150,0.1849,0.9317
3200,0.1851,0.9319
3250,0.1850,0.9319
3300,0.1862,0.9314
3350,0.1848,0.9320
3400,0.1843,0.9322
3450,0.1830,0.9328
3500,0.1833,0.9327
3550,0.1829,0.9328
3600,0.1825,0.9331
3650,0.1823,0.9332
3700,0.1822,0.9332
3750,0.1819,0.9332
3800,0.1813,0.9335
3850,0.1809,0.9337
3900,0.1806,0.9338
3950,0.1803,0.9340
4000,0.1800,0.9343
4050,0.1795,0.9344
4100,0.1798,0.9344
4150,0.1796,0.9345
4200,0.1791,0.9349
4250,0.1385,0.9516
4300,0.1313,0.9565
4350,0.1258,0.9571
4400,0.1291,0.9556
4450,0.1322,0.9543
4500,0.1325,0.9545
4550,0.1304,0.9552
4600,0.1303,0.9553
4650,0.1317,0.9545
4700,0.1338,0.9541
4750,0.1346,0.9538
4800,0.1336,0.9542
4850,0.1344,0.9534
4900,0.1339,0.9533
4950,0.1349,0.9525
5000,0.1360,0.9525
5050,0.1362,0.9526
5100,0.1363,0.9527
5150,0.1361,0.9530
5200,0.1353,0.9534
5250,0.1353,0.9533
5300,0.1350,0.9533
5350,0.1342,0.9535
5400,0.1342,0.9536
5450,0.1342,0.9534
5500,0.1343,0.9532
5550,0.1338,0.9535
5600,0.1337,0.9538
5650,0.1341,0.9536
5700,0.1339,0.9537
5750,0.1344,0.9535
5800,0.1342,0.9535
5850,0.1346,0.9534
5900,0.1345,0.9534
5950,0.1343,0.9535
6000,0.1339,0.9537
6050,0.1339,0.9537
6100,0.1334,0.9539
6150,0.1336,0.9538
6200,0.1336,0.9537
6250,0.1340,0.9537
6300,0.1340,0.9536
6350,0.0998,0.9679
6400,0.1075,0.9659
6450,0.1081,0.9654
6500,0.1071,0.9648
6550,0.1049,0.9660
6600,0.1056,0.9652
6650,0.1029,0.9664
6700,0.1029,0.9668
6750,0.1049,0.9660
6800,0.1035,0.9664
6850,0.1039,0.9660
6900,0.1049,0.9658
6950,0.1040,0.9663
7000,0.1052,0.9660
7050,0.1053,0.9659
7100,0.1064,0.9656
7150,0.1063,0.9657
7200,0.1067,0.9658
7250,0.1071,0.9657
7300,0.1071,0.9654
7350,0.1075,0.9653
7400,0.1077,0.9653
7450,0.1068,0.9655
7500,0.1072,0.9653
7550,0.1072,0.9652
7600,0.1071,0.9651
7650,0.1075,0.9648
7700,0.1072,0.9648
7750,0.1072,0.9648
7800,0.1074,0.9646
7850,0.1073,0.9647
7900,0.1075,0.9645
7950,0.1079,0.9644
8000,0.1074,0.9645
8050,0.1074,0.9645
8100,0.1082,0.9641
8150,0.1079,0.9643
8200,0.1080,0.9644
8250,0.1082,0.9642
8300,0.1079,0.9643
8350,0.1081,0.9643
8400,0.1085,0.9640
8450,0.0952,0.9678
8500,0.0851,0.9721
8550,0.0853,0.9725
8600,0.0859,0.9715
8650,0.0862,0.9717
8700,0.0879,0.9711
8750,0.0871,0.9717
8800,0.0866,0.9718
8850,0.0844,0.9729
8900,0.0852,0.9726
8950,0.0858,0.9725
9000,0.0872,0.9718
9050,0.0867,0.9721
9100,0.0870,0.9720
9150,0.0875,0.9718
9200,0.0881,0.9715
9250,0.0880,0.9714
9300,0.0892,0.9709
9350,0.0888,0.9711
9400,0.0886,0.9714
9450,0.0889,0.9713
9500,0.0899,0.9709
9550,0.0896,0.9711
9600,0.0897,0.9710
9650,0.0907,0.9707
9700,0.0903,0.9709
9750,0.0900,0.9711
9800,0.0900,0.9710
9850,0.0901,0.9710
9900,0.0896,0.9711
9950,0.0895,0.9712
10000,0.0891,0.9713
10050,0.0892,0.9713
10100,0.0892,0.9714
10150,0.0889,0.9715
10200,0.0886,0.9717
10250,0.0889,0.9716
10300,0.0889,0.9716
10350,0.0889,0.9717
10400,0.0890,0.9717
10450,0.0891,0.9717
10500,0.0896,0.9715
10550,0.0780,0.9750
10600,0.0703,0.9789
10650,0.0689,0.9788
10700,0.0668,0.9806
10750,0.0699,0.9796
10800,0.0681,0.9804
10850,0.0687,0.9803
10900,0.0684,0.9805
10950,0.0672,0.9810
11000,0.0683,0.9804
11050,0.0692,0.9801
11100,0.0695,0.9800
11150,0.0704,0.9798
11200,0.0705,0.9795
11250,0.0719,0.9791
11300,0.0725,0.9786
11350,0.0724,0.9787
11400,0.0735,0.9783
11450,0.0740,0.9779
11500,0.0737,0.9779
11550,0.0738,0.9779
11600,0.0750,0.9775
11650,0.0750,0.9775
11700,0.0755,0.9773
11750,0.0751,0.9774
11800,0.0753,0.9773
11850,0.0753,0.9773
11900,0.0753,0.9771
11950,0.0758,0.9769
12000,0.0760,0.9769
12050,0.0759,0.9770
12100,0.0761,0.9769
12150,0.0755,0.9771
12200,0.0754,0.9771
12250,0.0754,0.9771
12300,0.0755,0.9770
12350,0.0755,0.9770
12400,0.0756,0.9768
12450,0.0758,0.9768
12500,0.0761,0.9766
12550,0.0763,0.9765
12600,0.0763,0.9765
12650,0.0788,0.9784
12700,0.0769,0.9786
12750,0.0683,0.9804
12800,0.0689,0.9789
12850,0.0664,0.9800
12900,0.0659,0.9802
12950,0.0653,0.9809
13000,0.0653,0.9810
13050,0.0648,0.9811
13100,0.0650,0.9809
13150,0.0646,0.9809
13200,0.0642,0.9812
13250,0.0657,0.9807
13300,0.0658,0.9809
13350,0.0654,0.9810
13400,0.0662,0.9808
13450,0.0659,0.9810
13500,0.0659,0.9811
13550,0.0665,0.9808
13600,0.0656,0.9811
13650,0.0658,0.9811
13700,0.0655,0.9813
13750,0.0654,0.9813
13800,0.0655,0.9813
13850,0.0650,0.9814
13900,0.0652,0.9813
13950,0.0655,0.9811
14000,0.0651,0.9812
14050,0.0649,0.9813
14100,0.0649,0.9812
14150,0.0656,0.9810
14200,0.0656,0.9810
