iteration,train_loss,train_accuracy
50,0.6977,0.4662
100,0.6981,0.4606
150,0.6945,0.4877
200,0.6757,0.5305
250,0.6237,0.5911
300,0.5831,0.6327
350,0.5473,0.6659
400,0.5182,0.6916
450,0.4956,0.7116
500,0.4738,0.7294
550,0.4564,0.7439
600,0.4422,0.7552
650,0.4311,0.7647
700,0.4196,0.7734
750,0.4100,0.7816
800,0.4024,0.7880
850,0.3946,0.7941
900,0.3882,0.7993
950,0.3816,0.8043
1000,0.3767,0.8083
1050,0.3721,0.8118
1100,0.3676,0.8152
1150,0.3639,0.8181
1200,0.3597,0.8212
1250,0.3561,0.8240
1300,0.3509,0.8275
1350,0.3482,0.8298
1400,0.3439,0.8329
1450,0.3404,0.8355
1500,0.3374,0.8376
1550,0.3345,0.8397
1600,0.3318,0.8415
1650,0.3285,0.8436
1700,0.3261,0.8453
1750,0.3228,0.8472
1800,0.3210,0.8486
1850,0.3187,0.8501
1900,0.3170,0.8514
1950,0.3142,0.8533
2000,0.3118,0.8550
2050,0.3101,0.8564
2100,0.3083,0.8577
2150,0.1844,0.9287
2200,0.1922,0.9251
2250,0.1976,0.9240
2300,0.2020,0.9224
2350,0.2013,0.9238
2400,0.2061,0.9212
2450,0.2056,0.9217
2500,0.2079,0.9212
2550,0.2117,0.9203
2600,0.2118,0.9195
2650,0.2131,0.9186
2700,0.2144,0.9178
2750,0.2160,0.9171
2800,0.2181,0.9160
2850,0.2179,0.9160
2900,0.2186,0.9158
2950,0.2212,0.9142
3000,0.2204,0.9146
3050,0.2202,0.9146
3100,0.2204,0.9144
3150,0.2201,0.9148
3200,0.2200,0.9150
3250,0.2199,0.9150
3300,0.2202,0.9148
3350,0.2197,0.9149
3400,0.2206,0.9145
3450,0.2207,0.9146
3500,0.2196,0.9150
3550,0.2196,0.9149
3600,0.2193,0.9151
3650,0.2200,0.9148
3700,0.2199,0.9148
3750,0.2194,0.9150
3800,0.2183,0.9154
3850,0.2190,0.9151
3900,0.2186,0.9153
3950,0.2184,0.9154
4000,0.2184,0.9153
4050,0.2182,0.9153
4100,0.2185,0.9152
4150,0.2184,0.9153
4200,0.2184,0.9152
4250,0.1887,0.9234
4300,0.1844,0.9280
4350,0.1840,0.9302
4400,0.1833,0.9305
4450,0.1846,0.9305
4500,0.1845,0.9300
4550,0.1797,0.9327
4600,0.1815,0.9322
4650,0.1816,0.9324
4700,0.1812,0.9325
4750,0.1814,0.9330
4800,0.1808,0.9331
4850,0.1837,0.9318
4900,0.1850,0.9312
4950,0.1844,0.9313
5000,0.1854,0.9310
5050,0.1879,0.9301
5100,0.1882,0.9299
5150,0.1880,0.9302
5200,0.1878,0.9305
5250,0.1887,0.9298
5300,0.1890,0.9296
5350,0.1898,0.9290
5400,0.1895,0.9291
5450,0.1900,0.9287
