iteration,train_loss,train_accuracy
50,0.7132,0.4356
100,0.7110,0.4422
150,0.7092,0.4402
200,0.7016,0.4823
250,0.6728,0.5390
300,0.6265,0.5899
350,0.5858,0.6283
400,0.5553,0.6573
450,0.5302,0.6806
500,0.5087,0.6996
550,0.4881,0.7169
600,0.4702,0.7317
650,0.4566,0.7425
700,0.4456,0.7516
750,0.4334,0.7606
800,0.4237,0.7687
850,0.4154,0.7757
900,0.4075,0.7823
950,0.4011,0.7878
1000,0.3945,0.7928
1050,0.3879,0.7978
1100,0.3822,0.8020
1150,0.3777,0.8057
1200,0.3721,0.8096
1250,0.3667,0.8135
1300,0.3615,0.8175
1350,0.3571,0.8208
1400,0.3526,0.8240
1450,0.3485,0.8267
1500,0.3445,0.8295
1550,0.3415,0.8316
1600,0.3381,0.8342
1650,0.3353,0.8363
1700,0.3322,0.8386
1750,0.3292,0.8407
1800,0.3263,0.8425
1850,0.3231,0.8447
1900,0.3210,0.8462
1950,0.3183,0.8481
2000,0.3155,0.8500
2050,0.3131,0.8515
2100,0.3107,0.8530
2150,0.1738,0.9368
2200,0.1769,0.9385
2250,0.1826,0.9366
2300,0.1789,0.9370
2350,0.1842,0.9350
2400,0.1833,0.9350
2450,0.1817,0.9360
2500,0.1783,0.9372
2550,0.1810,0.9362
2600,0.1812,0.9365
2650,0.1815,0.9362
2700,0.1827,0.9360
2750,0.1825,0.9359
2800,0.1807,0.9362
2850,0.1803,0.9359
2900,0.1803,0.9357
2950,0.1811,0.9357
3000,0.1801,0.9360
3050,0.1807,0.9357
3100,0.1802,0.9360
3150,0.1786,0.9366
3200,0.1787,0.9366
3250,0.1801,0.9358
3300,0.1804,0.9359
3350,0.1796,0.9361
3400,0.1798,0.9360
3450,0.1807,0.9355
3500,0.1807,0.9355
3550,0.1806,0.9354
3600,0.1805,0.9356
3650,0.1804,0.9356
3700,0.1802,0.9357
3750,0.1793,0.9361
3800,0.1790,0.9362
3850,0.1787,0.9364
3900,0.1788,0.9364
3950,0.1788,0.9364
4000,0.1782,0.9367
4050,0.1782,0.9368
4100,0.1781,0.9369
4150,0.1782,0.9367
4200,0.1786,0.9364
4250,0.1272,0.9598
4300,0.1343,0.9575
4350,0.1389,0.9569
4400,0.1362,0.9562
4450,0.1347,0.9566
4500,0.1383,0.9552
4550,0.1376,0.9553
4600,0.1369,0.9550
4650,0.1378,0.9545
4700,0.1379,0.9543
4750,0.1380,0.9545
4800,0.1373,0.9551
4850,0.1386,0.9543
4900,0.1383,0.9544
4950,0.1390,0.9543
5000,0.1390,0.9545
5050,0.1398,0.9539
5100,0.1392,0.9542
5150,0.1389,0.9541
5200,0.1387,0.9542
5250,0.1393,0.9538
5300,0.1398,0.9536
5350,0.1394,0.9537
5400,0.1394,0.9536
5450,0.1398,0.9532
5500,0.1402,0.9531
5550,0.1402,0.9531
5600,0.1406,0.9529
5650,0.1396,0.9533
5700,0.1393,0.9536
5750,0.1389,0.9537
5800,0.1391,0.9536
5850,0.1395,0.9534
5900,0.1395,0.9533
5950,0.1394,0.9534
6000,0.1396,0.9534
6050,0.1391,0.9538
6100,0.1387,0.9539
6150,0.1391,0.9538
6200,0.1393,0.9538
6250,0.1394,0.9538
6300,0.1396,0.9537
6350,0.1140,0.9638
6400,0.1057,0.9680
6450,0.1066,0.9669
6500,0.1042,0.9669
6550,0.1043,0.9666
6600,0.1051,0.9664
6650,0.1059,0.9660
6700,0.1093,0.9649
6750,0.1081,0.9651
6800,0.1089,0.9650
6850,0.1102,0.9643
6900,0.1095,0.9646
6950,0.1103,0.9642
7000,0.1105,0.9644
7050,0.1098,0.9647
7100,0.1099,0.9648
7150,0.1101,0.9647
7200,0.1106,0.9644
7250,0.1110,0.9641
7300,0.1119,0.9637
7350,0.1117,0.9637
7400,0.1115,0.9638
7450,0.1119,0.9636
7500,0.1122,0.9635
7550,0.1121,0.9637
7600,0.1121,0.9636
7650,0.1126,0.9633
7700,0.1125,0.9634
7750,0.1133,0.9631
7800,0.1133,0.9630
7850,0.1136,0.9629
7900,0.1136,0.9630
7950,0.1138,0.9630
8000,0.1142,0.9629
8050,0.1140,0.9630
8100,0.1145,0.9628
8150,0.1144,0.9627
8200,0.1145,0.9627
8250,0.1144,0.9628
8300,0.1147,0.9628
8350,0.1142,0.9630
8400,0.1140,0.9631
8450,0.0862,0.9733
8500,0.0873,0.9751
8550,0.0802,0.9762
8600,0.0782,0.9772
8650,0.0800,0.9768
