iteration,train_loss,train_accuracy
50,0.7155,0.4138
100,0.7121,0.4259
150,0.7071,0.4517
200,0.6924,0.5042
250,0.6388,0.5681
300,0.5924,0.6154
350,0.5579,0.6498
400,0.5273,0.6783
450,0.5052,0.6986
500,0.4861,0.7158
550,0.4678,0.7309
600,0.4530,0.7436
650,0.4399,0.7547
700,0.4287,0.7642
750,0.4196,0.7720
800,0.4101,0.7800
850,0.4024,0.7863
900,0.3946,0.7923
950,0.3888,0.7972
1000,0.3821,0.8024
1050,0.3767,0.8066
1100,0.3720,0.8102
1150,0.3663,0.8143
1200,0.3616,0.8178
1250,0.3577,0.8206
1300,0.3542,0.8237
1350,0.3508,0.8263
1400,0.3474,0.8290
1450,0.3442,0.8315
1500,0.3415,0.8336
1550,0.3378,0.8365
1600,0.3363,0.8380
1650,0.3345,0.8397
1700,0.3327,0.8413
1750,0.3309,0.8427
1800,0.3303,0.8437
1850,0.3288,0.8448
1900,0.3274,0.8459
1950,0.3262,0.8470
2000,0.3249,0.8480
2050,0.3237,0.8491
2100,0.3223,0.8502
2150,0.2670,0.8913
2200,0.2660,0.8949
2250,0.2564,0.8992
2300,0.2562,0.8976
2350,0.2641,0.8944
2400,0.2673,0.8931
2450,0.2698,0.8924
2500,0.2738,0.8911
2550,0.2782,0.8878
2600,0.2801,0.8862
2650,0.2831,0.8846
2700,0.2850,0.8834
2750,0.2856,0.8836
2800,0.2862,0.8833
2850,0.2864,0.8834
2900,0.2889,0.8823
2950,0.2893,0.8816
3000,0.2907,0.8807
3050,0.2923,0.8800
3100,0.2924,0.8798
3150,0.2942,0.8788
3200,0.2953,0.8783
3250,0.2966,0.8779
3300,0.2985,0.8769
3350,0.2992,0.8763
3400,0.2989,0.8762
3450,0.2993,0.8760
3500,0.3001,0.8756
3550,0.3010,0.8752
3600,0.3013,0.8751
3650,0.3028,0.8743
3700,0.3036,0.8740
3750,0.3046,0.8733
3800,0.3051,0.8729
3850,0.3061,0.8721
3900,0.3062,0.8722
3950,0.3063,0.8723
4000,0.3070,0.8721
4050,0.3076,0.8715
4100,0.3083,0.8710
4150,0.3087,0.8709
4200,0.3091,0.8707
4250,0.2713,0.8899
4300,0.2935,0.8825
4350,0.3070,0.8735
4400,0.3122,0.8709
4450,0.3111,0.8718
4500,0.3154,0.8682
4550,0.3138,0.8692
4600,0.3144,0.8686
4650,0.3152,0.8667
4700,0.3136,0.8673
4750,0.3156,0.8665
4800,0.3156,0.8658
4850,0.3155,0.8649
4900,0.3182,0.8638
4950,0.3195,0.8631
5000,0.3200,0.8630
5050,0.3216,0.8625
5100,0.3219,0.8619
5150,0.3219,0.8620
5200,0.3220,0.8622
5250,0.3210,0.8628
