iteration,train_loss,train_accuracy
50,0.6916,0.5350
100,0.6888,0.5525
150,0.6880,0.5556
200,0.6866,0.5566
250,0.6832,0.5620
300,0.6631,0.5991
350,0.6237,0.6361
400,0.5895,0.6641
450,0.5628,0.6856
500,0.5387,0.7039
550,0.5191,0.7187
600,0.5002,0.7323
650,0.4841,0.7443
700,0.4700,0.7540
750,0.4583,0.7622
800,0.4476,0.7697
850,0.4387,0.7763
900,0.4302,0.7824
950,0.4229,0.7873
1000,0.4138,0.7931
1050,0.4078,0.7978
1100,0.4005,0.8023
1150,0.3947,0.8063
1200,0.3888,0.8102
1250,0.3834,0.8135
1300,0.3787,0.8165
1350,0.3731,0.8199
1400,0.3684,0.8228
1450,0.3639,0.8256
1500,0.3596,0.8283
1550,0.3561,0.8305
1600,0.3528,0.8328
1650,0.3491,0.8351
1700,0.3451,0.8374
1750,0.3423,0.8393
1800,0.3383,0.8418
1850,0.3360,0.8434
1900,0.3331,0.8453
1950,0.3299,0.8473
2000,0.3267,0.8493
2050,0.3243,0.8508
2100,0.3218,0.8523
2150,0.1902,0.9334
2200,0.1920,0.9313
2250,0.1807,0.9354
2300,0.1769,0.9369
2350,0.1759,0.9369
2400,0.1783,0.9359
2450,0.1804,0.9341
2500,0.1802,0.9348
2550,0.1806,0.9348
2600,0.1792,0.9350
2650,0.1798,0.9346
2700,0.1799,0.9344
2750,0.1787,0.9348
2800,0.1801,0.9340
2850,0.1810,0.9340
2900,0.1797,0.9347
2950,0.1805,0.9341
3000,0.1804,0.9344
3050,0.1809,0.9341
3100,0.1814,0.9337
3150,0.1806,0.9340
3200,0.1813,0.9337
3250,0.1814,0.9338
3300,0.1811,0.9339
3350,0.1808,0.9341
3400,0.1808,0.9341
3450,0.1804,0.9344
3500,0.1802,0.9346
3550,0.1797,0.9346
3600,0.1793,0.9348
3650,0.1785,0.9352
3700,0.1788,0.9349
3750,0.1784,0.9349
3800,0.1783,0.9352
3850,0.1776,0.9354
3900,0.1776,0.9355
3950,0.1776,0.9355
4000,0.1774,0.9354
4050,0.1774,0.9354
4100,0.1771,0.9354
4150,0.1767,0.9355
4200,0.1767,0.9354
4250,0.1283,0.9591
4300,0.1363,0.9548
4350,0.1312,0.9562
4400,0.1296,0.9556
4450,0.1280,0.9562
4500,0.1318,0.9546
4550,0.1301,0.9554
4600,0.1320,0.9548
4650,0.1323,0.9546
4700,0.1328,0.9545
4750,0.1328,0.9544
